"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","rapeseed_HgHa","AET_mean","rapeseed_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"24207","China",67578,51.3591,120.486,0.119583352205171,2.44606260565703,2.20572441008208,6.95136909386879,2.99627669770714,67578
"24209","Germany",67581,54.0851,9.99369,0.668105643703328,2.63379898038162,2.60556720586184,5.36638186074997,4.41865905031594,67581
"24212","Russian Federation",67585,59.4966,45.028,0.105510182385612,2.54920768404356,1.27630963083163,5.32502074550366,3.33487843404016,67585
"24215","Estonia",67588,58.5728,23.5626,0.283161131436187,2.6087106432982,1.87448643018388,3.27438879555038,3.67411922620111,67588
"24221","China",67596,39.3978,95.3336,0.247224917533986,1.721044715524,2.18530884433031,6.95136909386879,2.99627669770714,67596
"24222","China",67597,45.3835,130.368,0.37900858332983,2.65202174311439,2.22287449567921,6.95136909386879,2.99627669770714,67597
"24226","Belarus",67601,55.6394,28.8583,0.19810958454166,2.61366252702337,1.75310576827106,4.53504081325116,3.15253405831716,67601
"24234","Spain",67612,39.972,3.96635,0.226923203813907,2.67582196958588,2.14255807043428,5.40708143378234,4.21334781739129,67612
"24237","Finland",67617,62.9571,27.0617,0.216869360046279,2.58425043287709,2.19139523813765,3.96189547366785,4.4240457227584,67617
"24238","Finland",67618,62.5452,25.2651,0.106927136255347,2.58563191574482,2.10884002938981,3.96189547366785,4.4240457227584,67618
"24243","Russian Federation",67624,54.0851,43.2314,0.263488117719134,2.48061427009478,1.31117587236681,5.32502074550366,3.33487843404016,67624
"24246","Russian Federation",67627,56.1441,50.4179,0.276297635340225,2.2837184119544,1.28720580614907,5.32502074550366,3.33487843404016,67627
"24248","United States",67631,42.1292,-87.0244,0.0315692838164135,2.84714833621446,1.88366589911024,6.47257508985315,4.55253120853509,67631
"24250","Norway",67634,58.5743,6.40789,0.174035571205926,2.682317023126,2.39128368146185,3.68133170596917,4.59846060627,67634
"24255","China",67640,39.3978,115.995,0.320217970369226,2.59810951594308,2.25894234212855,6.95136909386879,2.99627669770714,67640
"24261","Russian Federation",67650,50.2203,112.402,0.0746336164682958,2.13297781057569,1.23421256030686,5.32502074550366,3.33487843404016,67650
"24262","China",67651,46.013,85.4522,0.0697209847662315,1.8189560182177,2.15549819097117,6.95136909386879,2.99627669770714,67651
"24264","Russian Federation",67654,59.4966,72.8758,0.0449671443061943,2.39513910291091,1.24573116068388,5.32502074550366,3.33487843404016,67654
"24266","Kazakhstan",67656,48.4596,62.096,0.00800840957230168,1.96291589097716,0.706793875155481,4.50851625226694,3.17598650936112,67656
"24267","China",67657,37.9899,99.8252,0.325361058619383,2.41260052948056,2.18614506864957,6.95136909386879,2.99627669770714,67657
"24272","Germany",67666,53.0152,13.587,0.556363917365973,2.67772641508001,2.41906147656641,5.36638186074997,4.41865905031594,67666
"24273","Russian Federation",67668,51.918,42.333,0.278753595467004,2.53766920916587,1.31367721460984,5.32502074550366,3.33487843404016,67668
"24274","Algeria",67671,35.826,3.70549,0.15967654558306,1.99435381899649,1.27719695619558,4.24440083380137,3.24133383890853,67671
"24275","China",67674,47.2505,129.47,0.235480343352276,2.63150416401423,2.22165620964819,6.95136909386879,2.99627669770714,67674
"23781","Russian Federation",67030,52.47,89.9438,0.0182248197492447,2.11935802359353,1.24538671994589,5.32502074550366,3.33487843404016,67030
"23784","United States",67033,37.9899,-120.262,0.299934864956294,2.37694609824665,2.40022684540545,6.47257508985315,4.55253120853509,67033
"23794","Canada",67045,50.2203,-114.872,0.0240884399561437,2.47803799212665,1.89508957967201,5.43420630841758,4.37324138608759,67045
"23795","China",67046,29.7614,95.3336,0.36482883766863,2.83830925909083,2.21543540504386,6.95136909386879,2.99627669770714,67046
"23877","Canada",67159,50.2203,-115.77,0.100852850413697,2.56874634653659,2.02678579645145,5.43420630841758,4.37324138608759,67159
"23913","Kazakhstan",67199,50.7932,75.5707,0.114976160379097,2.18330374523792,0.686643563561112,4.50851625226694,3.17598650936112,67199
"23927","United States",67216,40.0912,-121.16,0.0951393477976988,2.45344575513031,2.37982764823414,6.47257508985315,4.55253120853509,67216
"23967","Russian Federation",67268,49.6405,134.86,0.120162470007185,2.62073696611266,1.25397420706498,5.32502074550366,3.33487843404016,67268
"24029","Russian Federation",67349,60.8392,70.1808,0.00539503188670614,2.35664037670204,1.24425001651594,5.32502074550366,3.33487843404016,67349
"24057","Russian Federation",67384,57.6193,73.7741,0.013739810933449,2.36467381147397,1.24910394643458,5.32502074550366,3.33487843404016,67384
"24097","India",67439,32.846,79.164,0.0968773959202299,2.5648174802445,1.80170631187326,5.50520154772776,2.65874601931954,67439
"24119","Russian Federation",67470,55.6394,98.9269,0.052529049901835,2.25680648304083,1.23582058033891,5.32502074550366,3.33487843404016,67470
"24196","Russian Federation",67565,53.0152,139.351,0.046300018481838,2.56926240910003,1.22568604579273,5.32502074550366,3.33487843404016,67565
"24241","Russian Federation",67622,50.2203,135.758,0.0499444690970686,2.61638798102358,1.25475145089161,5.32502074550366,3.33487843404016,67622
"24276","Russian Federation",67676,57.1341,94.4353,0.141673690894041,2.17218752051481,1.23798642546071,5.32502074550366,3.33487843404016,67676
"24279","Russian Federation",67680,61.2746,36.9432,0.142232988664664,2.58747376705199,1.26151254964938,5.32502074550366,3.33487843404016,67680
"24282","Tunisia",67686,35.826,9.99369,0.121887989367902,2.09281668751433,1.70746477400336,3.81484666860446,3.37144277430214,67686
"24286","Kazakhstan",67696,44.7469,71.0791,0.097344092569906,2.42959849299527,0.665094779258166,4.50851625226694,3.17598650936112,67696
"24289","China",67700,42.1292,122.283,0.392714923360561,2.62320620345612,2.33878345221552,6.95136909386879,2.99627669770714,67700
"24290","Canada",67702,47.8586,-71.753,0.138539526218369,2.70119265136596,1.6515388344863,5.43420630841758,4.37324138608759,67702
"24294","Russian Federation",67706,55.6394,34.2482,0.278753595467004,2.55677976126019,1.31340067504605,5.32502074550366,3.33487843404016,67706
"24296","Japan",67708,35.7334,136.011,0.364738554492841,2.94637037671854,2.44259776432793,5.72928874039045,4.53949600698066,67708
"24299","Russian Federation",67715,59.4966,43.2314,0.0969100105760073,2.56463788803982,1.28027091217603,5.32502074550366,3.33487843404016,67715
"24301","Russian Federation",67718,57.6193,33.3499,0.183269839695839,2.56986834799765,1.29352986376885,5.32502074550366,3.33487843404016,67718
"24302","Poland",67719,51.3591,17.1802,0.506401454079148,2.7055913786476,2.39479608755277,4.79177483365164,3.67849955374174,67719
"24303","Turkmenistan",67720,42.1292,59.401,0.0433258837977362,1.98706478947267,1.50907587757999,4.83241310188512,2.88553797188383,67720
"24308","Kazakhstan",67729,45.3835,62.096,0.102694089720515,1.98522325532214,0.667911398843615,4.50851625226694,3.17598650936112,67729
"24311","Kazakhstan",67733,49.6405,80.0623,0.0178156175889199,2.41061657694197,0.680708307878749,4.50851625226694,3.17598650936112,67733
"24312","China",67734,42.1292,115.097,0.194448668261447,2.47293049428906,2.26557998784671,6.95136909386879,2.99627669770714,67734
"24320","Canada",67742,49.0536,-99.6008,0.410464315644719,2.59537482396144,2.18721854079619,5.43420630841758,4.37324138608759,67742
"24321","China",67743,31.3165,105.215,0.498623296561315,2.78340583510701,2.38291513517032,6.95136909386879,2.99627669770714,67743
"24323","Italy",67746,40.1193,8.54631,0.0808259575786479,2.76530480546821,2.20203747236068,5.76804136889562,4.34930177402526,67746
"24331","China",67756,35.0911,116.893,0.499817601617568,2.77864429101414,2.49119826637444,6.95136909386879,2.99627669770714,67756
"24334","Germany",67760,53.5505,9.08986,0.585531572050329,2.67666639734299,2.58725408208765,5.36638186074997,4.41865905031594,67760
"24336","Spain",67763,41.457,-2.58272,0.377782540552104,2.51849827235604,2.33789577157426,5.40708143378234,4.21334781739129,67763
"24341","Russian Federation",67773,58.0981,87.2488,0.039980343173012,2.43064029513995,1.24209750483341,5.32502074550366,3.33487843404016,67773
"24342","Belarus",67775,52.47,27.0617,0.250079989406623,2.60886336453723,1.75561168744165,4.53504081325116,3.15253405831716,67775
"24348","China",67788,31.3165,108.808,0.336253482661347,2.83390944148098,2.33181469617948,6.95136909386879,2.99627669770714,67788
"24352","Kazakhstan",67793,42.7943,72.8758,0.228431470989391,2.29959289770387,1.01881765343432,4.50851625226694,3.17598650936112,67793
"24353","Russian Federation",67794,55.1279,76.469,0.278753595467004,2.30705010460329,1.24468650015573,5.32502074550366,3.33487843404016,67794
"24354","Russian Federation",67796,59.4966,35.1465,0.190331693967442,2.59592904077692,1.29256551002284,5.32502074550366,3.33487843404016,67796
"24359","China",67802,34.3494,96.232,0.220073738174118,2.41650677546648,2.10705365963473,6.95136909386879,2.99627669770714,67802
"24360","Russian Federation",67804,49.0536,45.9263,0.201567799648311,2.4231727048862,1.29235990318555,5.32502074550366,3.33487843404016,67804
"24368","China",67812,31.3165,101.622,0.37515623985236,2.57458928774658,2.21879273590025,6.95136909386879,2.99627669770714,67812
"24373","Canada",67817,51.3591,-104.991,0.350499433655004,2.43370317828367,1.86785829927322,5.43420630841758,4.37324138608759,67817
"24381","Russian Federation",67828,55.6394,41.4347,0.237687325384975,2.52797112096398,1.31465953157075,5.32502074550366,3.33487843404016,67828
"24386","Kazakhstan",67834,44.1032,69.2825,0.0923235970160352,2.452539385265,0.674809903637394,4.50851625226694,3.17598650936112,67834
"24387","Canada",67837,51.3591,-104.092,0.365718380449109,2.45958542877472,1.88616010876055,5.43420630841758,4.37324138608759,67837
"24388","China",67839,35.0911,115.995,0.458383695180726,2.78608140201717,2.50102431339492,6.95136909386879,2.99627669770714,67839
"24390","China",67841,33.601,104.317,0.372809249438561,2.70275355206615,2.22118057360041,6.95136909386879,2.99627669770714,67841
"24391","Russian Federation",67842,57.1341,84.5539,0.124550797485788,2.50972642653323,1.24751437492794,5.32502074550366,3.33487843404016,67842
"24396","Germany",67848,54.4802,13.4119,0.439790455351738,2.68149428665909,2.27357895402637,5.36638186074997,4.41865905031594,67848
"24397","Kazakhstan",67849,46.6353,49.5196,0.0839469867006482,2.25794985267459,0.749318557564382,4.50851625226694,3.17598650936112,67849
"24398","Kazakhstan",67849,46.6353,49.5196,0.0839469867006482,2.25794985267459,0.749318557564382,4.50851625226694,3.17598650936112,67849
"24399","China",67850,35.826,114.198,0.425613102339844,2.75371525654694,2.46742518662303,6.95136909386879,2.99627669770714,67850
"24400","Russian Federation",67851,57.1341,76.469,0.0993846296683295,2.36198626780309,1.24761226132194,5.32502074550366,3.33487843404016,67851
"24401","Russian Federation",67854,46.1549,142.08,0.0563183617676306,2.72226166725985,1.0330854063576,5.32502074550366,3.33487843404016,67854
"24404","China",67857,43.4523,89.0454,0.274684370294199,1.29804692497058,2.3390896630892,6.95136909386879,2.99627669770714,67857
"24407","China",67860,37.2755,80.0623,0.30128743252431,1.21904784394265,2.33454929166012,6.95136909386879,2.99627669770714,67860
"24425","China",67881,46.6353,122.283,0.342591945889407,2.54430063981164,2.21676820993164,6.95136909386879,2.99627669770714,67881
"24429","Turkey",67885,40.0912,36.0448,0.495544353364202,2.73220701897608,1.76471143269043,5.33782451404581,3.5953428256262,67885
"24430","Kazakhstan",67886,43.4523,71.0791,0.222716475568545,2.40590104200822,0.681336603672466,4.50851625226694,3.17598650936112,67886
"24435","China",67891,52.47,120.486,0.00646074467999516,2.45771072495253,1.95119918694552,6.95136909386879,2.99627669770714,67891
"24438","Canada",67894,55.6394,-104.092,0.101319232325494,2.46647924262032,1.79377333334029,5.43420630841758,4.37324138608759,67894
"24439","Russian Federation",67895,44.1032,46.8246,0.232572610347408,2.57482330481399,1.22736436737315,5.32502074550366,3.33487843404016,67895
"24443","Russian Federation",67900,55.1279,90.8421,0.276297635340225,2.11191030254847,1.23364459275101,5.32502074550366,3.33487843404016,67900
"24445","Mongolia",67902,49.6405,113.3,0.0808231911152082,2.17700369703565,0.965930164965357,2.91009054559407,2.71731170571189,67902
"24450","China",67910,36.5542,107.91,0.378215470584766,2.68186013973535,2.31125288173355,6.95136909386879,2.99627669770714,67910
"24451","Canada",67911,54.0851,-100.499,0.237869370321566,2.54703076470733,1.89566538980967,5.43420630841758,4.37324138608759,67911
"24460","Canada",67927,49.0536,-107.686,0.350548742225504,2.304358432401,2.08826626535663,5.43420630841758,4.37324138608759,67927
"24461","Morocco",67928,32.846,-7.0743,0.301373674081484,2.42987238827734,1.50752319706968,4.97335418216401,3.16095306782485,67928
"24469","Russian Federation",67939,51.918,84.5539,0.219125886823219,2.25769285692426,1.25446571430518,5.32502074550366,3.33487843404016,67939
"24472","China",67943,44.1032,90.8421,0.0764005252712752,1.18437028844271,2.33384878866004,6.95136909386879,2.99627669770714,67943
"24473","Russian Federation",67944,50.7932,36.0448,0.278753595467004,2.52952812442989,1.33382961237407,5.32502074550366,3.33487843404016,67944
"24477","Russian Federation",67953,54.0851,125.876,0.0422890612206237,2.54546175220963,1.2335483574563,5.32502074550366,3.33487843404016,67953
"24479","China",67956,34.3494,103.418,0.408600046643049,2.59288690993484,2.2289358046549,6.95136909386879,2.99627669770714,67956
"24484","Norway",67961,60.8018,4.99687,0.15305227934136,2.65851108177933,2.15333145757799,3.68133170596917,4.59846060627,67961
"24493","China",67973,44.7469,121.385,0.225751256171443,2.57534594646333,2.21815910133832,6.95136909386879,2.99627669770714,67973
"24494","Germany",67974,49.0536,12.6886,0.564049553995252,2.70597225874528,2.42544184223709,5.36638186074997,4.41865905031594,67974
"24497","Kazakhstan",67978,46.013,77.3673,0.0318673078069934,2.32311699149812,0.651686127145315,4.50851625226694,3.17598650936112,67978
"24499","Uzbekistan",67981,42.7943,60.2994,0.151112815610156,1.9268414123147,2.13937049580745,0,2.72897418472011,67981
"24500","Russian Federation",67982,54.0851,123.181,0.0535585910615396,2.4993065156006,1.23203227631838,5.32502074550366,3.33487843404016,67982
"24502","Canada",67985,54.6099,-104.092,0.0681926159008143,2.45661904482786,1.74026945225383,5.43420630841758,4.37324138608759,67985
"24504","Hungary",67988,47.2505,21.6718,0.350279153805828,2.67766668800785,1.92098438027857,4.61162773146829,3.74727443427803,67988
"24506","Canada",67990,42.7943,-82.5328,0.370582581333024,2.80486727261597,2.0797777584022,5.43420630841758,4.37324138608759,67990
"24510","Turkey",67995,40.8624,27.0091,0.438871108806475,2.70029413291187,1.85266904588615,5.33782451404581,3.5953428256262,67995
"24511","Kazakhstan",67996,42.7943,70.1808,0.222716475568545,2.45994864308648,0.694421082484559,4.50851625226694,3.17598650936112,67996
"24514","Russian Federation",67999,59.4966,29.7566,0.258278009971595,2.60988013550964,1.30885242856983,5.32502074550366,3.33487843404016,67999
"24516","China",68001,44.7469,88.1471,0.0122952852325921,1.55407072976002,2.29567788699693,6.95136909386879,2.99627669770714,68001
"24518","China",68004,44.7469,81.8589,0.397446902055135,1.8623301865669,2.34369365719702,6.95136909386879,2.99627669770714,68004
"24519","Poland",68005,50.2203,22.5701,0.451242850628025,2.64738005896244,2.20446835634297,4.79177483365164,3.67849955374174,68005
"24521","China",68007,47.2505,122.283,0.339296706521848,2.51831805587637,2.21707496820995,6.95136909386879,2.99627669770714,68007
"24524","France",68010,47.8586,4.6038,0.627824879215776,2.68978790184347,2.42587067292615,5.83682522770016,4.39150652613484,68010
"24539","Poland",68030,50.7932,23.4684,0.463006307424501,2.62646257645721,2.33148369728435,4.79177483365164,3.67849955374174,68030
"24543","Kazakhstan",68036,50.2203,60.2994,0.107787926724451,2.04964481355419,0.748584347828209,4.50851625226694,3.17598650936112,68036
"24547","Russian Federation",68041,62.1276,36.9432,0.0606978388430222,2.5910646070265,1.13949756394018,5.32502074550366,3.33487843404016,68041
"24560","China",68056,36.5542,113.3,0.321103259883174,2.72123631707038,2.2646966837455,6.95136909386879,2.99627669770714,68056
"24564","Russian Federation",68061,53.5535,54.9095,0.278753595467004,2.18720166456786,1.28679509929142,5.32502074550366,3.33487843404016,68061
"24565","China",68062,40.7776,82.7572,0.380820009667322,1.43900355822346,2.33438144475181,6.95136909386879,2.99627669770714,68062
"24570","Russian Federation",68069,58.0981,70.1808,0.0647253278727514,2.30066793264276,1.25159120072008,5.32502074550366,3.33487843404016,68069
"24578","Czech Republic",68086,49.6405,18.9768,0.410883947586095,2.73530417593726,2.31144815020043,0,3.84684297444479,68086
"24580","Sweden",68089,59.4958,16.2604,0.400425916595364,2.62275661365348,2.3509891901671,4.11223623086894,4.48925689329624,68089
"24581","Russian Federation",68090,53.5535,79.164,0.278753595467004,2.29131862614223,1.25201089586814,5.32502074550366,3.33487843404016,68090
"24584","Denmark",68094,56.456,10.6899,0.44744712202728,2.62928214657593,2.23510451788064,4.35173834558076,4.5256639530723,68094
"24591","China",68109,39.5773,119.213,0.429425531016562,2.66636752920964,2.25254222916111,6.95136909386879,2.99627669770714,68109
"24597","Russian Federation",68121,50.2203,97.1303,0.034154275504399,1.8474184078594,1.23343575520632,5.32502074550366,3.33487843404016,68121
"24602","Greece",68129,41.457,22.5701,0.342703811675046,2.66111939690516,1.71211107152237,4.86861505347097,4.14310934368233,68129
"24604","Japan",68132,37.1688,138.563,0.390842179504569,2.91664400218065,2.47077125627247,5.72928874039045,4.53949600698066,68132
"24607","Bosnia and Herzegovina",68135,43.4523,18.0785,0.35136569645206,2.56055419395943,1.54740563661136,0,3.16927450599899,68135
"24609","Russian Federation",68137,59.4966,79.164,0.0881360865733946,2.33988896999926,1.22831572309465,5.32502074550366,3.33487843404016,68137
"24610","China",68138,44.1032,89.0454,0.287543834677639,1.41057640358755,2.33727001343248,6.95136909386879,2.99627669770714,68138
"24612","Russian Federation",68140,55.6394,54.9095,0.268845306880603,2.29052483812347,1.28026455960517,5.32502074550366,3.33487843404016,68140
"24613","Kazakhstan",68141,50.2203,72.8758,0.220731972035122,2.18276100424278,0.69282334437531,4.50851625226694,3.17598650936112,68141
"24628","Kazakhstan",68160,47.2505,80.0623,0.0148966386860325,2.54240301556093,0.656386150478736,4.50851625226694,3.17598650936112,68160
"24631","Russian Federation",68164,59.9502,83.6555,0.0226639839881825,2.60601648437948,1.23939859158961,5.32502074550366,3.33487843404016,68164
"24643","Canada",68178,50.2203,-99.6008,0.391968235399887,2.57284049712483,2.0781294295043,5.43420630841758,4.37324138608759,68178
"24646","Russian Federation",68182,56.6424,75.5707,0.20411997831298,2.365030897342,1.24873626062155,5.32502074550366,3.33487843404016,68182
"24654","China",68190,49.6405,115.995,0.0136225307802256,2.28939781578855,1.5020963379328,6.95136909386879,2.99627669770714,68190
"24655","China",68192,44.1032,127.673,0.119304368488698,2.66934455726224,1.93302777183845,6.95136909386879,2.99627669770714,68192
"24658","Russian Federation",68195,61.704,41.4347,0.0765884337009605,2.57855053035731,1.26758300274203,5.32502074550366,3.33487843404016,68195
"24659","Turkey",68196,40.7776,41.4347,0.461398485717177,2.52585815419151,1.75965497019765,5.33782451404581,3.5953428256262,68196
"24661","Kazakhstan",68198,42.1292,68.3842,0.199521561332487,2.45435931809459,0.696911620821896,4.50851625226694,3.17598650936112,68198
"24665","Russian Federation",68203,56.1441,56.7061,0.242554329733673,2.36436112026434,1.27912704080722,5.32502074550366,3.33487843404016,68203
"24667","Canada",68205,50.7932,-108.584,0.36086538888869,2.43531907125546,1.86064151803872,5.43420630841758,4.37324138608759,68205
"24676","Turkey",68218,39.3978,36.0448,0.480355439605791,2.73085674666776,1.72394176481167,5.33782451404581,3.5953428256262,68218
"24679","Germany",68222,49.6405,8.19706,0.585365046940353,2.64080666930676,2.40888650472784,5.36638186074997,4.41865905031594,68222
"24688","Kazakhstan",68238,51.918,73.7741,0.0646529425626203,2.11095027043249,0.69938742324375,4.50851625226694,3.17598650936112,68238
"24689","Russian Federation",68240,50.7932,117.792,0.259637305446225,2.32584783479314,1.2345619100395,5.32502074550366,3.33487843404016,68240
"24696","Russian Federation",68249,59.4966,90.8421,0.00539503188670614,2.28998158076869,1.23691255039826,5.32502074550366,3.33487843404016,68249
"24701","Poland",68257,53.5535,18.9768,0.490706684307541,2.59675413571193,2.41742503916621,4.79177483365164,3.67849955374174,68257
"24709","China",68268,36.5542,117.792,0.380299702649694,2.73985007001322,2.44353702969093,6.95136909386879,2.99627669770714,68268
"24717","Russian Federation",68277,60.8392,63.8926,0.0606978388430222,2.34739971994042,1.24974211907127,5.32502074550366,3.33487843404016,68277
"24719","Kazakhstan",68279,44.1032,66.5876,0.196104512243268,2.40460466232168,0.667318140877127,4.50851625226694,3.17598650936112,68279
"24728","United Kingdom",68291,54.5972,-5.43353,0.379284321305271,2.70889617441935,2.20338564770419,5.3694440804306,4.4645225202218,68291
"24729","Russian Federation",68293,51.918,107.91,0.0814373245516646,2.10593575509497,1.23480632442622,5.32502074550366,3.33487843404016,68293
"24731","Pakistan",68297,36.5542,75.5707,0.166401169386675,2.58852847178467,2.06217536197814,5.06566932773143,2.7175806602292,68297
"24738","China",68308,32.846,112.402,0.437907335909428,2.83693227775267,2.51021886773345,6.95136909386879,2.99627669770714,68308
"24741","Russian Federation",68312,58.5705,53.1128,0.0746336164682958,2.43196653244715,1.27162970088964,5.32502074550366,3.33487843404016,68312
"24742","China",68314,41.457,117.792,0.252616238338639,2.54095480892613,2.35749739926897,6.95136909386879,2.99627669770714,68314
"24743","Russian Federation",68316,58.5705,45.028,0.146128032265924,2.54920768404356,1.28347258717439,5.32502074550366,3.33487843404016,68316
"24744","Russian Federation",68317,53.5535,41.4347,0.278753595467004,2.56130728944287,1.32014859867106,5.32502074550366,3.33487843404016,68317
"24747","China",68321,37.2755,111.503,0.298170044925087,2.63630875416034,2.24005155976301,6.95136909386879,2.99627669770714,68321
"24749","Morocco",68326,34.3494,-5.27767,0.299543613396656,2.33804125845261,1.51531999125391,4.97335418216401,3.16095306782485,68326
"24753","Kazakhstan",68331,47.2505,53.1128,0.0264566544300713,1.99727714166453,0.731626881677668,4.50851625226694,3.17598650936112,68331
"24755","Kazakhstan",68336,48.4596,51.3162,0.0106453950604422,2.0104211155324,0.754635897425676,4.50851625226694,3.17598650936112,68336
"24756","Kazakhstan",68338,53.5535,66.5876,0.222716475568545,2.09996002007293,0.738257672502135,4.50851625226694,3.17598650936112,68338
"24763","Russian Federation",68347,46.751,142.918,0.0798047827530316,2.63694934476582,1.07810341670778,5.32502074550366,3.33487843404016,68347
"24766","United Kingdom",68350,52.47,-1.6844,0.604616868835718,2.64815083005711,2.47845173304869,5.3694440804306,4.4645225202218,68350
"24776","China",68363,50.7932,127.673,0.264302968445136,2.61579354126773,1.45632939990747,6.95136909386879,2.99627669770714,68363
"24777","United States",68364,43.4523,-84.3294,0.36773486528644,2.79189941029029,2.24208845083447,6.47257508985315,4.55253120853509,68364
"24782","Algeria",68370,36.3285,1.09675,0.392926232565462,2.24386448935151,1.22360714089742,4.24440083380137,3.24133383890853,68370
"24305","Kazakhstan",67723,45.3835,53.1128,0.0507949323827426,1.93119443895852,0.649243390752538,4.50851625226694,3.17598650936112,67723
"24380","United States",67827,47.2505,-104.092,0.269894562214053,2.49852387357894,2.31755821575347,6.47257508985315,4.55253120853509,67827
"24533","Canada",68020,57.0987,-92.5341,0.0214810304120247,2.63270127021143,1.37588757480643,5.43420630841758,4.37324138608759,68020
"24598","Canada",68123,49.0536,-106.787,0.342916428772402,2.37099085281513,2.09420783739196,5.43420630841758,4.37324138608759,68123
"24601","Russian Federation",68128,56.1441,30.6549,0.195306484784492,2.59001605088938,1.31506781653336,5.32502074550366,3.33487843404016,68128
"24697","Norway",68250,67.0931,14.5746,0.0136320544250135,2.59920379362468,0.349796817489667,3.68133170596917,4.59846060627,68250
"24790","Russian Federation",68385,59.4966,71.9774,0.0159881049655332,2.37579420925749,1.24630055867703,5.32502074550366,3.33487843404016,68385
"24791","China",68386,37.6816,121.007,0.414982975170558,2.73205852667884,2.27342669006151,6.95136909386879,2.99627669770714,68386
"24792","Ukraine",68388,49.0536,37.8415,0.290034608689937,2.76382003651631,1.4014365231738,5.28195781643865,2.91918067636586,68388
"24793","Kazakhstan",68389,45.3835,69.2825,0.0116003433413513,2.52115365628312,0.666079306790874,4.50851625226694,3.17598650936112,68389
"24798","China",68395,36.5542,101.622,0.433417000168579,2.55354351114847,2.28654581383899,6.95136909386879,2.99627669770714,68395
"24800","United Kingdom",68397,51.918,-1.6844,0.616539061908451,2.64815083005711,2.4677293916081,5.3694440804306,4.4645225202218,68397
"24803","Greece",68401,40.7949,22.5547,0.0121206327635092,2.66200413124636,1.42898729454416,4.86861505347097,4.14310934368233,68401
"24804","Tunisia",68402,36.9817,10.966,0.165201922011825,2.1858893920949,1.55902036000521,3.81484666860446,3.37144277430214,68402
"24807","China",68406,52.47,124.08,0.0480759086336678,2.48452015145387,2.21874150650239,6.95136909386879,2.99627669770714,68406
"24813","Russian Federation",68416,54.0851,55.8078,0.278753595467004,2.24696434985012,1.28494946562015,5.32502074550366,3.33487843404016,68416
"24814","Bosnia and Herzegovina",68417,44.1032,19.8752,0.296452121165973,2.68121251327441,1.75591476557773,0,3.16927450599899,68417
"24816","United States",68419,33.601,-83.4311,0.361734064133453,2.91310710776715,2.32837319336799,6.47257508985315,4.55253120853509,68419
"24818","Algeria",68421,35.826,2.80717,0.235696745067523,2.06769950486192,1.27614212232393,4.24440083380137,3.24133383890853,68421
"24831","Kazakhstan",68441,42.1292,67.4859,0.141333623762764,2.44273633543347,0.6890999695567,4.50851625226694,3.17598650936112,68441
"24832","Canada",68442,52.47,-107.686,0.356478690234117,2.39122924498711,1.88978991877775,5.43420630841758,4.37324138608759,68442
"24835","Sweden",68446,59.9502,13.587,0.0763850154284266,2.63861700680155,2.26236553834426,4.11223623086894,4.48925689329624,68446
"24841","Canada",68453,47.8695,-70.0476,0.234835051557067,2.7108826419259,1.68129415809101,5.43420630841758,4.37324138608759,68453
"24848","Canada",68461,49.6405,-73.5496,0.397064044544885,2.67743856363431,1.96922067808438,5.43420630841758,4.37324138608759,68461
"24849","United Kingdom",68462,55.6594,-5.36167,0.412534602521372,2.70889617441935,2.23135498579411,5.3694440804306,4.4645225202218,68462
"24851","Russian Federation",68464,53.5535,129.47,0.039980343173012,2.63392511441268,1.23668714833229,5.32502074550366,3.33487843404016,68464
"24853","Croatia",68468,46.013,16.2819,0.483302890735799,2.41097797034054,2.22882396186059,4.27018954270418,3.76349188024616,68468
"24854","Spain",68471,43.2897,-3.51779,0.0853680427477012,2.48120367687659,2.18212656059412,5.40708143378234,4.21334781739129,68471
"24856","Russian Federation",68473,57.1341,72.8758,0.227786566605523,2.34883778237855,1.25037181173471,5.32502074550366,3.33487843404016,68473
"24858","China",68475,45.3835,86.3505,0.0525513495264247,1.6987631482176,2.33437974347853,6.95136909386879,2.99627669770714,68475
"24860","United States",68477,48.4596,-101.397,0.389186351262896,2.55835136762741,2.32546560311321,6.47257508985315,4.55253120853509,68477
"24863","Russian Federation",68480,53.5535,124.978,0.0442036612592175,2.50602963181434,1.23365309949301,5.32502074550366,3.33487843404016,68480
"24866","Kazakhstan",68484,49.0536,52.2145,0.013028839534198,2.04361954074416,0.768345472499656,4.50851625226694,3.17598650936112,68484
"24869","Russian Federation",68487,59.9502,71.9774,0.027058232209385,2.37732034737521,1.24516157281113,5.32502074550366,3.33487843404016,68487
"24872","Tunisia",68491,33.601,8.19706,0.00259798071990859,1.48370613519873,1.70550362276903,3.81484666860446,3.37144277430214,68491
"24874","Japan",68494,35.5709,134.874,0.387886256848575,2.93061857207989,2.4561372507794,5.72928874039045,4.53949600698066,68494
"24877","Russian Federation",68498,55.1279,49.5196,0.240370925056829,2.27333203700864,1.20628432343611,5.32502074550366,3.33487843404016,68498
"24878","China",68499,44.1032,84.5539,0.449847348610717,1.67628524616299,2.33450676883691,6.95136909386879,2.99627669770714,68499
"24882","Afghanistan",68504,35.826,71.9774,0.166035927776721,2.59211725008797,2.17894620275744,0,2.26964184190232,68504
