"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","maize_HgHa","AET_mean","maize_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"20037","Russian Federation",62165,56.6424,94.4353,0.179592828905852,2.09363010980147,1.29464593552466,5.32502074550366,3.33487843404016,62165
"20039","Ethiopia",62167,11.2468,34.2482,0.0946942239240402,2.76623575033859,1.08717855080374,3.63648789635337,2.09437779351545,62167
"20042","Turkmenistan",62170,41.457,57.6044,0.00332487360544094,2.24387923298608,1.11791733120473,4.83241310188512,2.88553797188383,62170
"20044","United States",62172,33.601,-84.3294,0.552265765469103,2.91627217111694,2.22660623915932,6.47257508985315,4.55253120853509,62172
"20045","United States",62173,32.846,-106.787,0.673976156208003,2.21047140016137,1.97819066971952,6.47257508985315,4.55253120853509,62173
"20046","China",62174,22.4701,107.91,0.535562174007163,2.95442438481124,2.3234483750744,6.95136909386879,2.99627669770714,62174
"20048","United States",62177,35.826,-82.5328,0.677773857148125,2.90116630635038,2.3462791784187,6.47257508985315,4.55253120853509,62177
"20049","China",62178,25.7674,109.707,0.40743717417065,2.87352473067082,2.24484313811952,6.95136909386879,2.99627669770714,62178
"20051","Afghanistan",62180,35.0911,68.3842,0.340444126143673,2.14578630073341,0.567547201452658,0,2.26964184190232,62180
"20053","Canada",62183,49.6405,-98.7025,0.839025835658041,2.60743587405178,2.4009427146477,5.43420630841758,4.37324138608759,62183
"20054","United States",62184,37.2755,-87.0244,0.895727900684462,2.90502126976621,2.49541686978437,6.47257508985315,4.55253120853509,62184
"20056","United States",62187,36.5542,-80.7362,0.78922947770079,2.90847544440275,2.47523631102877,6.47257508985315,4.55253120853509,62187
"20064","Ukraine",62199,50.2203,34.2482,0.621495184400335,2.59602407211796,1.66869301029926,5.28195781643865,2.91918067636586,62199
"20065","Russian Federation",62200,57.1341,62.9943,0.459069244106234,2.06014675522972,1.31962340174612,5.32502074550366,3.33487843404016,62200
"20069","India",62206,35.0911,74.6724,0.457289625040068,2.78147754924522,2.16182923524882,5.50520154772776,2.65874601931954,62206
"20072","Sudan",62211,17.3749,34.2482,0.0348835699909539,1.90918657410371,1.01629793747787,3.72320931040511,2.58970408801578,62211
"20079","Russian Federation",62222,53.0152,80.9606,0.530199711654681,2.344228481751,1.30453570820621,5.32502074550366,3.33487843404016,62222
"20083","Russian Federation",62227,51.3591,45.028,0.530199711654681,2.37932170801961,1.35060523757668,5.32502074550366,3.33487843404016,62227
"20085","Russian Federation",62233,57.6193,90.8421,0.057765695381368,2.06637030239897,1.29657365985439,5.32502074550366,3.33487843404016,62233
"20086","Serbia",62234,43.4523,21.6718,0.739048797184079,2.60961981470931,2.00137876703111,0,3.37135451473944,62234
"20092","Afghanistan",62241,35.826,62.9943,0.279210512144724,2.08188713942355,1.60457960741788,0,2.26964184190232,62241
"20097","Russian Federation",62248,59.0367,29.7566,0.218641779091466,2.60988013550964,1.3481448122077,5.32502074550366,3.33487843404016,62248
"20098","United States",62249,40.0912,-97.8041,0.967587861995457,2.79394828730988,2.32479864187609,6.47257508985315,4.55253120853509,62249
"20101","United States",62251,35.0911,-79.8378,0.704537327348219,2.94104237373456,2.4480898808766,6.47257508985315,4.55253120853509,62251
"20103","United States",62253,44.7469,-92.4142,1.01815835467411,2.79505200091521,2.28963330940107,6.47257508985315,4.55253120853509,62253
"20104","Russian Federation",62254,53.0152,35.1465,0.591508047895811,2.49198666805305,1.37599084847833,5.32502074550366,3.33487843404016,62254
"20111","Nepal",62262,28.9746,82.7572,0.440107462455374,2.80735177849799,1.56257837322894,2.89376176205794,2.36517910349145,62262
"20113","Egypt",62264,28.1817,28.8583,0.0528766276102969,0.251087544941465,2.5494411736395,4.53804562440914,3.11157238883648,62264
"20114","Russian Federation",62265,55.6394,77.3673,0.530199711654681,2.33138511364596,1.30422485951521,5.32502074550366,3.33487843404016,62265
"20119","Sudan",62271,13.8937,26.1634,0.0221283144192056,2.36074326417428,1.04534596448541,3.72320931040511,2.58970408801578,62271
"20121","China",62273,39.8247,121.674,0.725696759056121,2.66541345854957,2.2731260485988,6.95136909386879,2.99627669770714,62273
"20122","Russian Federation",62274,59.4966,40.5364,0.454359743263741,2.57821611387252,1.33800386580792,5.32502074550366,3.33487843404016,62274
"20134","Canada",62286,49.6405,-96.0075,0.616566575316365,2.66662939237469,2.3941344699707,5.43420630841758,4.37324138608759,62286
"20136","United States",62289,37.2755,-78.0412,0.718791837236112,2.92851320177034,2.43810532681978,6.47257508985315,4.55253120853509,62289
"20138","Russian Federation",62290,54.0851,91.7404,0.526998525672639,2.08622207874329,1.24823384092646,5.32502074550366,3.33487843404016,62290
"20142","Kazakhstan",62295,47.2505,85.4522,0.592064630301828,2.34773646776819,2.03928486739165,4.50851625226694,3.17598650936112,62295
"20146","India",62301,18.2354,82.7572,0.424709134731625,2.87740048708858,1.77417809458955,5.50520154772776,2.65874601931954,62301
"20147","Canada",62303,49.0536,-100.499,0.794715933254431,2.55970717861755,2.32337100857571,5.43420630841758,4.37324138608759,62303
"20148","China",62304,36.5542,106.113,0.792121744485947,2.67922504435208,2.4694803606886,6.95136909386879,2.99627669770714,62304
"20149","United States",62306,41.457,-75.3463,0.667067736423718,2.84047203624184,2.15511710576901,6.47257508985315,4.55253120853509,62306
"20150","India",62307,22.4701,71.0791,0.382850636544302,2.64193422448635,1.38933276366854,5.50520154772776,2.65874601931954,62307
"20154","Sudan",62311,15.6418,33.3499,0.02428037604708,2.24027431027341,1.03894736295493,3.72320931040511,2.58970408801578,62311
"20155","Russian Federation",62312,59.4966,39.6381,0.508398788066784,2.5819618424427,1.3112842942723,5.32502074550366,3.33487843404016,62312
"20157","Russian Federation",62314,58.0981,36.9432,0.522847736546218,2.57081387250612,1.35208164874311,5.32502074550366,3.33487843404016,62314
"20161","Myanmar",62320,15.6418,98.9269,0.635095195562279,2.96341254674223,1.92467214053885,3.59228781595213,2.23757342070395,62320
"20163","United States",62323,43.4523,-98.7025,0.727199480189808,2.68833505680216,2.2044600711452,6.47257508985315,4.55253120853509,62323
"20172","Canada",62333,45.3835,-75.3463,0.87071203077903,2.73653403550485,2.37798237933155,5.43420630841758,4.37324138608759,62333
"20173","China",62334,47.8586,123.181,0.722064479000353,2.52404821339951,2.28683239972922,6.95136909386879,2.99627669770714,62334
"20174","United States",62335,30.5421,-99.6008,0.498893002644172,2.66597164906051,1.92122602678211,6.47257508985315,4.55253120853509,62335
"20175","Romania",62336,44.1032,25.2651,0.533085854001101,2.62835547470015,1.72321326216299,4.8616001175705,3.27944081689166,62336
"20178","Italy",62340,40.7776,16.2819,0.914748518840511,2.76196361665078,2.37668781956392,5.76804136889562,4.34930177402526,62340
"20183","Yemen",62346,13.8937,45.028,0.304967855086331,2.1682395998684,1.47890222879868,3.93495270781786,2.70832088674834,62346
"20189","Russian Federation",62351,51.918,108.808,0.175487659482451,2.12090673150742,1.2907804904114,5.32502074550366,3.33487843404016,62351
"20190","Canada",62353,52.47,-113.076,0.850658453509724,2.41320992558752,2.30805322245758,5.43420630841758,4.37324138608759,62353
"20191","United States",62355,44.7469,-94.2109,1.0219958753861,2.76906066951604,2.33035646319345,6.47257508985315,4.55253120853509,62355
"20193","China",62357,23.3024,104.317,0.531178095119733,2.88794031597777,2.35914921217575,6.95136909386879,2.99627669770714,62357
"20196","Spain",62360,39.3978,-0.786091,0.882684426619011,2.28477974805618,2.69203360546532,5.40708143378234,4.21334781739129,62360
"19750","Philippines",61804,13.7792,124.11,0.25360146847103,3.00534524237123,1.60033956223617,5.07753141635459,3.02038699518645,61804
"19824","Ukraine",61897,44.4101,33.7441,0.440474147375077,2.59854299723964,1.12504814408091,5.28195781643865,2.91918067636586,61897
"19869","Colombia",61961,10.8973,-74.9936,0.389741035672954,2.92904773121415,1.97949051066968,5.6784582838221,3.39165397941092,61961
"19934","Russian Federation",62043,57.6193,56.7061,0.475161587526608,2.41621440291264,1.31681144534054,5.32502074550366,3.33487843404016,62043
"19940","Russian Federation",62050,57.1341,98.0286,0.179592828905852,2.28843421552028,1.29138154094597,5.32502074550366,3.33487843404016,62050
"19947","Antigua and Barbuda",62059,17.2798,-61.7912,0.254064457027433,2.94838094212909,0.226661527093508,1.75587485567249,4.01335322798199,62059
"19971","Mali",62088,14.7695,-9.76924,0.367534456522178,2.70350632218734,0.696241646956315,2.56348108539441,2.49413466181068,62088
"19981","United States",62100,38.6973,-99.6008,0.860188365026656,2.66934455726224,2.32651276015541,6.47257508985315,4.55253120853509,62100
"20001","India",62122,33.601,76.469,0.444579777966975,2.837915208412,1.57481732855601,5.50520154772776,2.65874601931954,62122
"20017","Niger",62140,16.5103,6.40043,0.00161197650147789,2.29952805151015,0.399117885645928,2.39269695325967,2.36249398434491,62140
"20102","India",62252,28.9746,94.4353,0.521268753064815,2.8714095996609,1.79113553574927,5.50520154772776,2.65874601931954,62252
"20120","Russian Federation",62272,57.6193,28.8583,0.475913215208706,2.61542395288594,1.36142841102251,5.32502074550366,3.33487843404016,62272
"20127","Russian Federation",62279,57.6193,54.0111,0.492128216820481,2.33453751908046,1.32778677709064,5.32502074550366,3.33487843404016,62279
"20132","Russian Federation",62284,61.2746,57.6044,0.014182062930978,2.51586596225457,1.30952425095043,5.32502074550366,3.33487843404016,62284
"20182","Mexico",62345,32.0845,-113.076,0.286938989527112,1.88399922352359,1.65621372537281,5.19781516944518,3.82053390533369,62345
"20198","Canada",62362,47.2505,-74.4479,0.389857746586369,2.71502787027097,2.17897591764013,5.43420630841758,4.37324138608759,62362
"20202","United States",62367,40.0912,-90.6176,1.0033220354915,2.87625221537201,2.45095331585859,6.47257508985315,4.55253120853509,62367
"20204","India",62370,21.6508,70.2017,0.350000164783102,2.67787298306971,1.37734869180714,5.50520154772776,2.65874601931954,62370
"20206","Mauritania",62373,17.3749,-12.4642,0.0242354181837445,2.22622386947626,0.397575706771873,2.30535136944662,2.86486020381634,62373
"20208","Mongolia",62375,49.6405,115.097,0.0106797278133747,2.24442439416364,0.263238511489104,2.91009054559407,2.71731170571189,62375
"20210","Sudan",62378,16.5103,33.3499,0.0163367961361056,2.0867093123861,1.00261448696383,3.72320931040511,2.58970408801578,62378
"20211","Russian Federation",62379,60.3978,45.9263,0.212372598959312,2.57180584829702,1.32133341942933,5.32502074550366,3.33487843404016,62379
"20215","United States",62387,40.0912,-88.821,1.02013529811284,2.88543190023053,2.43077406223761,6.47257508985315,4.55253120853509,62387
"20224","India",62400,27.3827,74.6724,0.295928601104435,2.49012994803993,1.36487355333808,5.50520154772776,2.65874601931954,62400
"20227","Turkey",62403,40.0912,29.7566,0.554730757984474,2.67138224485906,2.26810996241598,5.33782451404581,3.5953428256262,62403
"20232","United States",62409,30.5421,-95.1092,0.575799578990404,2.9572423145055,2.10176759490657,6.47257508985315,4.55253120853509,62409
"20236","Philippines",62414,13.167,123.391,0.293263453096607,2.99336448952953,1.80819243761018,5.07753141635459,3.02038699518645,62414
"20240","China",62418,34.3494,105.215,0.704090308894408,2.72663019684925,2.32421413807836,6.95136909386879,2.99627669770714,62418
"20243","Russian Federation",62422,52.47,50.4179,0.530199711654681,2.12906810624566,1.34317376865609,5.32502074550366,3.33487843404016,62422
"20247","China",62426,24.9512,100.724,0.666763715987209,2.83913560356359,2.34210038562559,6.95136909386879,2.99627669770714,62426
"20248","United States",62427,30.5421,-83.4311,0.779949356778002,2.96128546180313,2.47244396103771,6.47257508985315,4.55253120853509,62427
"20249","China",62428,22.6363,114.159,0.776255006193834,2.92788646237957,2.11839932824877,6.95136909386879,2.99627669770714,62428
"20256","Egypt",62436,25.7674,31.5533,0.104162992372229,0.157607853361668,2.57563929598497,4.53804562440914,3.11157238883648,62436
"20259","Afghanistan",62440,32.0845,62.096,0.119695686360868,1.51898370145315,0.544372928300857,0,2.26964184190232,62440
"20267","Morocco",62448,31.3165,-8.87093,0.0294237930340582,2.15749994066248,1.56962735616309,4.97335418216401,3.16095306782485,62448
"20273","China",62455,46.6353,90.8421,0.315934960764205,1.53140287845108,2.17373667920707,6.95136909386879,2.99627669770714,62455
"20281","Turkey",62465,36.5809,32.4897,0.689664100078316,2.47781006454463,2.28610573888908,5.33782451404581,3.5953428256262,62465
"20283","Russian Federation",62468,55.6394,83.6555,0.507759535574786,2.40123124616785,1.30700434756044,5.32502074550366,3.33487843404016,62468
"20287","China",62472,30.5421,94.4353,0.557400252323518,2.6864074873772,2.14329552806466,6.95136909386879,2.99627669770714,62472
"20291","France",62477,44.1032,0.112226,0.927877846762277,2.5493609374058,2.52945777642567,5.83682522770016,4.39150652613484,62477
"20294","Sudan",62481,12.1321,28.8583,0.227886704099716,2.62087313954596,1.06135343168692,3.72320931040511,2.58970408801578,62481
"20296","Spain",62483,38.7624,-0.13889,0.867135091762282,2.41132903708937,2.62083616919723,5.40708143378234,4.21334781739129,62483
"20297","Mexico",62485,26.5779,-102.296,0.169142160448465,2.274954644486,1.8992946340897,5.19781516944518,3.82053390533369,62485
"20300","Kazakhstan",62488,50.7932,55.8078,0.429636956439667,2.13634301830851,1.22655832461065,4.50851625226694,3.17598650936112,62488
"20301","Kazakhstan",62488,50.7932,55.8078,0.429636956439667,2.13634301830851,1.22655832461065,4.50851625226694,3.17598650936112,62488
"20305","Yemen",62493,15.6418,44.1297,0.157699023578038,2.24708876347064,1.52203933805336,3.93495270781786,2.70832088674834,62493
"20306","United States",62495,42.7943,-105.889,0.382482135660472,2.48916717434973,1.81832450264281,6.47257508985315,4.55253120853509,62495
"20307","Germany",62496,51.3591,11.7903,0.987754418696991,2.62918805047976,2.37921842291037,5.36638186074997,4.41865905031594,62496
"20310","Romania",62499,44.7469,27.96,0.644679054962061,2.69467308482212,1.74170937009424,4.8616001175705,3.27944081689166,62499
"20314","Mongolia",62503,50.2203,116.893,0.46121081510453,2.30629096535425,1.28710836353552,2.91009054559407,2.71731170571189,62503
"20319","Kazakhstan",62509,44.7469,75.5707,0.327869566715288,2.37470471371514,0.679173429177223,4.50851625226694,3.17598650936112,62509
"20320","Thailand",62510,14.7695,99.8252,0.611329203655999,2.93585200704617,2.01813186304848,5.32023770690539,3.32253163472896,62510
"20328","United States",62518,40.7776,-109.482,0.751348333629902,2.29313226963213,2.1483771147518,6.47257508985315,4.55253120853509,62518
"20335","United States",62526,37.2755,-85.2277,0.87092659816882,2.8918824412287,2.54047551898603,6.47257508985315,4.55253120853509,62526
"20339","China",62531,42.7943,118.69,0.866401846142223,2.58778109735365,2.26870680087919,6.95136909386879,2.99627669770714,62531
"20341","United States",62534,37.2755,-118.465,0.569861119491107,2.42956003777343,2.05448377947635,6.47257508985315,4.55253120853509,62534
"20342","Myanmar",62535,19.0916,97.1303,0.448385384772491,2.94241409099435,1.50696076993693,3.59228781595213,2.23757342070395,62535
"20343","Afghanistan",62536,31.3165,67.4859,0.150960313976224,2.11236956721184,1.5777743853341,0,2.26964184190232,62536
"20344","United States",62537,35.0911,-99.6008,0.529492354847076,2.67219135101154,1.92039327311431,6.47257508985315,4.55253120853509,62537
"20349","China",62544,43.4523,120.486,0.785371594902748,2.58631933748093,2.24727215724514,6.95136909386879,2.99627669770714,62544
"20351","China",62549,40.0912,104.317,0.151727680363416,2.31722983966822,2.20099540957639,6.95136909386879,2.99627669770714,62549
"20353","Russian Federation",62553,46.013,40.5364,0.579307979250639,2.87879526349312,1.36391928357846,5.32502074550366,3.33487843404016,62553
"20358","China",62560,46.013,121.385,0.820807888844604,2.54459950815672,2.26759642172749,6.95136909386879,2.99627669770714,62560
"20359","China",62561,34.3494,114.198,0.775677152991221,2.81314992703456,2.49590655164274,6.95136909386879,2.99627669770714,62561
"20364","China",62567,44.7469,82.7572,0.794966392309719,1.91832995356366,2.25483284224062,6.95136909386879,2.99627669770714,62567
"20366","United States",62570,44.7469,-109.482,0.803374969751022,2.34053853685324,2.21225342140785,6.47257508985315,4.55253120853509,62570
"20367","India",62571,33.601,73.7741,0.48071780540096,2.50948254968779,2.13320227731364,5.50520154772776,2.65874601931954,62571
"20368","Russian Federation",62572,59.0367,80.0623,0.0990143409262227,2.36446165282176,1.29750402025362,5.32502074550366,3.33487843404016,62572
"20369","Niger",62573,15.6418,7.29875,0.0712667052379066,2.36180088670241,0.421764480863426,2.39269695325967,2.36249398434491,62573
"20372","Poland",62580,51.3591,16.2819,0.857728106244833,2.7223768066173,2.18651175753009,4.79177483365164,3.67849955374174,62580
"20374","China",62582,49.6405,121.385,0.572521827736891,2.44665919258088,2.20099289270438,6.95136909386879,2.99627669770714,62582
"20378","China",62586,40.7776,80.9606,0.551523232268411,1.43862709739606,2.35133790582509,6.95136909386879,2.99627669770714,62586
"20381","Mexico",62589,29.7841,-112.998,0.24890504205822,1.88954624393232,1.29497284502437,5.19781516944518,3.82053390533369,62589
"20384","Poland",62592,54.0648,16.3042,0.74254123887414,2.66526262401453,2.30531687176482,4.79177483365164,3.67849955374174,62592
"20387","Mongolia",62595,50.7932,92.6387,0.287561819624913,1.89847704686338,1.14199352858505,2.91009054559407,2.71731170571189,62595
"20388","China",62596,32.0845,107.91,0.651364845503972,2.84050749385449,2.34109327824888,6.95136909386879,2.99627669770714,62596
"20390","Turkey",62598,37.9899,34.2482,0.515380327223241,2.56619891120217,2.21700873592693,5.33782451404581,3.5953428256262,62598
"20395","China",62603,44.1032,120.486,0.728072171232592,2.57166031537794,2.23662095134228,6.95136909386879,2.99627669770714,62603
"20396","Turkey",62604,40.0686,27.0587,0.412206553199855,2.71828909627844,2.05297078698698,5.33782451404581,3.5953428256262,62604
"20398","France",62606,46.6353,6.40043,0.899855642320841,2.71908948449421,2.44281952032726,5.83682522770016,4.39150652613484,62606
"20401","India",62609,21.6327,80.0623,0.417999199609842,2.87380481913007,1.69653893213383,5.50520154772776,2.65874601931954,62609
"20402","Kazakhstan",62610,44.1032,79.164,0.55036425849848,1.86774449829122,0.758486400101112,4.50851625226694,3.17598650936112,62610
"20406","Mexico",62614,19.9713,-104.96,0.532641860113885,2.85476858009001,2.60212532666943,5.19781516944518,3.82053390533369,62614
"20407","China",62615,43.4523,127.673,0.74533950991924,2.69410355925477,2.54454401834864,6.95136909386879,2.99627669770714,62615
"20408","China",62616,35.826,115.097,0.743300242599828,2.76860286869597,2.51025929108142,6.95136909386879,2.99627669770714,62616
"20409","France",62617,44.1032,3.70549,0.760670980989051,2.61817888860644,2.34552303435361,5.83682522770016,4.39150652613484,62617
"20411","India",62619,13.0145,78.2657,0.484579331805493,2.78432642611039,1.91929071464142,5.50520154772776,2.65874601931954,62619
"20415","Italy",62623,41.5071,13.6118,0.900960353121639,2.56887193176729,2.54864202701128,5.76804136889562,4.34930177402526,62623
"20416","Mexico",62625,31.3165,-105.889,0.455456972308706,2.35348459654769,2.0202759130142,5.19781516944518,3.82053390533369,62625
"20423","Canada",62633,43.4523,-78.0412,0.871926687732971,2.78160152410367,1.98854405550666,5.43420630841758,4.37324138608759,62633
"20426","Russian Federation",62636,54.0851,54.0111,0.530199711654681,2.2110680731252,1.33813867977624,5.32502074550366,3.33487843404016,62636
"20427","Burkina Faso",62637,13.0145,-0.786089,0.315109697375891,2.72470975217023,1.43033176208906,2.68484536164441,2.45136741350565,62637
"20431","Canada",62641,52.47,-104.092,0.897940439608985,2.46652339393561,2.21219976581137,5.43420630841758,4.37324138608759,62641
"20435","China",62646,24.1295,110.605,0.454947666524579,2.93436316405726,2.39372975284208,6.95136909386879,2.99627669770714,62646
"20438","Spain",62649,41.457,-1.6844,1.01656072371894,2.47876398224426,2.54367956634521,5.40708143378234,4.21334781739129,62649
"20439","India",62650,27.3827,81.8589,0.283940040130963,2.73491645222994,1.92986440255318,5.50520154772776,2.65874601931954,62650
"20443","China",62657,41.457,113.3,0.593822622351013,2.46388410540888,2.21072296786481,6.95136909386879,2.99627669770714,62657
"20445","Nicaragua",62660,13.0145,-84.3294,0.293647609394522,3.02546801243274,1.73037560110341,4.48482636908444,2.99260818769242,62660
"20446","China",62661,47.8586,128.571,0.527918464545276,2.64760125024793,2.38420980615258,6.95136909386879,2.99627669770714,62661
"20451","India",62667,17.3749,75.5707,0.384695447366333,2.69299109388481,1.77059346514657,5.50520154772776,2.65874601931954,62667
"20453","El Salvador",62669,13.8937,-87.9227,0.407548803764263,2.98036729663047,2.15116031928391,4.27630092457077,3.30134809148618,62669
"20458","India",62675,19.4555,85.0782,0.281225410956447,2.90493440153153,1.44877772502997,5.50520154772776,2.65874601931954,62675
"20460","China",62679,40.0912,112.402,0.744321875108362,2.56051152681351,2.27921153668576,6.95136909386879,2.99627669770714,62679
"20461","Russian Federation",62680,60.8392,35.1465,0.254467519007932,2.60315081919197,1.30174100852272,5.32502074550366,3.33487843404016,62680
"20467","Poland",62692,51.918,22.5701,0.79005231752948,2.64709758529131,2.18523639486936,4.79177483365164,3.67849955374174,62692
"20469","India",62694,20.7904,84.5539,0.286368712062682,2.88890458520221,1.7588652807925,5.50520154772776,2.65874601931954,62694
"20473","China",62699,41.457,96.232,0.14661907872984,2.03220130157997,2.13638085725422,6.95136909386879,2.99627669770714,62699
"20476","United States",62702,41.457,-87.9227,0.94344542286738,2.8436072130758,2.42062019516375,6.47257508985315,4.55253120853509,62702
"20481","Russian Federation",62709,56.1441,86.3505,0.399323420714224,2.42938694688255,1.30428902268049,5.32502074550366,3.33487843404016,62709
"20482","Cabo Verde",62711,15.0599,-23.5258,0.170261712167093,2.2659543346397,0.197802598754967,1.63346845557959,3.13975832725072,62711
"20483","Kazakhstan",62713,43.4523,79.164,0.494978679837231,1.57098745834814,0.67776968102109,4.50851625226694,3.17598650936112,62713
"20485","United States",62716,37.9899,-109.482,0.462870794366237,2.31160251250721,1.93642203649366,6.47257508985315,4.55253120853509,62716
"20490","Tajikistan",62722,39.3978,71.0791,0.674937643189942,2.34057393996496,1.00947618566181,3.56726169235387,2.26751551150824,62722
"20495","Canada",62728,44.7469,-78.0412,0.607005436487425,2.75689408748805,2.30923403585702,5.43420630841758,4.37324138608759,62728
"20500","Pakistan",62733,30.5421,69.2825,0.313494099416326,2.11758691667519,1.69763107838457,5.06566932773143,2.7175806602292,62733
"20502","Laos",62735,20.7904,101.622,0.52957292701213,2.9544722341226,1.74883938888047,1.17609125905568,2.5001937426211,62735
"20508","China",62741,38.6973,107.012,0.810906811181834,2.56933558453814,2.28855809297978,6.95136909386879,2.99627669770714,62741
"20514","Eritrea",62752,15.6418,36.9432,0.0865579145527716,2.47246041257967,0.749677353231555,2.26245108973043,2.50106388530586,62752
"20515","Belarus",62753,56.1441,28.8583,0.313339849161276,2.61868922291667,1.81083542214955,4.53504081325116,3.15253405831716,62753
"20518","Mali",62756,15.6418,3.70549,0.149899293523251,2.38180782551445,0.542858450252438,2.56348108539441,2.49413466181068,62756
"20523","Russian Federation",62765,59.0367,78.2657,0.0468109290990944,2.32905871919637,1.29845933813706,5.32502074550366,3.33487843404016,62765
"20526","Thailand",62768,15.6418,99.8252,0.664144970255324,2.93134282818626,1.98362268490069,5.32023770690539,3.32253163472896,62768
"20531","Japan",62775,28.3024,129.415,0.537819101115632,3.0495271996722,2.43224811903976,5.72928874039045,4.53949600698066,62775
"20536","Kazakhstan",62781,44.7469,79.164,0.624453988683367,2.04240204507586,0.729343471915434,4.50851625226694,3.17598650936112,62781
"20538","India",62783,23.3024,74.6724,0.326305504322395,2.71166414726947,1.90194071280113,5.50520154772776,2.65874601931954,62783
"20546","Romania",62791,46.6353,25.2651,0.474912777623387,2.65310909797401,1.96310947726298,4.8616001175705,3.27944081689166,62791
"20548","China",62795,40.7776,108.808,0.875279511008394,2.50142607527972,2.30893628952164,6.95136909386879,2.99627669770714,62795
"20550","Russian Federation",62797,57.1341,38.7398,0.522847736546218,2.5478296258956,1.35988338522401,5.32502074550366,3.33487843404016,62797
"20551","India",62798,24.1295,91.7404,0.388333724620562,2.9390986010399,1.55421874272079,5.50520154772776,2.65874601931954,62798
"20553","Ukraine",62801,50.7932,32.4516,0.701814832629244,2.50180886070905,1.66717347835747,5.28195781643865,2.91918067636586,62801
"20559","China",62807,51.3591,119.588,0.542616434246027,2.42068740912674,1.70134974370409,6.95136909386879,2.99627669770714,62807
"20561","India",62810,22.4701,78.2657,0.436793623517717,2.77523975358125,1.76209742660366,5.50520154772776,2.65874601931954,62810
"20562","United States",62811,29.1615,-95.2984,0.729115602733312,2.94608364610688,2.12668733575183,6.47257508985315,4.55253120853509,62811
"20564","Russian Federation",62814,56.6424,54.0111,0.454754158116286,2.2901804122824,1.32354492161014,5.32502074550366,3.33487843404016,62814
"20572","Bulgaria",62825,42.1292,23.4684,0.539484765465739,2.60109597754548,1.46698704884705,4.30393006427537,3.27061654569879,62825
"20575","Belarus",62828,52.47,29.7566,0.610209297944148,2.5529215819746,2.10587774921541,4.53504081325116,3.15253405831716,62828
"20576","India",62829,28.9746,80.0623,0.354257639597938,2.80650097151247,1.98263077839347,5.50520154772776,2.65874601931954,62829
"20577","Russian Federation",62832,46.6353,134.86,0.145610715931971,2.63922553058507,1.31490067929629,5.32502074550366,3.33487843404016,62832
"20578","United States",62837,35.826,-84.3294,0.769793817529793,2.90002231363636,2.44075935180221,6.47257508985315,4.55253120853509,62837
"20581","United States",62842,39.3978,-83.4311,0.956217557452091,2.84211868768822,2.44668193107013,6.47257508985315,4.55253120853509,62842
"20584","United States",62848,30.5421,-96.0075,0.766457864830846,2.94264868168817,2.37281466170004,6.47257508985315,4.55253120853509,62848
"20585","China",62849,40.7776,87.2488,0.401791965084817,1.81378742870924,2.32079141351785,6.95136909386879,2.99627669770714,62849
"20589","China",62854,28.1817,110.605,0.487052100180118,2.83638440508057,2.39902404686065,6.95136909386879,2.99627669770714,62854
"20594","United States",62863,41.457,-116.669,0.981880455267432,2.15510096587652,2.32085069396879,6.47257508985315,4.55253120853509,62863
"20595","China",62866,47.2505,120.486,0.778722012290101,2.48283956801856,2.2054303389092,6.95136909386879,2.99627669770714,62866
"20598","China",62869,32.846,109.707,0.527171060350045,2.81320755909793,2.42040261328649,6.95136909386879,2.99627669770714,62869
"20602","United States",62875,38.6973,-90.6176,0.869711789570571,2.88207877999509,2.46240378116538,6.47257508985315,4.55253120853509,62875
"20604","China",62877,37.2755,91.7404,0.361185476840149,2.28115516044796,2.19970925860325,6.95136909386879,2.99627669770714,62877
"20610","Japan",62886,32.0817,130.481,0.511700274751424,2.99824895643769,2.55561780684608,5.72928874039045,4.53949600698066,62886
"20611","China",62887,43.4523,88.1471,0.668302342935212,1.38842685947682,2.33317693143458,6.95136909386879,2.99627669770714,62887
"20612","China",62888,39.3978,89.0454,0.160537181437671,2.02768929829521,2.32066101079143,6.95136909386879,2.99627669770714,62888
"20616","Russian Federation",62894,53.5535,49.5196,0.484096387814042,2.20285792116851,1.3097336679043,5.32502074550366,3.33487843404016,62894
"20618","Saudi Arabia",62897,25.7674,37.8415,0.00721880911266063,1.50227263772843,2.1293801023857,4.32570034291599,3.93411693195139,62897
"20622","Canada",62904,49.0536,-97.8041,0.840858168238849,2.63715008081716,2.33629142173259,5.43420630841758,4.37324138608759,62904
"20625","Germany",62907,50.2203,10.892,0.93875317625913,2.6760264172381,2.31354276639666,5.36638186074997,4.41865905031594,62907
"20626","Hungary",62908,47.8586,18.0785,0.81274676674893,2.71159635529007,2.06065924005529,4.61162773146829,3.74727443427803,62908
"20628","Russian Federation",62910,52.47,130.368,0.350550076754579,2.60411028748185,1.29558215509697,5.32502074550366,3.33487843404016,62910
"20629","Afghanistan",62911,34.3494,68.3842,0.336493099792081,2.1562930910627,0.566928006858877,0,2.26964184190232,62911
"20638","United States",62922,42.7943,-104.991,0.900336569692934,2.47744857562706,2.15528065440227,6.47257508985315,4.55253120853509,62922
"20642","Kazakhstan",62928,55.1279,71.0791,0.434207613825505,2.23992481326215,1.21219101853133,4.50851625226694,3.17598650936112,62928
