"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","soybean_HgHa","AET_mean","soybean_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"24153","China",67511,44.1032,128.571,0.449525723290775,2.65259164954819,2.21418729432771,6.95136909386879,2.99627669770714,67511
"24160","United States",67520,36.5542,-84.3294,0.212741091856842,2.89914277249052,2.0185231388538,6.47257508985315,4.55253120853509,67520
"24163","Russian Federation",67523,54.0851,86.3505,0.219071259171059,2.35471425346178,1.07455993961153,5.32502074550366,3.33487843404016,67523
"24170","Ukraine",67535,51.918,34.2482,0.308831094757188,2.48621113394832,1.19754552981879,5.28195781643865,2.91918067636586,67535
"24171","France",67536,47.2505,4.6038,0.532354694261126,2.66288144866228,1.92728623723537,5.83682522770016,4.39150652613484,67536
"24173","China",67538,40.7776,83.6555,0.21153367311716,1.41412740024181,2.08932040621101,6.95136909386879,2.99627669770714,67538
"24175","Kazakhstan",67540,49.6405,81.8589,0.342011222323989,2.3975261978619,0.566080146081329,4.50851625226694,3.17598650936112,67540
"24178","Armenia",67543,40.7776,45.028,0.0317823721936148,2.39459758854075,0.824154756575273,2.68930885912362,2.83318550229455,67543
"24182","France",67547,46.6353,1.90886,0.47204127117467,2.73644867520205,1.93794108336639,5.83682522770016,4.39150652613484,67547
"24186","Ukraine",67551,46.7867,35.9964,0.292658750801447,2.71024836336312,1.1752925329437,5.28195781643865,2.91918067636586,67551
"24190","Russian Federation",67555,59.4966,42.333,0.204270752755023,2.56993098319528,1.11521314517327,5.32502074550366,3.33487843404016,67555
"24195","Germany",67561,53.0152,9.09538,0.445604197358476,2.63191161078828,2.1223813775031,5.36638186074997,4.41865905031594,67561
"24199","United States",67570,43.4523,-99.6008,0.426616378811609,2.63151020307272,1.80260528013728,6.47257508985315,4.55253120853509,67570
"24200","Russian Federation",67571,54.6099,38.7398,0.2878017294825,2.5696525356671,1.18972057582598,5.32502074550366,3.33487843404016,67571
"24203","Russian Federation",67574,52.47,45.028,0.2878017294825,2.37804081754826,1.14491924060831,5.32502074550366,3.33487843404016,67574
"24206","United States",67577,32.846,-82.5328,0.333955166030621,2.9351007192502,2.03495973062209,6.47257508985315,4.55253120853509,67577
"24207","China",67578,51.3591,120.486,0.236458686629828,2.44606260565703,1.95951133424212,6.95136909386879,2.99627669770714,67578
"24209","Germany",67581,54.0851,9.99369,0.445604197358476,2.63379898038162,2.13942877634335,5.36638186074997,4.41865905031594,67581
"24212","Russian Federation",67585,59.4966,45.028,0.109653528274305,2.54920768404356,1.10534333936304,5.32502074550366,3.33487843404016,67585
"24214","Armenia",67587,39.3978,45.9263,0.13253243080323,2.35988063429165,0.84903659507482,2.68930885912362,2.83318550229455,67587
"24221","China",67596,39.3978,95.3336,0.289081297222105,1.721044715524,1.95526376805402,6.95136909386879,2.99627669770714,67596
"24222","China",67597,45.3835,130.368,0.582680419922157,2.65202174311439,2.21281227229183,6.95136909386879,2.99627669770714,67597
"24243","Russian Federation",67624,54.0851,43.2314,0.27218016176397,2.48061427009478,1.15607823870722,5.32502074550366,3.33487843404016,67624
"24246","Russian Federation",67627,56.1441,50.4179,0.285289341141461,2.2837184119544,1.12139969425931,5.32502074550366,3.33487843404016,67627
"24248","United States",67631,42.1292,-87.0244,0.0581487782780179,2.84714833621446,1.81155499133694,6.47257508985315,4.55253120853509,67631
"24254","United States",67639,40.7776,-91.5159,0.601032836379319,2.87145999705876,2.10698116648365,6.47257508985315,4.55253120853509,67639
"24255","China",67640,39.3978,115.995,0.442003597404954,2.59810951594308,2.23968212394781,6.95136909386879,2.99627669770714,67640
"24261","Russian Federation",67650,50.2203,112.402,0.0776706549013286,2.13297781057569,1.04138036464123,5.32502074550366,3.33487843404016,67650
"24262","China",67651,46.013,85.4522,0.13874693922447,1.8189560182177,1.94741180965812,6.95136909386879,2.99627669770714,67651
"24264","Russian Federation",67654,59.4966,72.8758,0.0468615628598148,2.39513910291091,1.05920661791718,5.32502074550366,3.33487843404016,67654
"24266","Kazakhstan",67656,48.4596,62.096,0.0148237762237531,1.96291589097716,0.593528023724114,4.50851625226694,3.17598650936112,67656
"24267","China",67657,37.9899,99.8252,0.526054781185867,2.41260052948056,1.89143096709528,6.95136909386879,2.99627669770714,67657
"24272","Germany",67666,53.0152,13.587,0.368625256305103,2.67772641508001,1.94424187197632,5.36638186074997,4.41865905031594,67666
"24273","Russian Federation",67668,51.918,42.333,0.2878017294825,2.53766920916587,1.15964879082413,5.32502074550366,3.33487843404016,67668
"24275","China",67674,47.2505,129.47,0.301289679962709,2.63150416401423,2.30779412025974,6.95136909386879,2.99627669770714,67674
"23781","Russian Federation",67030,52.47,89.9438,0.0190173286037463,2.11935802359353,1.05867728185045,5.32502074550366,3.33487843404016,67030
"23794","Canada",67045,50.2203,-114.872,0.0115896654600806,2.47803799212665,0.315479972007097,5.43420630841758,4.37324138608759,67045
"23795","China",67046,29.7614,95.3336,0.473050454878372,2.83830925909083,1.96998496407707,6.95136909386879,2.99627669770714,67046
"23894","United States",67181,34.3494,-80.7362,0.317967629508304,2.94141480159895,2.17353568007602,6.47257508985315,4.55253120853509,67181
"23913","Kazakhstan",67199,50.7932,75.5707,0.19464646663179,2.18330374523792,0.56718807296449,4.50851625226694,3.17598650936112,67199
"23951","United States",67249,38.6973,-102.296,0.355006008432747,2.51201458400924,1.71393606519571,6.47257508985315,4.55253120853509,67249
"23967","Russian Federation",67268,49.6405,134.86,0.124802998155286,2.62073696611266,1.07180818569228,5.32502074550366,3.33487843404016,67268
"24029","Russian Federation",67349,60.8392,70.1808,0.00563326273702634,2.35664037670204,1.05692879287418,5.32502074550366,3.33487843404016,67349
"24057","Russian Federation",67384,57.6193,73.7741,0.0143404952006919,2.36467381147397,1.06437807917882,5.32502074550366,3.33487843404016,67384
"24097","India",67439,32.846,79.164,0.116356819966112,2.5648174802445,1.61316259376163,5.50520154772776,2.65874601931954,67439
"24119","Russian Federation",67470,55.6394,98.9269,0.0547224623034454,2.25680648304083,1.0438845984969,5.32502074550366,3.33487843404016,67470
"24196","Russian Federation",67565,53.0152,139.351,0.0482475318039741,2.56926240910003,1.05269123228823,5.32502074550366,3.33487843404016,67565
"24218","United States",67591,35.826,-87.0244,0.421914739874018,2.92393447103493,2.21110152750421,6.47257508985315,4.55253120853509,67591
"24241","Russian Federation",67622,50.2203,135.758,0.052036296300158,2.61638798102358,1.0729899238249,5.32502074550366,3.33487843404016,67622
"24276","Russian Federation",67676,57.1341,94.4353,0.14701344750734,2.17218752051481,1.0472494290571,5.32502074550366,3.33487843404016,67676
"24279","Russian Federation",67680,61.2746,36.9432,0.147590452487386,2.58747376705199,1.10158416166127,5.32502074550366,3.33487843404016,67680
"24286","Kazakhstan",67696,44.7469,71.0791,0.166947879615811,2.42959849299527,0.53858781070153,4.50851625226694,3.17598650936112,67696
"24288","United States",67699,40.0912,-93.3126,0.532310521204798,2.8884302384373,2.08931076768758,6.47257508985315,4.55253120853509,67699
"24289","China",67700,42.1292,122.283,0.43932770604794,2.62320620345612,2.19856886921266,6.95136909386879,2.99627669770714,67700
"24290","Canada",67702,47.8586,-71.753,0.151631640480747,2.70119265136596,1.81973717655324,5.43420630841758,4.37324138608759,67702
"24294","Russian Federation",67706,55.6394,34.2482,0.2878017294825,2.55677976126019,1.16214961139398,5.32502074550366,3.33487843404016,67706
"24296","Japan",67708,35.7334,136.011,0.286395998676053,2.94637037671854,2.1922506281309,5.72928874039045,4.53949600698066,67708
"24299","Russian Federation",67715,59.4966,43.2314,0.100753351707178,2.56463788803982,1.11120271236843,5.32502074550366,3.33487843404016,67715
"24301","Russian Federation",67718,57.6193,33.3499,0.189864463236009,2.56986834799765,1.14569927005481,5.32502074550366,3.33487843404016,67718
"24308","Kazakhstan",67729,45.3835,62.096,0.175420533800089,1.98522325532214,0.545823166706842,4.50851625226694,3.17598650936112,67729
"24311","Kazakhstan",67733,49.6405,80.0623,0.0326691167533681,2.41061657694197,0.559356651800717,4.50851625226694,3.17598650936112,67733
"24312","China",67734,42.1292,115.097,0.362552904102946,2.47293049428906,2.08440774183734,6.95136909386879,2.99627669770714,67734
"24320","Canada",67742,49.0536,-99.6008,0.425524044455037,2.59537482396144,1.81526995392424,5.43420630841758,4.37324138608759,67742
"24321","China",67743,31.3165,105.215,0.561185102186452,2.78340583510701,2.0487104566594,6.95136909386879,2.99627669770714,67743
"24331","China",67756,35.0911,116.893,0.526162682429748,2.77864429101414,2.34941614826946,6.95136909386879,2.99627669770714,67756
"24334","Germany",67760,53.5505,9.08986,0.435537225213129,2.67666639734299,2.11729392114585,5.36638186074997,4.41865905031594,67760
"24336","Spain",67763,41.457,-2.58272,0.126082481898759,2.51849827235604,1.73242138682897,5.40708143378234,4.21334781739129,67763
"24341","Russian Federation",67773,58.0981,87.2488,0.0416746027583549,2.43064029513995,1.0536110118967,5.32502074550366,3.33487843404016,67773
"24347","Canada",67787,46.013,-74.4479,0.253466831841172,2.73364619768742,1.95629919391056,5.43420630841758,4.37324138608759,67787
"24348","China",67788,31.3165,108.808,0.308777868586638,2.83390944148098,2.12799280609934,6.95136909386879,2.99627669770714,67788
"24352","Kazakhstan",67793,42.7943,72.8758,0.308035949954239,2.29959289770387,0.574729012841915,4.50851625226694,3.17598650936112,67793
"24353","Russian Federation",67794,55.1279,76.469,0.2878017294825,2.30705010460329,1.06488090699445,5.32502074550366,3.33487843404016,67794
"24354","Russian Federation",67796,59.4966,35.1465,0.1971273404097,2.59592904077692,1.12922874599441,5.32502074550366,3.33487843404016,67796
"24359","China",67802,34.3494,96.232,0.0798106202921363,2.41650677546648,1.88056738027591,6.95136909386879,2.99627669770714,67802
"24360","Russian Federation",67804,49.0536,45.9263,0.208676445523416,2.4231727048862,1.12892922558905,5.32502074550366,3.33487843404016,67804
"24368","China",67812,31.3165,101.622,0.473378958618101,2.57458928774658,1.97587578152499,6.95136909386879,2.99627669770714,67812
"24373","Canada",67817,51.3591,-104.991,0.506025615115588,2.43370317828367,1.69428697359782,5.43420630841758,4.37324138608759,67817
"24381","Russian Federation",67828,55.6394,41.4347,0.245747611607729,2.52797112096398,1.1610486100856,5.32502074550366,3.33487843404016,67828
"24386","Kazakhstan",67834,44.1032,69.2825,0.158940922344675,2.452539385265,0.551539602832967,4.50851625226694,3.17598650936112,67834
"24387","Canada",67837,51.3591,-104.092,0.46206079490299,2.45958542877472,1.67881636068013,5.43420630841758,4.37324138608759,67837
"24388","China",67839,35.0911,115.995,0.500240975185753,2.78608140201717,2.40359737469124,6.95136909386879,2.99627669770714,67839
"24390","China",67841,33.601,104.317,0.408301893325217,2.70275355206615,2.0450459271499,6.95136909386879,2.99627669770714,67841
"24391","Russian Federation",67842,57.1341,84.5539,0.129336888050778,2.50972642653323,1.06194347293994,5.32502074550366,3.33487843404016,67842
"24396","Germany",67848,54.4802,13.4119,0.277609209949687,2.68149428665909,1.99405275671079,5.36638186074997,4.41865905031594,67848
"24397","Kazakhstan",67849,46.6353,49.5196,0.136867303150181,2.25794985267459,0.695367963484295,4.50851625226694,3.17598650936112,67849
"24398","Kazakhstan",67849,46.6353,49.5196,0.136867303150181,2.25794985267459,0.695367963484295,4.50851625226694,3.17598650936112,67849
"24399","China",67850,35.826,114.198,0.42451551005892,2.75371525654694,2.29401497743179,6.95136909386879,2.99627669770714,67850
"24400","Russian Federation",67851,57.1341,76.469,0.103314925568716,2.36198626780309,1.06209353144199,5.32502074550366,3.33487843404016,67851
"24401","Russian Federation",67854,46.1549,142.08,0.0586595786695315,2.72226166725985,1.01845560085865,5.32502074550366,3.33487843404016,67854
"24404","China",67857,43.4523,89.0454,0.447765782741595,1.29804692497058,2.0888130322278,6.95136909386879,2.99627669770714,67857
"24406","United States",67859,37.5748,-75.7034,0.277166170053882,2.93595687397828,1.89346906061526,6.47257508985315,4.55253120853509,67859
"24407","China",67860,37.2755,80.0623,0.388770014436853,1.21904784394265,2.08968563947545,6.95136909386879,2.99627669770714,67860
"24425","China",67881,46.6353,122.283,0.490283805461501,2.54430063981164,2.05105114165069,6.95136909386879,2.99627669770714,67881
"24430","Kazakhstan",67886,43.4523,71.0791,0.352182518111362,2.40590104200822,0.560187299122444,4.50851625226694,3.17598650936112,67886
"24435","China",67891,52.47,120.486,0.0157057154844988,2.45771072495253,1.76219575828622,6.95136909386879,2.99627669770714,67891
"24439","Russian Federation",67895,44.1032,46.8246,0.24050302416056,2.57482330481399,1.0923144009769,5.32502074550366,3.33487843404016,67895
"24443","Russian Federation",67900,55.1279,90.8421,0.285289341141461,2.11191030254847,1.05550561758401,5.32502074550366,3.33487843404016,67900
"24445","Mongolia",67902,49.6405,113.3,0.084088580314649,2.17700369703565,0.964366304151399,2.91009054559407,2.71731170571189,67902
"24450","China",67910,36.5542,107.91,0.42171847848098,2.68186013973535,2.07790776252671,6.95136909386879,2.99627669770714,67910
"24461","Morocco",67928,32.846,-7.0743,0.290479808658448,2.42987238827734,1.50752319706968,4.97335418216401,3.16095306782485,67928
"24469","Russian Federation",67939,51.918,84.5539,0.226707283807222,2.25769285692426,1.07255561346733,5.32502074550366,3.33487843404016,67939
"24472","China",67943,44.1032,90.8421,0.113686137405718,1.18437028844271,2.12269581223505,6.95136909386879,2.99627669770714,67943
"24473","Russian Federation",67944,50.7932,36.0448,0.2878017294825,2.52952812442989,1.18810420632507,5.32502074550366,3.33487843404016,67944
"24477","Russian Federation",67953,54.0851,125.876,0.0440762847997889,2.54546175220963,1.04034445983495,5.32502074550366,3.33487843404016,67953
"24479","China",67956,34.3494,103.418,0.521234062773808,2.59288690993484,2.01695910075204,6.95136909386879,2.99627669770714,67956
"24493","China",67973,44.7469,121.385,0.399786257688338,2.57534594646333,2.00123577958792,6.95136909386879,2.99627669770714,67973
"24494","Germany",67974,49.0536,12.6886,0.413470063665863,2.70597225874528,1.99864321824675,5.36638186074997,4.41865905031594,67974
"24497","Kazakhstan",67978,46.013,77.3673,0.0576833897791925,2.32311699149812,0.520549624056543,4.50851625226694,3.17598650936112,67978
"24500","Russian Federation",67982,54.0851,123.181,0.0557922938309781,2.4993065156006,1.03797661934279,5.32502074550366,3.33487843404016,67982
"24504","Hungary",67988,47.2505,21.6718,0.324620580173002,2.67766668800785,1.67467993630857,4.61162773146829,3.74727443427803,67988
"24506","Canada",67990,42.7943,-82.5328,0.464482995708017,2.80486727261597,1.93810992174634,5.43420630841758,4.37324138608759,67990
"24509","United States",67994,32.846,-91.5159,0.475088177181474,2.94132209442819,1.9376207695601,6.47257508985315,4.55253120853509,67994
"24511","Kazakhstan",67996,42.7943,70.1808,0.352182518111362,2.45994864308648,0.577399246072661,4.50851625226694,3.17598650936112,67996
"24514","Russian Federation",67999,59.4966,29.7566,0.266845558547443,2.60988013550964,1.15275371064104,5.32502074550366,3.33487843404016,67999
"24516","China",68001,44.7469,88.1471,0.0228560935696634,1.55407072976002,2.08889416680077,6.95136909386879,2.99627669770714,68001
"24518","China",68004,44.7469,81.8589,0.488881667153277,1.8623301865669,2.09000655784277,6.95136909386879,2.99627669770714,68004
"24521","China",68007,47.2505,122.283,0.459501952815632,2.51831805587637,2.08476411238681,6.95136909386879,2.99627669770714,68007
"24524","France",68010,47.8586,4.6038,0.58263662601342,2.68978790184347,2.01519628068443,5.83682522770016,4.39150652613484,68010
"24539","Poland",68030,50.7932,23.4684,0.014716486102479,2.62646257645721,1.93119130951907,4.79177483365164,3.67849955374174,68030
"24543","Kazakhstan",68036,50.2203,60.2994,0.183431622273184,2.04964481355419,0.647031213987283,4.50851625226694,3.17598650936112,68036
"24547","Russian Federation",68041,62.1276,36.9432,0.0632082198208975,2.5910646070265,1.06133655335992,5.32502074550366,3.33487843404016,68041
"24560","China",68056,36.5542,113.3,0.385430725783215,2.72123631707038,2.14815041139941,6.95136909386879,2.99627669770714,68056
"24561","United States",68058,35.826,-80.7362,0.423903388959896,2.91403132347958,2.38180883118213,6.47257508985315,4.55253120853509,68058
"24564","Russian Federation",68061,53.5535,54.9095,0.2878017294825,2.18720166456786,1.12079792233733,5.32502074550366,3.33487843404016,68061
"24565","China",68062,40.7776,82.7572,0.22023753611718,1.43900355822346,2.08939062333338,6.95136909386879,2.99627669770714,68062
"24570","Russian Federation",68069,58.0981,70.1808,0.0673897209993186,2.30066793264276,1.06817812047083,5.32502074550366,3.33487843404016,68069
"24581","Russian Federation",68090,53.5535,79.164,0.2878017294825,2.29131862614223,1.06881820683055,5.32502074550366,3.33487843404016,68090
"24591","China",68109,39.5773,119.213,0.43558589310068,2.66636752920964,2.1167426106613,6.95136909386879,2.99627669770714,68109
"24593","Afghanistan",68111,33.601,60.2994,0.0478056822835118,1.87024361430748,1.45297629711809,0,2.26964184190232,68111
"24597","Russian Federation",68121,50.2203,97.1303,0.0356116414532599,1.8474184078594,1.04016875231681,5.32502074550366,3.33487843404016,68121
"24599","United States",68124,36.5542,-78.0412,0.38276438295301,2.96947276942922,2.2957079793921,6.47257508985315,4.55253120853509,68124
"24602","Greece",68129,41.457,22.5701,0.155873311449722,2.66111939690516,1.74407333906594,4.86861505347097,4.14310934368233,68129
"24604","Japan",68132,37.1688,138.563,0.38341704300723,2.91664400218065,2.27150499032595,5.72928874039045,4.53949600698066,68132
"24607","Bosnia and Herzegovina",68135,43.4523,18.0785,0.29152328528434,2.56055419395943,1.39277625241175,0,3.16927450599899,68135
"24609","Russian Federation",68137,59.4966,79.164,0.0916669572440291,2.33988896999926,1.04902865652842,5.32502074550366,3.33487843404016,68137
"24610","China",68138,44.1032,89.0454,0.473302428990207,1.41057640358755,2.0886146563962,6.95136909386879,2.99627669770714,68138
"24612","Russian Federation",68140,55.6394,54.9095,0.277663776826908,2.29052483812347,1.11458700998137,5.32502074550366,3.33487843404016,68140
"24613","Kazakhstan",68141,50.2203,72.8758,0.349432068969227,2.18276100424278,0.575306220010375,4.50851625226694,3.17598650936112,68141
"24617","United States",68145,35.826,-79.8378,0.409717127765167,2.92845681698195,2.33515144366977,6.47257508985315,4.55253120853509,68145
"24621","United States",68153,32.846,-96.0075,0.252072549007582,2.89921124516874,1.79598797773182,6.47257508985315,4.55253120853509,68153
"24628","Kazakhstan",68160,47.2505,80.0623,0.0273920837757272,2.54240301556093,0.526894342129724,4.50851625226694,3.17598650936112,68160
"24631","Russian Federation",68164,59.9502,83.6555,0.0236443337894296,2.60601648437948,1.04943836345971,5.32502074550366,3.33487843404016,68164
"24643","Canada",68178,50.2203,-99.6008,0.376721735278564,2.57284049712483,1.81531439991105,5.43420630841758,4.37324138608759,68178
"24646","Russian Federation",68182,56.6424,75.5707,0.211298566838074,2.365030897342,1.06381534557556,5.32502074550366,3.33487843404016,68182
"24654","China",68190,49.6405,115.995,0.00842272749819883,2.28939781578855,0.96192610030543,6.95136909386879,2.99627669770714,68190
"24655","China",68192,44.1032,127.673,0.469949743958564,2.66934455726224,2.17397833394333,6.95136909386879,2.99627669770714,68192
"24657","United States",68194,38.6973,-89.7193,0.547418617470447,2.88311365983341,2.08764643059792,6.47257508985315,4.55253120853509,68194
"24658","Russian Federation",68195,61.704,41.4347,0.0796979556287346,2.57855053035731,1.09234342278924,5.32502074550366,3.33487843404016,68195
"24661","Kazakhstan",68198,42.1292,68.3842,0.319722790734733,2.45435931809459,0.580657097524804,4.50851625226694,3.17598650936112,68198
"24665","Russian Federation",68203,56.1441,56.7061,0.250736750709983,2.36436112026434,1.10951336814599,5.32502074550366,3.33487843404016,68203
"24667","Canada",68205,50.7932,-108.584,0.474701794522787,2.43531907125546,1.6804763982666,5.43420630841758,4.37324138608759,68205
"24671","United States",68212,40.0912,-81.6345,0.547541018793834,2.81478648168884,2.14533695985927,6.47257508985315,4.55253120853509,68212
"24679","Germany",68222,49.6405,8.19706,0.437507547972884,2.64080666930676,2.02397617920946,5.36638186074997,4.41865905031594,68222
"24688","Kazakhstan",68238,51.918,73.7741,0.113769321367261,2.11095027043249,0.583889990314639,4.50851625226694,3.17598650936112,68238
"24689","Russian Federation",68240,50.7932,117.792,0.268237481671583,2.32584783479314,1.04192485848825,5.32502074550366,3.33487843404016,68240
"24696","Russian Federation",68249,59.4966,90.8421,0.00563326273702634,2.28998158076869,1.04558222919106,5.32502074550366,3.33487843404016,68249
"24709","China",68268,36.5542,117.792,0.505956214467322,2.73985007001322,2.32980049115283,6.95136909386879,2.99627669770714,68268
"24717","Russian Federation",68277,60.8392,63.8926,0.0632082198208975,2.34739971994042,1.0653541714485,5.32502074550366,3.33487843404016,68277
"24719","Kazakhstan",68279,44.1032,66.5876,0.314881107600161,2.40460466232168,0.541560448447786,4.50851625226694,3.17598650936112,68279
"24725","Israel",68287,33.6009,36.045,0.225216624162319,2.15225193307541,1.73713947965877,4.39266178629079,4.29150068100223,68287
"24729","Russian Federation",68293,51.918,107.91,0.0847251871719124,2.10593575509497,1.04230565772237,5.32502074550366,3.33487843404016,68293
"24731","Pakistan",68297,36.5542,75.5707,0.125832565734729,2.58852847178467,1.93585493745651,5.06566932773143,2.7175806602292,68297
"24738","China",68308,32.846,112.402,0.498724690163763,2.83693227775267,2.34864118714926,6.95136909386879,2.99627669770714,68308
"24741","Russian Federation",68312,58.5705,53.1128,0.0776706549013286,2.43196653244715,1.09838763528756,5.32502074550366,3.33487843404016,68312
"24742","China",68314,41.457,117.792,0.453076315390773,2.54095480892613,2.11144632720552,6.95136909386879,2.99627669770714,68314
"24743","Russian Federation",68316,58.5705,45.028,0.151608164707569,2.54920768404356,1.11591993790461,5.32502074550366,3.33487843404016,68316
"24744","Russian Federation",68317,53.5535,41.4347,0.2878017294825,2.56130728944287,1.16884605555239,5.32502074550366,3.33487843404016,68317
"24747","China",68321,37.2755,111.503,0.298856329241371,2.63630875416034,2.17625622430148,6.95136909386879,2.99627669770714,68321
"24749","Morocco",68326,34.3494,-5.27767,0.288696255898803,2.33804125845261,1.51531999125391,4.97335418216401,3.16095306782485,68326
"24753","Kazakhstan",68331,47.2505,53.1128,0.0481260678171934,1.99727714166453,0.625494117449464,4.50851625226694,3.17598650936112,68331
"24754","United States",68334,42.1292,-73.5496,0.387922984680525,2.81864998631588,1.78322252265703,6.47257508985315,4.55253120853509,68334
"24755","Kazakhstan",68336,48.4596,51.3162,0.019654687873484,2.0104211155324,0.65466302357633,4.50851625226694,3.17598650936112,68336
"24756","Kazakhstan",68338,53.5535,66.5876,0.352182518111362,2.09996002007293,0.633942758752739,4.50851625226694,3.17598650936112,68338
"24763","Russian Federation",68347,46.751,142.918,0.0830328315045474,2.63694934476582,1.02240116980622,5.32502074550366,3.33487843404016,68347
"24776","China",68363,50.7932,127.673,0.290545639331228,2.61579354126773,1.24811084966895,6.95136909386879,2.99627669770714,68363
"24777","United States",68364,43.4523,-84.3294,0.552140575478499,2.79189941029029,1.98064975903137,6.47257508985315,4.55253120853509,68364
"24305","Kazakhstan",67723,45.3835,53.1128,0.0904278853103367,1.93119443895852,0.588080610313477,4.50851625226694,3.17598650936112,67723
"24601","Russian Federation",68128,56.1441,30.6549,0.202241739182957,2.59001605088938,1.16163002379025,5.32502074550366,3.33487843404016,68128
"24605","United States",68133,34.3494,-101.397,0.408301046231658,2.5193200514752,1.850773078915,6.47257508985315,4.55253120853509,68133
"24790","Russian Federation",68385,59.4966,71.9774,0.0166852075702263,2.37579420925749,1.06008118118711,5.32502074550366,3.33487843404016,68385
"24791","China",68386,37.6816,121.007,0.54954246211775,2.73205852667884,2.06587283999169,6.95136909386879,2.99627669770714,68386
"24792","Ukraine",68388,49.0536,37.8415,0.332438455067667,2.76382003651631,1.22406819364389,5.28195781643865,2.91918067636586,68388
"24793","Kazakhstan",68389,45.3835,69.2825,0.02139814490585,2.52115365628312,0.539904765110332,4.50851625226694,3.17598650936112,68389
"24798","China",68395,36.5542,101.622,0.512395867102142,2.55354351114847,2.0761421233182,6.95136909386879,2.99627669770714,68395
"24803","Greece",68401,40.7949,22.5547,0.519660935008855,2.66200413124636,1.87699962572953,4.86861505347097,4.14310934368233,68401
"24807","China",68406,52.47,124.08,0.0563752523498769,2.48452015145387,1.97689245042987,6.95136909386879,2.99627669770714,68406
"24813","Russian Federation",68416,54.0851,55.8078,0.2878017294825,2.24696434985012,1.11809038950961,5.32502074550366,3.33487843404016,68416
"24814","Bosnia and Herzegovina",68417,44.1032,19.8752,0.498368639618324,2.68121251327441,1.55110976628817,0,3.16927450599899,68417
"24816","United States",68419,33.601,-83.4311,0.222033506174693,2.91310710776715,1.78057990074007,6.47257508985315,4.55253120853509,68419
"24831","Kazakhstan",68441,42.1292,67.4859,0.234920158567128,2.44273633543347,0.570419304797398,4.50851625226694,3.17598650936112,68441
"24833","United States",68443,34.3494,-95.1092,0.278411314052166,2.90072953981892,2.2882061233958,6.47257508985315,4.55253120853509,68443
"24841","Canada",68453,47.8695,-70.0476,0.174655211285769,2.7108826419259,1.71867775692759,5.43420630841758,4.37324138608759,68453
"24843","United States",68456,43.4523,-93.3126,0.612025470552604,2.82800738185447,2.03611504984895,6.47257508985315,4.55253120853509,68456
"24845","United States",68458,39.3978,-89.7193,0.597285522167144,2.87647730299691,2.06984370355743,6.47257508985315,4.55253120853509,68458
"24848","Canada",68461,49.6405,-73.5496,0.191682337346382,2.67743856363431,1.81790285912304,5.43420630841758,4.37324138608759,68461
"24851","Russian Federation",68464,53.5535,129.47,0.0416746027583549,2.63392511441268,1.04523200060559,5.32502074550366,3.33487843404016,68464
"24853","Croatia",68468,46.013,16.2819,0.388578372194993,2.41097797034054,2.03379569887734,4.27018954270418,3.76349188024616,68468
"24856","Russian Federation",68473,57.1341,72.8758,0.235594024967896,2.34883778237855,1.06631656947705,5.32502074550366,3.33487843404016,68473
"24858","China",68475,45.3835,86.3505,0.0809663325523633,1.6987631482176,2.08938761677591,6.95136909386879,2.99627669770714,68475
"24860","United States",68477,48.4596,-101.397,0.409842779330927,2.55835136762741,1.70106935610252,6.47257508985315,4.55253120853509,68477
"24861","United States",68478,42.1292,-96.0075,0.578868127667349,2.82939567725452,2.039289629364,6.47257508985315,4.55253120853509,68478
"24863","Russian Federation",68480,53.5535,124.978,0.0460675902054104,2.50602963181434,1.04050788214459,5.32502074550366,3.33487843404016,68480
"24866","Kazakhstan",68484,49.0536,52.2145,0.0240002764784838,2.04361954074416,0.671851877354146,4.50851625226694,3.17598650936112,68484
"24868","United States",68486,37.2755,-79.8378,0.194892195425628,2.88971178705446,1.88242060266306,6.47257508985315,4.55253120853509,68486
"24869","Russian Federation",68487,59.9502,71.9774,0.0282225617430034,2.37732034737521,1.0583311621326,5.32502074550366,3.33487843404016,68487
"24874","Japan",68494,35.5709,134.874,0.292898213294525,2.93061857207989,2.18170700428404,5.72928874039045,4.53949600698066,68494
"24877","Russian Federation",68498,55.1279,49.5196,0.248498728068827,2.27333203700864,1.10812715836889,5.32502074550366,3.33487843404016,68498
"24878","China",68499,44.1032,84.5539,0.604366584244495,1.67628524616299,2.08961090723426,6.95136909386879,2.99627669770714,68499
"24882","Afghanistan",68504,35.826,71.9774,0.309984838387813,2.59211725008797,1.9513783798066,0,2.26964184190232,68504
"24889","United States",68511,34.3494,-90.6176,0.488558379051362,2.93158801361709,1.98816931973976,6.47257508985315,4.55253120853509,68511
"24891","China",68513,47.2505,126.775,0.535052011519226,2.69768590504995,2.10260371344219,6.95136909386879,2.99627669770714,68513
"24892","Canada",68514,55.1279,-111.279,0.0121339143534789,2.34235217271983,1.63751324231976,5.43420630841758,4.37324138608759,68514
"24893","Kazakhstan",68515,52.47,78.2657,0.345000103691328,2.30500570056393,0.674104197940981,4.50851625226694,3.17598650936112,68515
"24901","United States",68526,47.8586,-99.6008,0.410987659037308,2.62053881928067,1.72470516320832,6.47257508985315,4.55253120853509,68526
"24902","China",68527,42.7943,95.3336,0.122107770724695,1.89565928327774,2.08865796927658,6.95136909386879,2.99627669770714,68527
