"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","wheat_HgHa","AET_mean","wheat_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"21246","United States",63713,42.1292,-74.4479,0.271291357913401,2.8289717336411,1.65380382289882,6.47257508985315,4.55253120853509,63713
"21251","Canada",63719,50.2203,-90.6176,0.167754927664872,2.71896112646006,1.65900567861657,5.43420630841758,4.37324138608759,63719
"21252","Egypt",63720,29.7614,31.5533,0.340466750709804,0.73468555663684,2.5802938052808,4.53804562440914,3.11157238883648,63720
"21256","Canada",63727,49.6405,-103.194,0.439556858418931,2.58961720091425,1.73543978425373,5.43420630841758,4.37324138608759,63727
"21258","Ukraine",63729,52.47,33.3499,0.346421705112412,2.49550304028289,1.51481820693236,5.28195781643865,2.91918067636586,63729
"21259","United States",63730,33.601,-105.889,0.176539109655882,2.20738748791984,1.53298233764008,6.47257508985315,4.55253120853509,63730
"21262","Bulgaria",63735,42.1292,24.3667,0.457623685638971,2.57589770487104,2.02879701655964,4.30393006427537,3.27061654569879,63735
"21278","United States",63752,30.5421,-94.2109,0.0377466840155734,2.95818832882666,1.54393535419048,6.47257508985315,4.55253120853509,63752
"21279","India",63753,26.5779,71.0791,0.548560183914145,2.20972241033088,1.95368682950961,5.50520154772776,2.65874601931954,63753
"21284","Mongolia",63759,46.013,91.7404,0.0686157411401528,1.41685835271076,0.675914833821773,2.91009054559407,2.71731170571189,63759
"21285","United States",63760,44.7469,-85.2277,0.624288882536551,2.75872720413323,1.86500445991661,6.47257508985315,4.55253120853509,63760
"21286","Spain",63761,39.3978,-3.48104,0.489407525931913,2.58189640553317,2.14989783214655,5.40708143378234,4.21334781739129,63761
"21288","Kazakhstan",63764,50.2203,46.8246,0.472086477811167,2.29290844738036,1.53417470928067,4.50851625226694,3.17598650936112,63764
"21289","Kazakhstan",63764,50.2203,46.8246,0.472086477811167,2.29290844738036,1.53417470928067,4.50851625226694,3.17598650936112,63764
"21291","Mongolia",63766,47.8586,91.7404,0.146902869618542,1.84382208930471,0.633708676288799,2.91009054559407,2.71731170571189,63766
"21296","Kazakhstan",63773,49.0536,78.2657,0.0589084246462912,2.49728351251549,0.6960691194466,4.50851625226694,3.17598650936112,63773
"21299","Finland",63776,63.3632,25.2651,0.23440478819181,2.57890514009139,1.98052471742344,3.96189547366785,4.4240457227584,63776
"21301","Vietnam",63778,21.7459,107.864,0.175802061348094,2.95635712362655,2.03817813760811,5.15992795289598,2.59766308039662,63778
"21302","Uzbekistan",63779,40.7776,66.5876,0.441869631203056,2.32604311110198,2.22390342064858,0,2.72897418472011,63779
"21304","China",63781,44.7469,130.368,0.475740248728265,2.65958799073923,2.21434321396379,6.95136909386879,2.99627669770714,63781
"21308","United States",63786,40.7776,-120.262,0.540332197070317,2.52271973334126,1.95693267173082,6.47257508985315,4.55253120853509,63786
"21312","Canada",63793,59.0367,-110.381,0.0696363241856114,2.35639012184321,1.12620385206337,5.43420630841758,4.37324138608759,63793
"21313","Canada",63795,46.013,-81.6345,0.392600581237775,2.76253120218875,1.56751117861685,5.43420630841758,4.37324138608759,63795
"21315","Ukraine",63799,49.0536,27.0617,0.497697974104569,2.59755481132889,1.74167748861977,5.28195781643865,2.91918067636586,63799
"21316","Russian Federation",63800,51.918,110.605,0.0764674799406943,2.18046381952465,1.39834899752305,5.32502074550366,3.33487843404016,63800
"21318","China",63802,30.5421,110.605,0.409842855390522,2.87142002716642,2.64884568175807,6.95136909386879,2.99627669770714,63802
"21320","China",63805,32.846,94.4353,0.536338804974248,2.38684916459433,2.04904404164077,6.95136909386879,2.99627669770714,63805
"21321","China",63806,49.0536,88.1471,0.263708637274516,2.24325957096217,1.46811633836802,6.95136909386879,2.99627669770714,63806
"21323","Croatia",63808,46.013,18.9768,0.724533147931078,2.78370795305709,2.06521074605267,4.27018954270418,3.76349188024616,63808
"21324","China",63809,42.7943,121.385,0.654586520376645,2.59536169778752,2.21886216241497,6.95136909386879,2.99627669770714,63809
"21325","Italy",63810,46.0279,13.5967,0.610520187860824,2.7323171579172,2.21867887093696,5.76804136889562,4.34930177402526,63810
"21326","Russian Federation",63812,57.1341,67.4859,0.19694952938398,2.23370605056389,1.3485536109862,5.32502074550366,3.33487843404016,63812
"21327","Russian Federation",63813,44.1032,40.5364,0.459878495551329,2.62998873330932,1.63648816545538,5.32502074550366,3.33487843404016,63813
"21335","Mexico",63821,23.3024,-104.092,0.331322378953623,2.70295851669147,1.92261768531681,5.19781516944518,3.82053390533369,63821
"21337","Russian Federation",63824,50.2203,110.605,0.00442732312168601,2.03369893217524,1.28023973450996,5.32502074550366,3.33487843404016,63824
"21338","Russian Federation",63825,47.2505,47.7229,0.0789350641365982,2.45565138317831,1.31396957510007,5.32502074550366,3.33487843404016,63825
"21340","Russian Federation",63827,47.2505,45.028,0.109362756928548,2.65752251185576,1.39815381271384,5.32502074550366,3.33487843404016,63827
"21341","Russian Federation",63828,59.0367,65.6892,0.148567137750463,2.27906641983995,1.29410499913553,5.32502074550366,3.33487843404016,63828
"21344","Poland",63832,52.47,21.6718,0.596754485219931,2.64182219037451,2.17905326539762,4.79177483365164,3.67849955374174,63832
"21345","Tunisia",63833,35.6563,10.6728,0.0133084159004902,2.13448826915681,1.40528660957773,3.81484666860446,3.37144277430214,63833
"21347","Poland",63836,52.47,23.4684,0.636411493221835,2.63072442302666,2.21008760617994,4.79177483365164,3.67849955374174,63836
"21348","Mongolia",63837,47.8586,102.52,0.226035728797941,1.89881982718375,0.688484867592222,2.91009054559407,2.71731170571189,63837
"21350","India",63839,32.846,75.5707,0.395901814176344,2.67689492757078,2.26866446532352,5.50520154772776,2.65874601931954,63839
"21352","Canada",63842,54.6099,-104.991,0.0199503464119452,2.42940618266471,1.46791613824137,5.43420630841758,4.37324138608759,63842
"21353","India",63843,20.7904,77.3673,0.344051731937646,2.72822571681133,2.14719945756592,5.50520154772776,2.65874601931954,63843
"21354","Russian Federation",63844,57.6193,60.2994,0.244889500639179,2.30688435541261,1.64152441198027,5.32502074550366,3.33487843404016,63844
"21355","Russian Federation",63845,60.3978,39.6381,0.22290562059014,2.59513520947974,1.31868246295909,5.32502074550366,3.33487843404016,63845
"21356","Denmark",63846,56.6309,9.11172,0.884596915570146,2.67267499354478,2.38072506177887,4.35173834558076,4.5256639530723,63846
"21358","United States",63850,44.1032,-122.957,0.741242101750895,2.70493657044386,2.04112010235044,6.47257508985315,4.55253120853509,63850
"21361","China",63855,27.3827,118.69,0.405280691695792,2.90918020141027,2.36006986110713,6.95136909386879,2.99627669770714,63855
"21367","Mexico",63862,30.6285,-112.816,0.595509677801751,1.80366842347641,2.06652371915768,5.19781516944518,3.82053390533369,63862
"21373","Belarus",63871,51.918,24.3667,0.654785249218181,2.6305428870108,2.11305188106122,4.53504081325116,3.15253405831716,63871
"21375","Russian Federation",63873,61.2746,36.0448,0.0542440381951993,2.59445503522022,0.891929889942967,5.32502074550366,3.33487843404016,63873
"21376","Finland",63874,64.1585,27.96,0.172567553448015,2.59448134192178,1.97028130936756,3.96189547366785,4.4240457227584,63874
"21377","United States",63875,35.0911,-118.465,0.765235879656104,2.29527904544343,2.0705740115577,6.47257508985315,4.55253120853509,63875
"21379","Austria",63877,47.2505,15.3836,0.519076945538812,2.61796088026272,2.28763311169426,4.3730775921749,4.43130692560771,63877
"21380","United States",63879,40.0965,-75.349,0.62445000535802,2.87824131202146,2.1274283435569,6.47257508985315,4.55253120853509,63879
"21382","Mongolia",63881,47.8586,108.808,0.227886704099716,1.93605872051151,0.699877233338886,2.91009054559407,2.71731170571189,63881
"21385","Switzerland",63884,46.6353,8.19706,0.52636688600843,2.66867428547711,2.2455182099686,4.0365889767554,4.61485920938652,63884
"21386","Tajikistan",63886,40.0912,71.0791,0.479167259880334,2.38913442917012,1.87902824219055,3.56726169235387,2.26751551150824,63886
"21392","China",63892,27.3827,114.198,0.357831957498544,2.86382719017713,2.17459421950166,6.95136909386879,2.99627669770714,63892
"21397","Netherlands",63897,53.3522,5.64319,0.69101479210578,2.71112402840935,2.01037594516416,4.86652953104725,4.45756914326756,63897
"21398","Russian Federation",63898,51.3591,114.198,0.283793701704119,2.23790412437075,1.34600820227091,5.32502074550366,3.33487843404016,63898
"21402","Ukraine",63902,49.0536,33.3499,0.383134207209664,2.63400918338566,1.63348473414666,5.28195781643865,2.91918067636586,63902
"21403","Mexico",63903,28.8889,-113.343,0.287574224286611,1.90471876456248,1.82362703305693,5.19781516944518,3.82053390533369,63903
"21404","United Arab Emirates",63904,24.1218,54.9178,0.0756700864955805,1.62781070248196,1.77302580947716,0,4.48638771425812,63904
"21406","Canada",63906,42.1292,-79.8378,0.490935885812785,2.78374623466876,1.87513616942901,5.43420630841758,4.37324138608759,63906
"21408","United States",63908,29.7935,-95.1551,0.305570521273371,2.95355452333749,1.98284585938341,6.47257508985315,4.55253120853509,63908
"21411","China",63916,31.3165,116.893,0.548271924416536,2.90923595914697,2.47135230470368,6.95136909386879,2.99627669770714,63916
"21417","United States",63922,45.3835,-110.381,0.388331827459909,2.34580533629901,1.88977024556941,6.47257508985315,4.55253120853509,63922
"21418","Canada",63923,49.6405,-94.2109,0.0391349633452488,2.71153608681153,1.34450721288265,5.43420630841758,4.37324138608759,63923
"21419","Russian Federation",63924,51.3591,118.69,0.239985485774414,2.37760217729317,1.29137997033506,5.32502074550366,3.33487843404016,63924
"21425","Egypt",63936,25.7674,30.6549,0.0293568124372427,0.148521863274514,2.42462481544524,4.53804562440914,3.11157238883648,63936
"21427","Kazakhstan",63939,44.7469,78.2657,0.27394123153479,2.13363393789127,0.68120412795056,4.50851625226694,3.17598650936112,63939
"21428","Japan",63941,36.5542,139.351,0.642304746364417,2.93900589389622,2.50099459026939,5.72928874039045,4.53949600698066,63941
"21430","Kazakhstan",63943,49.6405,53.1128,0.0641665985790852,2.07467715454791,0.846417177144614,4.50851625226694,3.17598650936112,63943
"21434","United States",63950,43.4523,-103.194,0.434150289313239,2.47128297754385,1.95160945627202,6.47257508985315,4.55253120853509,63950
"21435","Croatia",63951,46.6353,17.1802,0.651386528595336,2.64331556692967,2.19184602095407,4.27018954270418,3.76349188024616,63951
"21436","United States",63953,36.5542,-103.194,0.678800622149614,2.48590302039803,1.98560521136498,6.47257508985315,4.55253120853509,63953
"21442","Russian Federation",63960,59.0367,45.9263,0.104545073807689,2.52087326517577,1.31621801401955,5.32502074550366,3.33487843404016,63960
"21443","Canada",63962,53.5535,-102.296,0.320133015198824,2.51688935094078,1.70913009232396,5.43420630841758,4.37324138608759,63962
"21444","China",63964,36.5542,108.808,0.316842625282789,2.6824996419318,2.29991592002783,6.95136909386879,2.99627669770714,63964
"21448","Kazakhstan",63969,49.0536,53.1128,0.00855876066036085,2.05781095308909,0.675885452695843,4.50851625226694,3.17598650936112,63969
"21451","China",63972,46.6353,133.961,0.43152018317505,2.63353458066703,2.00429261083964,6.95136909386879,2.99627669770714,63972
"21452","Mongolia",63975,48.4596,98.0286,0.21959907745501,1.54532184609908,0.684549832923317,2.91009054559407,2.71731170571189,63975
"21456","Canada",63980,52.47,-89.7193,0.123619395906936,2.68852045915583,1.72854160550391,5.43420630841758,4.37324138608759,63980
"21458","China",63983,41.457,119.588,0.762635155962457,2.60620216371801,2.3195272200357,6.95136909386879,2.99627669770714,63983
"21461","Mongolia",63990,47.2505,93.537,0.0835839854488965,1.81287358427116,0.677941926676844,2.91009054559407,2.71731170571189,63990
"21462","United States",63992,40.7776,-79.8378,0.614607018501834,2.80858269631017,2.0320303926131,6.47257508985315,4.55253120853509,63992
"21463","Mexico",63993,30.5421,-112.177,0.762233021704626,1.96558243519183,2.19250527536577,5.19781516944518,3.82053390533369,63993
"21466","China",63999,32.846,115.097,0.727928344860597,2.85908823743531,2.54415156504498,6.95136909386879,2.99627669770714,63999
"21468","China",64002,32.0845,115.995,0.609122030352039,2.89263944884797,2.4750086494976,6.95136909386879,2.99627669770714,64002
"21472","Mexico",64009,20.7904,-104.092,0.595538145753537,2.80187921982645,2.09378595760513,5.19781516944518,3.82053390533369,64009
"21473","China",64010,38.6973,104.317,0.449664282643378,2.46666023451026,2.2021071117067,6.95136909386879,2.99627669770714,64010
"21475","China",64014,37.9899,108.808,0.642866445878025,2.61065382702779,2.24697336843102,6.95136909386879,2.99627669770714,64014
"21478","Kazakhstan",64018,47.2505,57.6044,0.00436616271390216,2.01489039340343,0.734887353661444,4.50851625226694,3.17598650936112,64018
"21481","China",64022,42.1292,114.198,0.30775400002656,2.48646421436132,2.29084153385654,6.95136909386879,2.99627669770714,64022
"21482","Uzbekistan",64023,40.7776,64.7909,0.166451050654855,2.19925386436359,2.21653162485438,0,2.72897418472011,64023
"21483","Kazakhstan",64024,49.6405,58.5027,0.145524223812359,2.05305556593862,0.84806385123273,4.50851625226694,3.17598650936112,64024
"21485","Ukraine",64027,49.0536,24.3667,0.654607029939452,2.60542049374861,1.93600933591967,5.28195781643865,2.91918067636586,64027
"21488","India",64030,24.1295,80.9606,0.31508247635985,2.76819969251977,2.16676665903262,5.50520154772776,2.65874601931954,64030
"21493","Bangladesh",64035,22.5411,91.8628,0.453367179373332,2.94217740467438,1.97836568975788,4.35812528527665,2.61998209528875,64035
"21496","Myanmar",64039,20.2268,92.9385,0.341353612233248,2.91961968827283,1.03871427631894,3.59228781595213,2.23757342070395,64039
"21499","United States",64042,40.0912,-98.7025,0.592035669635348,2.74295412921748,2.04899778690273,6.47257508985315,4.55253120853509,64042
"21501","India",64044,19.0916,78.2657,0.249600674133908,2.82053375643409,2.162357266467,5.50520154772776,2.65874601931954,64044
"21502","India",64045,22.4701,79.164,0.481308843477684,2.8153266773274,2.10551687115041,5.50520154772776,2.65874601931954,64045
"21510","Ukraine",64054,50.2203,35.1465,0.510487973274708,2.58328875896673,1.72459927658328,5.28195781643865,2.91918067636586,64054
"21511","Mongolia",64056,46.013,99.8252,0.0822241933937743,1.60257670108981,0.213963231990533,2.91009054559407,2.71731170571189,64056
"21514","Russian Federation",64059,59.0367,88.1471,0.033225105586747,2.46913796324198,1.28035095813181,5.32502074550366,3.33487843404016,64059
"21515","China",64060,42.1292,110.605,0.289447585856347,2.5085978476309,2.20726063259683,6.95136909386879,2.99627669770714,64060
"21516","Uzbekistan",64061,41.457,63.8926,0.0441621524349775,2.09757129140548,2.21555514407374,0,2.72897418472011,64061
"21519","Japan",64068,34.4028,129.336,0.362606367476187,2.94885232455057,2.15651195971578,5.72928874039045,4.53949600698066,64068
"21520","United States",64070,39.3978,-109.482,0.221443204970311,2.29027979380201,1.55075275691038,6.47257508985315,4.55253120853509,64070
"21521","France",64071,49.6405,4.6038,0.92161393735855,2.74591552516863,2.47565843353277,5.83682522770016,4.39150652613484,64071
"21523","China",64074,25.7674,108.808,0.336040805534958,2.87437481163657,2.22348706522159,6.95136909386879,2.99627669770714,64074
"21526","Russian Federation",64078,55.1279,56.7061,0.306181313327782,2.31104711649224,1.71896985168761,5.32502074550366,3.33487843404016,64078
"21527","Russian Federation",64078,55.1279,56.7061,0.306181313327782,2.31104711649224,1.71896985168761,5.32502074550366,3.33487843404016,64078
"21530","Mexico",64080,24.9512,-105.889,0.286955628397216,2.81250352662069,2.15403139530034,5.19781516944518,3.82053390533369,64080
"21533","Canada",64083,50.2203,-86.126,0.281381503427234,2.70350376394678,1.76641721985577,5.43420630841758,4.37324138608759,64083
"21534","China",64084,37.2755,113.3,0.674701059582039,2.66843306695482,2.2814055749758,6.95136909386879,2.99627669770714,64084
"21535","Canada",64085,49.6405,-95.1092,0.0751716703119427,2.67939544660608,1.49409292915056,5.43420630841758,4.37324138608759,64085
"21537","Japan",64088,37.2755,140.249,0.533221892860899,2.91914453126244,2.34619973712959,5.72928874039045,4.53949600698066,64088
"21538","India",64089,28.1817,80.0623,0.510365382510705,2.75708407945242,2.26770147333758,5.50520154772776,2.65874601931954,64089
"21541","China",64093,29.7534,120.481,0.639546916544001,2.8949700847771,2.40406618570092,6.95136909386879,2.99627669770714,64093
"21547","United States",64100,41.457,-112.177,0.655024889627086,2.35896539026247,1.99643747860044,6.47257508985315,4.55253120853509,64100
"21548","China",64101,35.826,108.808,0.454821882479671,2.7041505168398,2.33559946644139,6.95136909386879,2.99627669770714,64101
"21550","Myanmar",64104,19.1128,94.4647,0.356112552849778,2.90796290070885,1.15361443401807,3.59228781595213,2.23757342070395,64104
"21551","Greece",64105,37.2627,22.5154,0.402611183309639,2.59369474033197,1.96994770152297,4.86861505347097,4.14310934368233,64105
"21552","Canada",64106,54.0851,-106.787,0.141989894769396,2.36981752256204,1.72094448075,5.43420630841758,4.37324138608759,64106
"21556","Mexico",64111,27.3827,-108.584,0.594324054192692,2.54539180478813,2.10655077925827,5.19781516944518,3.82053390533369,64111
"21558","China",64114,29.7614,98.9269,0.65358732233178,2.5925864754148,2.2049866217003,6.95136909386879,2.99627669770714,64114
"21567","Russian Federation",64127,54.0851,48.6213,0.446280862528603,2.26111411233209,1.48505128425024,5.32502074550366,3.33487843404016,64127
"21571","India",64134,24.1295,89.0454,0.515002515378403,2.93647933313015,2.14332369059093,5.50520154772776,2.65874601931954,64134
"21572","Kazakhstan",64135,44.7469,80.9606,0.70388255139509,1.80589713807897,2.31149888544388,4.50851625226694,3.17598650936112,64135
"21574","China",64139,36.5542,112.402,0.608319168899745,2.71521218359555,2.35126922525939,6.95136909386879,2.99627669770714,64139
"21581","Canada",64149,55.6394,-121.16,0.229089279128294,2.59595853555581,1.8584529964298,5.43420630841758,4.37324138608759,64149
"21582","Saudi Arabia",64151,28.1817,36.9432,0.195568568673013,1.30463412000459,2.06566945691016,4.32570034291599,3.93411693195139,64151
"21583","Russian Federation",64152,49.6405,43.2314,0.484198072227192,2.57235289288516,1.49908430685225,5.32502074550366,3.33487843404016,64152
"21586","United States",64156,44.1032,-122.059,0.138288006446122,2.6664260442544,2.04125476765689,6.47257508985315,4.55253120853509,64156
"21587","Norway",64158,59.9502,12.6886,0.2871167827217,2.63534310009302,2.34617412333127,3.68133170596917,4.59846060627,64158
"21589","Canada",64160,51.3591,-93.3126,0.0473726735094329,2.72089481434238,1.35149212142364,5.43420630841758,4.37324138608759,64160
"21593","Mongolia",64164,46.013,98.0286,0.0153335544208859,1.71630152046354,0.68000925314717,2.91009054559407,2.71731170571189,64164
"21596","China",64168,27.3827,104.317,0.355876271129074,2.75118513235817,2.32279799540202,6.95136909386879,2.99627669770714,64168
"21599","China",64171,28.9746,111.503,0.384971752324536,2.85326715024058,2.23872415615727,6.95136909386879,2.99627669770714,64171
"21600","China",64173,35.826,109.707,0.456838282597455,2.71376046822155,2.35341635397043,6.95136909386879,2.99627669770714,64173
"21603","France",64178,49.6405,5.50212,0.759476073426633,2.73578418807193,2.54604538943805,5.83682522770016,4.39150652613484,64178
"21606","Germany",64180,52.47,13.587,0.743101515925387,2.72674660884556,2.38964544620866,5.36638186074997,4.41865905031594,64180
"21608","Russian Federation",64182,53.5535,52.2145,0.377277732432456,2.1578775177059,1.5298018012678,5.32502074550366,3.33487843404016,64182
"21615","China",64193,35.0911,98.9269,0.631792046742826,2.4274349067181,2.19789475453297,6.95136909386879,2.99627669770714,64193
"21616","Saudi Arabia",64195,24.1295,45.9263,0.056229710545843,1.90787821690508,2.38623706481151,4.32570034291599,3.93411693195139,64195
"21619","Russian Federation",64199,55.6394,36.9432,0.498598442053904,2.55083960506578,1.42113719387921,5.32502074550366,3.33487843404016,64199
"21627","Myanmar",64210,19.9433,97.1303,0.308918722224323,2.92648484804262,1.19620802946217,3.59228781595213,2.23757342070395,64210
"21629","Russian Federation",64212,56.6424,93.537,0.311601083919729,1.9971990943263,1.50319730553158,5.32502074550366,3.33487843404016,64212
"21633","China",64219,31.3165,99.8252,0.447648690012573,2.57657785199331,2.10569679932945,6.95136909386879,2.99627669770714,64219
"21637","United States",64223,39.3978,-113.076,0.672193476928331,2.36026987564689,1.96412571585669,6.47257508985315,4.55253120853509,64223
"21641","United States",64229,37.2755,-82.5328,0.0893695221983102,2.87572082101153,1.68724464802691,6.47257508985315,4.55253120853509,64229
"21642","Russian Federation",64231,55.6394,43.2314,0.392143971122638,2.48101156700107,1.59604610901179,5.32502074550366,3.33487843404016,64231
"21645","Russian Federation",64234,57.1341,35.1465,0.266948958025066,2.56072126646908,1.34423300422216,5.32502074550366,3.33487843404016,64234
"21646","Ukraine",64235,49.6405,24.3667,0.691759953721,2.61186865531876,1.78654873816099,5.28195781643865,2.91918067636586,64235
"21649","India",64238,26.5779,70.1808,0.303793687037828,2.13393789276383,2.17971968131337,5.50520154772776,2.65874601931954,64238
"21651","Russian Federation",64242,55.1279,74.6724,0.338386534484533,2.30262979882118,1.42775351109793,5.32502074550366,3.33487843404016,64242
"21652","United States",64243,42.1292,-78.9395,0.543507034287009,2.79140239351769,1.82939262335226,6.47257508985315,4.55253120853509,64243
"21654","Ukraine",64245,49.0536,27.96,0.512438415455565,2.5646766299048,1.80799108942578,5.28195781643865,2.91918067636586,64245
"21655","China",64246,29.7614,106.113,0.60429222069444,2.81448938461175,2.42976833294112,6.95136909386879,2.99627669770714,64246
"21658","Russian Federation",64250,58.0981,42.333,0.216536207066777,2.54863798334226,1.33086257609219,5.32502074550366,3.33487843404016,64250
"21659","Russian Federation",64251,45.3835,45.028,0.132374960520657,2.65233269385836,1.9093852438576,5.32502074550366,3.33487843404016,64251
"21660","China",64253,32.0845,105.215,0.651422099860278,2.75972179098566,2.32467840318509,6.95136909386879,2.99627669770714,64253
"21661","Nepal",64255,28.1817,86.3505,0.53443639844191,2.79659704503856,2.06370076939868,2.89376176205794,2.36517910349145,64255
"21662","China",64256,29.7614,97.1303,0.663446797918958,2.57258465963908,2.20451275409751,6.95136909386879,2.99627669770714,64256
"21665","Pakistan",64261,35.826,74.6724,0.268040816751968,2.73763746628603,1.95689442811257,5.06566932773143,2.7175806602292,64261
"21666","China",64262,37.9899,94.4353,0.159123165783212,2.20605448239452,2.20245334186813,6.95136909386879,2.99627669770714,64262
"21667","Morocco",64263,34.9725,-1.62625,0.231113837355483,2.25742141825119,1.38826201339499,4.97335418216401,3.16095306782485,64263
"21669","Canada",64265,53.0152,-122.059,0.0539006665389417,2.67147864603996,1.8596923107118,5.43420630841758,4.37324138608759,64265
"21673","Turkey",64270,37.9899,32.4516,0.495267674204636,2.48246522015259,1.92485729438418,5.33782451404581,3.5953428256262,64270
"21675","United States",64272,28.9812,-96.9125,0.290825201710702,2.82839900831017,1.89152506153808,6.47257508985315,4.55253120853509,64272
"21681","Canada",64280,46.013,-83.4311,0.21519158794123,2.74976391348828,1.40151273109426,5.43420630841758,4.37324138608759,64280
"21683","Japan",64283,31.4768,131.069,0.44858419999352,2.99330498804023,2.27109912198784,5.72928874039045,4.53949600698066,64283
"21684","Turkmenistan",64285,38.6973,64.7909,0.202168963257835,2.28146625490241,2.17586932420283,4.83241310188512,2.88553797188383,64285
"21690","United States",64292,38.0029,-122.019,0.621508822339656,2.57321706446828,2.03503924201512,6.47257508985315,4.55253120853509,64292
"21692","China",64294,45.3835,129.47,0.343375080339609,2.63577387370693,2.2140606232745,6.95136909386879,2.99627669770714,64294
"21694","Jordan",64296,28.9746,36.0448,0.268878905976549,1.2264771539212,2.17801276592708,3.85829652453389,3.2317913657305,64296
"21695","United States",64298,47.2505,-113.076,0.547933500921038,2.26035537047897,1.86386326108807,6.47257508985315,4.55253120853509,64298
"21698","Kazakhstan",64303,51.3591,54.0111,0.310624968127787,2.11661960192508,1.42324752933311,4.50851625226694,3.17598650936112,64303
"21699","Kazakhstan",64303,51.3591,54.0111,0.310624968127787,2.11661960192508,1.42324752933311,4.50851625226694,3.17598650936112,64303
"21700","Canada",64304,50.7932,-100.499,0.498205066153523,2.52650081523136,1.93106853129381,5.43420630841758,4.37324138608759,64304
"21701","Poland",64305,51.3591,22.5701,0.629357968920517,2.65314644541775,2.24218926204821,4.79177483365164,3.67849955374174,64305
"21702","China",64306,38.6973,76.469,0.553746014360647,1.70630112466963,2.3175514100366,6.95136909386879,2.99627669770714,64306
"21703","Mongolia",64309,50.2203,94.4353,0.0996778033411226,1.84990909735645,1.12719492488757,2.91009054559407,2.71731170571189,64309
"21704","China",64310,34.3494,107.91,0.577670951175912,2.79168856089355,2.40050090147716,6.95136909386879,2.99627669770714,64310
"21707","China",64313,24.1295,115.995,0.473091208542809,2.92372652612977,2.3034826520756,6.95136909386879,2.99627669770714,64313
"21708","China",64314,40.7776,123.181,0.501260250618247,2.66386911965705,2.33038877127032,6.95136909386879,2.99627669770714,64314
"21709","China",64315,37.9899,88.1471,0.272719306523242,2.02996322320373,2.32697044030164,6.95136909386879,2.99627669770714,64315
"21711","Georgia",64317,41.457,46.8246,0.459093428557787,2.29926856986748,1.70702572384355,4.33380987485523,2.91491025581416,64317
"21712","Georgia",64317,41.457,46.8246,0.459093428557787,2.29926856986748,1.70702572384355,4.33380987485523,2.91491025581416,64317
"21715","China",64320,40.7776,101.622,0.120014009943096,2.47139213356787,2.20285928010852,6.95136909386879,2.99627669770714,64320
"21241","India",63706,31.3165,80.0623,0.466690128103086,2.77331617481837,2.21695619119515,5.50520154772776,2.65874601931954,63706
"21250","Russian Federation",63718,53.0152,89.9438,0.0938307610535045,2.14194411134883,1.42806609017584,5.32502074550366,3.33487843404016,63718
"21331","United States",63818,38.6973,-100.499,0.563982927801076,2.61069500967267,2.16564497992634,6.47257508985315,4.55253120853509,63818
"21364","Russian Federation",63858,53.5535,89.9438,0.0224300522689453,2.16341341872092,1.43965884366879,5.32502074550366,3.33487843404016,63858
"21378","United States",63876,39.3978,-96.0075,0.635354748530995,2.88207538843642,2.06631016372779,6.47257508985315,4.55253120853509,63876
"21387","United States",63887,39.3978,-85.2277,0.650685842739276,2.87825841985825,2.22359352217315,6.47257508985315,4.55253120853509,63887
"21391","Mexico",63891,28.9746,-101.397,0.386154584766511,2.4928476580881,2.2091948832084,5.19781516944518,3.82053390533369,63891
"21560","Kazakhstan",64116,50.2203,62.096,0.00430046350493705,1.96531651631998,0.75073332034502,4.50851625226694,3.17598650936112,64116
"21563","Turkmenistan",64123,38.6973,54.9095,0.0098992182762956,2.1214445455285,1.75810847371839,4.83241310188512,2.88553797188383,64123
"21604","Mexico",64179,23.3024,-99.6008,0.145495478541237,2.74126183811959,1.70149816872184,5.19781516944518,3.82053390533369,64179
"21624","Norway",64206,60.3727,4.99912,0.13566260464821,2.65851108177933,2.04509689549518,3.68133170596917,4.59846060627,64206
"21626","United States",64209,44.1032,-120.262,0.822132205947122,2.47295659510771,2.03698805444187,6.47257508985315,4.55253120853509,64209
"21632","Mexico",64218,28.1817,-101.397,0.31758063203607,2.41842954009661,2.14906158396121,5.19781516944518,3.82053390533369,64218
"21635","United States",64221,33.601,-99.6008,0.443406316822841,2.6731635848343,2.13813809716389,6.47257508985315,4.55253120853509,64221
"21686","United States",64287,34.3494,-113.974,0.500980862932813,1.78874899571866,1.76501458232167,6.47257508985315,4.55253120853509,64287
"21722","Kazakhstan",64329,50.2203,79.164,0.0113221380204821,2.42794665937266,0.871042473929067,4.50851625226694,3.17598650936112,64329
"21728","Russian Federation",64335,51.3591,84.5539,0.0131033795644728,2.25689949408964,1.29343689823715,5.32502074550366,3.33487843404016,64335
"21730","China",64337,40.0912,118.69,0.740360353931203,2.64619943889986,2.43418968453782,6.95136909386879,2.99627669770714,64337
"21734","India",64341,23.3024,85.4522,0.470343449934402,2.82746735675676,2.24593059773631,5.50520154772776,2.65874601931954,64341
"21740","Belarus",64347,53.5535,25.2651,0.62967452640513,2.60682265310029,2.10767203531969,4.53504081325116,3.15253405831716,64347
"21746","China",64353,28.9746,120.486,0.555042523693936,2.90187815434984,2.42506988093532,6.95136909386879,2.99627669770714,64353
