"","mean_barle","Fishnet_ID","COUNTRY","Field1","Barley_Pred","Barley_Error_Ratio"
"7928",0.380624997,42747,"Burundi",42747,0.407627216,-0.027002219
"7929",0.405952368,73009,"Finland",73009,0.432984676,-0.027032308
"7930",0.406572459,41640,"Ethiopia",41640,0.433724136,-0.027151677
"7931",0.392424236,44569,"Bolivia",44569,0.419578084,-0.027153848
"7932",0.426111092,52100,"Peru",52100,0.453326731,-0.027215639
"7933",0.427040381,41472,"Ethiopia",41472,0.454626717,-0.027586336
"7934",0.380624997,34322,"Burundi",34322,0.408271728,-0.027646731
"7935",0.411904766,67037,"Russian Federation",67037,0.439986382,-0.028081616
"7936",0.39037514,75207,"Canada",75207,0.418610833,-0.028235693
"7937",0.403470248,52883,"Afghanistan",52883,0.431918001,-0.028447753
"7938",0.381818197,67834,"Kazakhstan",67834,0.41048863,-0.028670433
"7939",0.456527783,48234,"Russian Federation",48234,0.485400561,-0.028872778
"7940",0.417500004,58995,"Mongolia",58995,0.446655327,-0.029155323
"7941",0.410280155,62339,"Canada",62339,0.439639734,-0.029359579
"7942",0.457169294,56243,"Canada",56243,0.486570609,-0.029401315
"7943",0.496367315,58010,"United States",58010,0.526190621,-0.029823306
"7944",0.453680645,50823,"Australia",50823,0.483513,-0.029832355
"7945",0.56426841,42361,"Canada",42361,0.594371006,-0.030102596
"7946",0.417272744,62777,"Kazakhstan",62777,0.447378197,-0.030105453
"7947",0.436250936,44257,"Ecuador",44257,0.466491421,-0.030240485
"7948",0.373333331,36343,"Mauritania",36343,0.403636246,-0.030302915
"7949",0.502272718,56629,"Kenya",56629,0.533072667,-0.030799949
"7950",0.50434792,65483,"Italy",65483,0.535190572,-0.030842652
"7951",0.360416671,73913,"Russian Federation",73913,0.391387032,-0.030970361
"7952",0.402777778,59410,"Mongolia",59410,0.434019213,-0.031241435
"7953",0.5,53389,"China",53389,0.531274231,-0.031274231
"7954",0.391309528,48174,"Russian Federation",48174,0.422630493,-0.031320965
"7955",0.387823775,50429,"Australia",50429,0.419233812,-0.031410037
"7956",0.408333323,46552,"Mozambique",46552,0.440007333,-0.03167401
"7957",0.450180783,59059,"India",59059,0.482556332,-0.032375549
"7958",0.420151496,35351,"Peru",35351,0.452665605,-0.032514109
"7959",0.447578351,63679,"Canada",63679,0.480577025,-0.032998674
"7960",0.432500005,72796,"Russian Federation",72796,0.465762276,-0.033262271
"7961",0.397727266,53691,"Bolivia",53691,0.431055976,-0.03332871
"7962",0.41517882,50159,"Ethiopia",50159,0.448588549,-0.033409729
"7963",0.553998028,58599,"Mexico",58599,0.587678307,-0.033680279
"7964",0.409090909,70306,"Mongolia",70306,0.44308224,-0.033991331
"7965",0.393541669,64309,"Mongolia",64309,0.428160871,-0.034619202
"7966",0.388023242,57742,"Saudi Arabia",57742,0.422711175,-0.034687933
"7967",0.49428572,59798,"Russian Federation",59798,0.529019092,-0.034733372
"7968",0.446679247,66839,"Canada",66839,0.481424582,-0.034745335
"7969",0.407767252,45092,"Brazil",45092,0.442872914,-0.035105662
"7970",0.375,52916,"Mongolia",52916,0.411173119,-0.036173119
"7971",0.360416671,78159,"Russian Federation",78159,0.396739232,-0.036322561
"7972",0.399305553,52781,"Chile",52781,0.435854184,-0.036548631
"7973",0.395555549,48694,"Malawi",48694,0.432403164,-0.036847615
"7974",0.420942982,53766,"Morocco",53766,0.458173703,-0.037230721
"7975",0.405641375,52582,"Ecuador",52582,0.443021992,-0.037380617
"7976",0.408472227,80674,"Russian Federation",80674,0.446322898,-0.037850671
"7977",0.425584881,70429,"United States",70429,0.463610816,-0.038025935
"7978",0.432500005,59691,"Russian Federation",59691,0.470742003,-0.038241998
"7979",0.410454542,44030,"Congo DRC",44030,0.448732085,-0.038277543
"7980",0.403666671,73589,"Russian Federation",73589,0.442056754,-0.038390083
"7981",0.384444449,75435,"Russian Federation",75435,0.422977288,-0.038532839
"7982",0.423401147,52506,"Canada",52506,0.462091102,-0.038689955
"7983",0.425572523,47289,"Malaysia",47289,0.464275991,-0.038703468
"7984",0.413890201,44249,"Argentina",44249,0.452854699,-0.038964498
"7985",0.425,41803,"China",41803,0.464014421,-0.039014421
"7986",0.379988952,53360,"Australia",53360,0.41912568,-0.039136728
"7987",0.372857158,47620,"Kazakhstan",47620,0.412544673,-0.039687515
"7988",0.430555542,70933,"Finland",70933,0.470382569,-0.039827027
"7989",0.426883122,45319,"Russian Federation",45319,0.466738725,-0.039855603
"7990",0.419949519,55298,"United States",55298,0.460072161,-0.040122642
"7991",0.403515115,68427,"United States",68427,0.444142218,-0.040627103
"7992",0.371250015,62509,"Kazakhstan",62509,0.41242389,-0.041173875
"7993",0.387024797,52824,"Laos",52824,0.428210574,-0.041185777
"7994",0.389374997,5542,"Congo DRC",5542,0.430652486,-0.041277489
"7995",0.350119051,65695,"Russian Federation",65695,0.391465984,-0.041346933
"7996",0.445520851,72014,"Kazakhstan",72014,0.486938231,-0.04141738
"7997",0.381879006,67671,"Algeria",67671,0.423399896,-0.04152089
"7998",0.377050893,43231,"Australia",43231,0.418752145,-0.041701252
"7999",0.383194438,49274,"Angola",49274,0.425805078,-0.04261064
"8000",0.357954543,52367,"Congo DRC",52367,0.400626074,-0.042671531
"8001",0.457169294,67069,"Canada",67069,0.500155911,-0.042986617
"8002",0.381818175,52254,"Bolivia",52254,0.425953456,-0.044135281
"8003",0.390831828,60400,"Canada",60400,0.435219136,-0.044387308
"8004",0.462306028,41473,"Canada",41473,0.50672026,-0.044414232
"8005",0.382086532,45293,"Argentina",45293,0.426668681,-0.044582149
"8006",0.428760725,48135,"Australia",48135,0.473417193,-0.044656468
"8007",0.388989889,3695,"Afghanistan",3695,0.434375591,-0.045385702
"8008",0.37071429,73712,"Russian Federation",73712,0.416754678,-0.046040388
"8009",0.393333316,26883,"Afghanistan",26883,0.43955924,-0.046225924
"8010",0.357954543,49134,"Congo DRC",49134,0.404564629,-0.046610086
"8011",0.419718058,49626,"Chile",49626,0.466393931,-0.046675873
"8012",0.424514345,66339,"Canada",66339,0.471848434,-0.047334089
"8013",0.383210712,67686,"Tunisia",67686,0.431036953,-0.047826241
"8014",0.382134455,44128,"India",44128,0.430261035,-0.04812658
"8015",0.366515135,46124,"Peru",46124,0.414679697,-0.048164562
"8016",0.430555542,71557,"Finland",71557,0.478845707,-0.048290165
"8017",0.396302426,68006,"United States",68006,0.444638043,-0.048335617
"8018",0.433696915,61749,"United States",61749,0.482139219,-0.048442304
"8019",0.416666667,52207,"China",52207,0.466005428,-0.049338761
"8020",0.424542976,43846,"Australia",43846,0.47421166,-0.049668684
"8021",0.397803024,55371,"Namibia",55371,0.447492897,-0.049689873
"8022",0.358773108,35328,"Canada",35328,0.408745902,-0.049972794
"8023",0.360000014,59679,"Kazakhstan",59679,0.410030015,-0.050030001
"8024",0.411904766,43799,"Russian Federation",43799,0.461992385,-0.050087619
"8025",0.437530688,58749,"Canada",58749,0.487983264,-0.050452576
"8026",0.473524374,50680,"China",50680,0.524180631,-0.050656257
"8027",0.386333343,68663,"Afghanistan",68663,0.43759688,-0.051263537
"8028",0.37071429,70077,"Russian Federation",70077,0.422274843,-0.051560553
"8029",0.477339721,62093,"China",62093,0.528941987,-0.051602266
"8030",0.485813826,63321,"Mexico",63321,0.538014968,-0.052201142
"8031",0.453095243,78060,"Russian Federation",78060,0.505539268,-0.052444025
"8032",0.45,66175,"China",66175,0.502746996,-0.052746996
"8033",0.404205612,45471,"Russian Federation",45471,0.45723519,-0.053029578
"8034",0.404809499,57225,"India",57225,0.457842194,-0.053032695
"8035",0.392589728,70286,"United States",70286,0.446005444,-0.053415716
"8036",0.360465858,56128,"Ecuador",56128,0.414014831,-0.053548973
"8037",0.388237439,80453,"Sweden",80453,0.442158484,-0.053921045
"8038",0.362142858,67091,"Finland",67091,0.416197762,-0.054054904
"8039",0.451349656,28469,"Ethiopia",28469,0.505520695,-0.054171039
"8040",0.37071429,52454,"Russian Federation",52454,0.424944517,-0.054230227
"8041",0.45702633,49781,"Chile",49781,0.511366886,-0.054340556
"8042",0.411904766,65022,"Russian Federation",65022,0.466522199,-0.054617433
"8043",0.363360741,34252,"Argentina",34252,0.418046834,-0.054686093
"8044",0.408435146,52587,"Lesotho",52587,0.463141705,-0.054706559
"8045",0.376249997,19175,"Congo DRC",19175,0.431097527,-0.05484753
"8046",0.382937348,671,"United States",671,0.437950735,-0.055013387
"8047",0.416666667,68657,"China",68657,0.471772263,-0.055105596
"8048",0.34075758,66954,"Russian Federation",66954,0.39613432,-0.05537674
"8049",0.350000014,60588,"Kazakhstan",60588,0.405774962,-0.055774948
"8050",0.360606054,47885,"Bolivia",47885,0.416399013,-0.055792959
"8051",0.413210738,62412,"Canada",62412,0.469107066,-0.055896328
"8052",0.405136145,1666,"Sweden",1666,0.461234631,-0.056098486
"8053",0.351627921,59804,"Kazakhstan",59804,0.407877582,-0.056249661
"8054",0.39037514,76790,"Canada",76790,0.44682431,-0.05644917
"8055",0.386075211,55885,"Portugal",55885,0.442825141,-0.05674993
"8056",0.393750016,71739,"Kazakhstan",71739,0.450648296,-0.05689828
"8057",0.45,58138,"China",58138,0.506966962,-0.056966962
"8058",0.446664946,65341,"Canada",65341,0.503895344,-0.057230398
"8059",0.423401147,66695,"Canada",66695,0.48146162,-0.058060473
"8060",0.336388893,66224,"Russian Federation",66224,0.394511553,-0.05812266
"8061",0.355234518,51589,"Australia",51589,0.413408247,-0.058173729
"8062",0.388521535,53321,"Kenya",53321,0.447116881,-0.058595346
"8063",0.360416671,65658,"Russian Federation",65658,0.419237851,-0.05882118
"8064",0.337500013,22065,"Kazakhstan",22065,0.396575113,-0.0590751
"8065",0.383636345,54429,"Mozambique",54429,0.442848108,-0.059211763
"8066",0.350119051,47704,"Russian Federation",47704,0.409682347,-0.059563296
"8067",0.453095243,69870,"Russian Federation",69870,0.512692544,-0.059597301
"8068",0.373675215,23031,"Chile",23031,0.433732949,-0.060057734
"8069",0.369033145,14304,"Argentina",14304,0.42925742,-0.060224275
"8070",0.374931312,54917,"India",54917,0.435174923,-0.060243611
"8071",0.502859921,74174,"Sweden",74174,0.563492978,-0.060633057
"8072",0.42518608,49600,"Pakistan",49600,0.486110397,-0.060924317
"8073",0.360346283,44469,"Canada",44469,0.421405089,-0.061058806
"8074",0.34075758,42644,"Russian Federation",42644,0.40237022,-0.06161264
"8075",0.445606066,57179,"Russian Federation",57179,0.507702228,-0.062096162
"8076",0.425,26314,"China",26314,0.487327483,-0.062327483
"8077",0.33571304,35638,"Ethiopia",35638,0.398527883,-0.062814843
"8078",0.457169294,70642,"Canada",70642,0.520458077,-0.063288783
"8079",0.357954543,28212,"Congo DRC",28212,0.42139621,-0.063441667
"8080",0.37071429,73432,"Russian Federation",73432,0.434201062,-0.063486772
"8081",0.475656367,45280,"Argentina",45280,0.539175498,-0.063519131
"8082",0.374340587,56921,"United States",56921,0.43803809,-0.063697503
"8083",0.384444449,46746,"Russian Federation",46746,0.448376497,-0.063932048
"8084",0.32479999,55558,"Guatemala",55558,0.388862799,-0.064062809
"8085",0.396458338,48383,"Russian Federation",48383,0.460584146,-0.064125808
"8086",0.532499993,79505,"Norway",79505,0.596755116,-0.064255123
"8087",0.324876615,44552,"Yemen",44552,0.389759857,-0.064883242
"8088",0.364554318,50380,"Australia",50380,0.429687999,-0.065133681
"8089",0.411749999,57870,"Afghanistan",57870,0.477059438,-0.065309439
"8090",0.38018543,51612,"India",51612,0.44553459,-0.06534916
"8091",0.362595634,38915,"Australia",38915,0.427965753,-0.065370119
"8092",0.424221939,60368,"Afghanistan",60368,0.4902652,-0.066043261
"8093",0.351914167,43286,"Australia",43286,0.419576931,-0.067662764
"8094",0.352958802,48321,"Australia",48321,0.420936364,-0.067977562
"8095",0.409442868,38624,"Canada",38624,0.477426017,-0.067983149
"8096",0.354374997,57524,"Congo DRC",57524,0.423046204,-0.068671207
"8097",0.328124998,40040,"Congo DRC",40040,0.397366704,-0.069241706
"8098",0.45,43179,"China",43179,0.520194099,-0.070194099
"8099",0.341249997,55903,"Congo DRC",55903,0.411647112,-0.070397115
"8100",0.341249997,9212,"Congo DRC",9212,0.411903047,-0.07065305
"8101",0.367667635,59680,"Egypt",59680,0.438702102,-0.071034467
"8102",0.416666667,60892,"China",60892,0.487854783,-0.071188116
"8103",0.418294963,43545,"Brazil",43545,0.490015111,-0.071720148
"8104",0.378807084,52457,"Jordan",52457,0.450534633,-0.071727549
"8105",0.373595746,46458,"Argentina",46458,0.445342236,-0.07174649
"8106",0.346454536,46453,"Yemen",46453,0.418326066,-0.07187153
"8107",0.339827982,46053,"Peru",46053,0.411731531,-0.071903549
"8108",0.327964276,61855,"India",61855,0.400030434,-0.072066158
"8109",0.336388893,47090,"Russian Federation",47090,0.408884844,-0.072495951
"8110",0.342395837,71670,"Russian Federation",71670,0.415024264,-0.072628427
"8111",0.319772725,56177,"Congo DRC",56177,0.392530257,-0.072757532
"8112",0.312361115,63503,"Russian Federation",63503,0.385145763,-0.072784648
"8113",0.411402572,48218,"South Africa",48218,0.484566055,-0.073163483
"8114",0.386382719,48940,"Pakistan",48940,0.459791977,-0.073409258
"8115",0.342395837,49839,"Russian Federation",49839,0.416017585,-0.073621748
"8116",0.391309528,60897,"Russian Federation",60897,0.464934766,-0.073625238
"8117",0.34075758,69168,"Russian Federation",69168,0.41499519,-0.07423761
"8118",0.382500015,30806,"Kazakhstan",30806,0.45681149,-0.074311475
"8119",0.383029981,37090,"South Africa",37090,0.457428824,-0.074398843
"8120",0.453095243,79380,"Russian Federation",79380,0.527578433,-0.07448319
"8121",0.349999994,45246,"Bolivia",45246,0.424648451,-0.074648457
"8122",0.34714549,66837,"United States",66837,0.4220419,-0.07489641
"8123",0.391859395,51162,"Canada",51162,0.467213204,-0.075353809
"8124",0.403765885,54715,"Kenya",54715,0.479212685,-0.0754468
"8125",0.336388893,71588,"Russian Federation",71588,0.41188149,-0.075492597
"8126",0.4035719,34084,"China",34084,0.479102758,-0.075530858
"8127",0.319566774,48886,"Australia",48886,0.395982721,-0.076415947
"8128",0.329318179,53591,"Congo DRC",53591,0.406349363,-0.077031184
"8129",0.337762232,46513,"Bolivia",46513,0.414890007,-0.077127775
"8130",0.336715216,44190,"Australia",44190,0.413893048,-0.077177832
"8131",0.334090907,49260,"Congo DRC",49260,0.411911491,-0.077820584
"8132",0.353691282,40783,"Argentina",40783,0.432340366,-0.078649084
"8133",0.432500005,60788,"Russian Federation",60788,0.512661571,-0.080161566
"8134",0.5,61207,"China",61207,0.580191207,-0.080191207
"8135",0.366200469,55211,"Canada",55211,0.446397182,-0.080196713
"8136",0.432500005,64821,"Kazakhstan",64821,0.512725537,-0.080225532
"8137",0.353644983,44262,"United States",44262,0.434873086,-0.081228103
"8138",0.376787895,68645,"Canada",68645,0.458805469,-0.082017574
"8139",0.34075758,68873,"Russian Federation",68873,0.422937719,-0.082180139
"8140",0.376787895,50043,"Canada",50043,0.460614476,-0.083826581
"8141",0.334204549,75307,"Russian Federation",75307,0.418101851,-0.083897302
"8142",0.344696964,53621,"Bolivia",53621,0.428706337,-0.084009373
"8143",0.328124998,48991,"Angola",48991,0.412136857,-0.084011859
"8144",0.3203125,33778,"Mongolia",33778,0.404493206,-0.084180706
"8145",0.326666673,43624,"Turkmenistan",43624,0.410935833,-0.08426916
"8146",0.331297702,52804,"Bolivia",52804,0.415807663,-0.084509961
"8147",0.358051863,46330,"India",46330,0.442569494,-0.084517631
"8148",0.391309528,61531,"Russian Federation",61531,0.475870612,-0.084561084
"8149",0.415608469,66816,"Canada",66816,0.500300459,-0.08469199
"8150",0.407142857,31375,"China",31375,0.492300194,-0.085157337
"8151",0.380215182,51232,"Chile",51232,0.465640381,-0.085425199
"8152",0.329403643,41724,"Ecuador",41724,0.41511039,-0.085706747
"8153",0.345624997,50024,"Congo DRC",50024,0.433086661,-0.087461664
"8154",0.306249998,51646,"Congo DRC",51646,0.394052466,-0.087802468
"8155",0.350119051,29309,"Russian Federation",29309,0.438664314,-0.088545263
"8156",0.343731509,41812,"Brazil",41812,0.432337751,-0.088606242
"8157",0.367217837,43603,"United States",43603,0.455959643,-0.088741806
"8158",0.295909089,58198,"Congo DRC",58198,0.385048011,-0.089138922
"8159",0.328125,48766,"Mongolia",48766,0.417287665,-0.089162665
"8160",0.363126464,51455,"Eritrea",51455,0.452528971,-0.089402507
"8161",0.350119051,70201,"Russian Federation",70201,0.439719768,-0.089600717
"8162",0.360416671,72101,"Russian Federation",72101,0.450254164,-0.089837493
"8163",0.411904766,76811,"Russian Federation",76811,0.502226916,-0.09032215
"8164",0.322361095,55219,"Burundi",55219,0.412803916,-0.090442821
"8165",0.3203125,69582,"Mongolia",69582,0.410832756,-0.090520256
"8166",0.446664946,72052,"Canada",72052,0.537852383,-0.091187437
"8167",0.362542088,66004,"China",66004,0.454092445,-0.091550357
"8168",0.312361115,70195,"Russian Federation",70195,0.404489075,-0.09212796
"8169",0.368263965,47017,"Australia",47017,0.460516922,-0.092252957
"8170",0.337012991,76398,"Russian Federation",76398,0.429548914,-0.092535923
"8171",0.337207681,33089,"Argentina",33089,0.429814993,-0.092607312
"8172",0.361111111,50219,"China",50219,0.45377148,-0.092660369
"8173",0.374047604,75642,"Canada",75642,0.466790222,-0.092742618
"8174",0.428402847,61858,"United States",61858,0.521249629,-0.092846782
"8175",0.37071429,62165,"Russian Federation",62165,0.463833903,-0.093119613
"8176",0.323484843,40622,"Bolivia",40622,0.41694203,-0.093457187
"8177",0.361111111,61275,"China",61275,0.454836339,-0.093725228
"8178",0.331824848,48168,"Argentina",48168,0.425653749,-0.093828901
"8179",0.308928575,74978,"Russian Federation",74978,0.402922588,-0.093994013
"8180",0.348636348,40690,"Afghanistan",40690,0.443178863,-0.094542515
"8181",0.316272733,68606,"Turkmenistan",68606,0.411565372,-0.095292639
"8182",0.320984851,54837,"Laos",54837,0.416491293,-0.095506442
"8183",0.409795773,60766,"Canada",60766,0.505371476,-0.095575703
"8184",0.350119051,2105,"Russian Federation",2105,0.445987232,-0.095868181
"8185",0.328357458,12729,"Australia",12729,0.424387676,-0.096030218
"8186",0.378437504,35956,"Russian Federation",35956,0.474608701,-0.096171197
"8187",0.314663819,57628,"Norway",57628,0.410935346,-0.096271527
"8188",0.3359375,70776,"Mongolia",70776,0.432772433,-0.096834933
"8189",0.50545454,38880,"New Zealand",38880,0.602844355,-0.097389815
"8190",0.301874998,10312,"Congo DRC",10312,0.39942035,-0.097545352
"8191",0.369047608,62805,"Finland",62805,0.466745488,-0.09769788
"8192",0.367398398,47349,"Australia",47349,0.465506769,-0.098108371
"8193",0.37071429,77337,"Russian Federation",77337,0.468906708,-0.098192418
"8194",0.338181808,80929,"Finland",80929,0.436410574,-0.098228766
"8195",0.372220789,63980,"Canada",63980,0.471086516,-0.098865727
"8196",0.328125,63278,"Mongolia",63278,0.427093695,-0.098968695
"8197",0.308928575,67171,"Russian Federation",67171,0.407998762,-0.099070187
"8198",0.336388893,79526,"Russian Federation",79526,0.435488234,-0.099099341
"8199",0.337012991,58443,"Russian Federation",58443,0.436325479,-0.099312488
"8200",0.361666656,70629,"Finland",70629,0.461063309,-0.099396653
"8201",0.336740696,10846,"Australia",10846,0.436445892,-0.099705196
"8202",0.328124998,50547,"Congo DRC",50547,0.427846733,-0.099721735
"8203",0.381948056,63204,"Russian Federation",63204,0.481726939,-0.099778883
"8204",0.31022727,44757,"Angola",44757,0.410905014,-0.100677744
"8205",0.338888897,57163,"Uzbekistan",57163,0.439994845,-0.101105948
"8206",0.350119051,14126,"Russian Federation",14126,0.451556695,-0.101437644
"8207",0.369033145,6382,"Argentina",6382,0.470679103,-0.101645958
"8208",0.366969701,66403,"Russian Federation",66403,0.468651331,-0.10168163
"8209",0.319698822,48927,"Canada",48927,0.421540967,-0.101842145
"8210",0.3359375,66938,"Mongolia",66938,0.438053829,-0.102116329
"8211",0.325757576,61929,"Mongolia",61929,0.427961394,-0.102203818
"8212",0.315208328,44466,"Angola",44466,0.41768322,-0.102474892
"8213",0.288333337,78485,"Russian Federation",78485,0.391181794,-0.102848457
"8214",0.402695959,72557,"Canada",72557,0.505885896,-0.103189937
"8215",0.324371096,60349,"Pakistan",60349,0.427781286,-0.10341019
"8216",0.379684256,46678,"Australia",46678,0.483156654,-0.103472398
"8217",0.509237617,52730,"Kenya",52730,0.613023932,-0.103786315
"8218",0.305835605,64417,"Pakistan",64417,0.409704471,-0.103868866
"8219",0.296493578,47131,"Namibia",47131,0.400450846,-0.103957268
"8220",0.329523813,74309,"Russian Federation",74309,0.433679938,-0.104156125
"8221",0.342395837,71525,"Russian Federation",71525,0.446937059,-0.104541222
"8222",0.43214113,52995,"India",52995,0.536794437,-0.104653307
"8223",0.348105558,56187,"Pakistan",56187,0.453076206,-0.104970648
"8224",0.372220789,68666,"Canada",68666,0.477678502,-0.105457713
"8225",0.336388893,76764,"Russian Federation",76764,0.442150846,-0.105761953
"8226",0.35138946,57776,"United States",57776,0.457200055,-0.105810595
"8227",0.294886367,76291,"Russian Federation",76291,0.400727814,-0.105841447
"8228",0.370294436,67806,"United States",67806,0.476820905,-0.106526469
"8229",0.312361115,63329,"Russian Federation",63329,0.419159085,-0.10679797
"8230",0.331697916,66316,"Canada",66316,0.4385215,-0.106823584
"8231",0.32450517,37687,"Argentina",37687,0.43133638,-0.10683121
"8232",0.3125,69109,"Mongolia",69109,0.419367546,-0.106867546
"8233",0.292077925,47814,"Russian Federation",47814,0.399226753,-0.107148828
"8234",0.423401147,63612,"Canada",63612,0.530565959,-0.107164812
"8235",0.372220789,46105,"Canada",46105,0.479831151,-0.107610362
"8236",0.297778987,45611,"Morocco",45611,0.405459847,-0.10768086
"8237",0.332395419,58621,"United States",58621,0.440091326,-0.107695907
"8238",0.451875001,54119,"China",54119,0.559628822,-0.107753821
"8239",0.288333337,68041,"Russian Federation",68041,0.396223237,-0.1078899
"8240",0.326875001,60623,"Mongolia",60623,0.434971163,-0.108096162
"8241",0.306818182,66045,"Mongolia",66045,0.415241938,-0.108423756
"8242",0.358262509,71294,"Canada",71294,0.466846999,-0.10858449
"8243",0.320833328,39591,"Bolivia",39591,0.429969513,-0.109136185
"8244",0.284374998,50041,"Congo DRC",50041,0.393584421,-0.109209423
"8245",0.296875,59282,"Mongolia",59282,0.406593117,-0.109718117
"8246",0.320000013,70680,"Kazakhstan",70680,0.42976549,-0.109765477
"8247",0.319771496,53888,"Canada",53888,0.429560624,-0.109789128
"8248",0.288333337,71230,"Russian Federation",71230,0.398913613,-0.110580276
"8249",0.285833339,67799,"Turkmenistan",67799,0.396938711,-0.111105372
"8250",0.390054345,58838,"Kenya",58838,0.501783365,-0.11172902
"8251",0.278749991,49111,"Peru",49111,0.390533769,-0.111783778
"8252",0.370850638,73843,"Canada",73843,0.482649448,-0.11179881
"8253",0.318743467,68478,"United States",68478,0.430725288,-0.111981821
"8254",0.366969701,71529,"Russian Federation",71529,0.479339885,-0.112370184
"8255",0.308928575,68069,"Russian Federation",68069,0.421310755,-0.11238218
"8256",0.288333337,51989,"Russian Federation",51989,0.401064318,-0.112730981
"8257",0.407532469,72173,"China",72173,0.520294633,-0.112762164
"8258",0.324499986,60175,"Afghanistan",60175,0.437491497,-0.112991511
"8259",0.305558126,46440,"Australia",46440,0.418725827,-0.113167701
"8260",0.288333337,73794,"Russian Federation",73794,0.401685834,-0.113352497
"8261",0.360416671,62351,"Russian Federation",62351,0.473814274,-0.113397603
"8262",0.378556252,45668,"Mexico",45668,0.492188761,-0.113632509
"8263",0.365453138,61201,"Canada",61201,0.479692003,-0.114238865
"8264",0.303750012,30273,"Kazakhstan",30273,0.418102209,-0.114352197
"8265",0.302679477,37616,"Ethiopia",37616,0.417522455,-0.114842978
"8266",0.380051868,63502,"Mexico",63502,0.495033009,-0.114981141
"8267",0.348762351,50203,"Canada",50203,0.463765715,-0.115003364
"8268",0.351668704,71559,"Canada",71559,0.466698699,-0.115029995
"8269",0.363261049,63298,"Mexico",63298,0.4783803,-0.115119251
"8270",0.391309528,53162,"Russian Federation",53162,0.506788125,-0.115478597
"8271",0.318181813,37945,"Bolivia",37945,0.433776377,-0.115594564
"8272",0.322324653,50845,"Australia",50845,0.438001008,-0.115676355
"8273",0.305527364,51157,"Pakistan",51157,0.421241317,-0.115713953
"8274",0.324375004,49420,"Russian Federation",49420,0.440286018,-0.115911014
"8275",0.361111111,69345,"China",69345,0.477062063,-0.115950952
"8276",0.311111106,49842,"Bolivia",49842,0.427218478,-0.116107372
"8277",0.29960366,44732,"Australia",44732,0.415870564,-0.116266904
"8278",0.2890625,50551,"Mongolia",50551,0.405670181,-0.116607681
"8279",0.320610687,53403,"Myanmar",53403,0.4372288,-0.116618113
"8280",0.389469066,46802,"Australia",46802,0.506141294,-0.116672228
"8281",0.328787869,55880,"Finland",55880,0.445608903,-0.116821034
"8282",0.302407549,29335,"Saudi Arabia",29335,0.419535947,-0.117128398
"8283",0.356670302,45453,"South Africa",45453,0.474075495,-0.117405193
"8284",0.391309528,62106,"Russian Federation",62106,0.508797406,-0.117487878
"8285",0.374518204,19559,"South Africa",19559,0.492709199,-0.118190995
"8286",0.362337651,65248,"Finland",65248,0.480643293,-0.118305642
"8287",0.261333338,27167,"Turkmenistan",27167,0.380015635,-0.118682297
"8288",0.359204446,73279,"Canada",73279,0.478121581,-0.118917135
"8289",0.359480523,51855,"Russian Federation",51855,0.478560958,-0.119080435
"8290",0.327703428,46858,"South Africa",46858,0.447214833,-0.119511405
"8291",0.288333337,50921,"Russian Federation",50921,0.408493415,-0.120160078
"8292",0.287284639,40246,"United States",40246,0.408048077,-0.120763438
"8293",0.289888479,45780,"Australia",45780,0.410740439,-0.12085196
"8294",0.371084403,37534,"Eritrea",37534,0.491948918,-0.120864515
"8295",0.333333333,28113,"China",28113,0.454267647,-0.120934314
"8296",0.3046875,55724,"Mongolia",55724,0.425680401,-0.120992901
"8297",0.264305558,48013,"Russian Federation",48013,0.385636855,-0.121331297
"8298",0.315092877,48799,"Brazil",48799,0.436680362,-0.121587485
"8299",0.288333337,68277,"Russian Federation",68277,0.410135877,-0.12180254
"8300",0.342395837,1317,"Russian Federation",1317,0.464235655,-0.121839818
"8301",0.363211112,54450,"Canada",54450,0.485587629,-0.122376517
"8302",0.309528545,44106,"India",44106,0.432557887,-0.123029342
"8303",0.312361115,68312,"Russian Federation",68312,0.435505496,-0.123144381
"8304",0.2884547,47307,"Australia",47307,0.411708782,-0.123254082
"8305",0.386968613,64179,"Mexico",64179,0.510460945,-0.123492332
"8306",0.308928575,74230,"Russian Federation",74230,0.432427633,-0.123499058
"8307",0.340192531,46838,"Chile",46838,0.463703834,-0.123511303
"8308",0.376923508,65953,"Norway",65953,0.500525723,-0.123602215
"8309",0.374401762,62753,"Belarus",62753,0.498281012,-0.12387925
"8310",0.303750012,73025,"Kazakhstan",73025,0.427712818,-0.123962806
"8311",0.314545458,51449,"Russian Federation",51449,0.438562739,-0.124017281
"8312",0.333333332,53134,"Mali",53134,0.457581678,-0.124248346
"8313",0.330317426,67985,"Canada",67985,0.454601134,-0.124283708
"8314",0.318181804,43768,"Brazil",43768,0.442921986,-0.124740182
"8315",0.30635417,71578,"Russian Federation",71578,0.431139222,-0.124785052
"8316",0.280519492,55930,"Kazakhstan",55930,0.405343776,-0.124824284
"8317",0.297557241,39746,"Peru",39746,0.422384319,-0.124827078
"8318",0.318832503,44785,"United States",44785,0.443945176,-0.125112673
"8319",0.430555542,63302,"Finland",63302,0.555702054,-0.125146512
"8320",0.277777778,60692,"Mongolia",60692,0.403028011,-0.125250233
"8321",0.306249998,40734,"Congo DRC",40734,0.431575476,-0.125325478
"8322",0.279999998,58092,"Congo DRC",58092,0.405482559,-0.125482561
