mean_barle,Fishnet_ID,COUNTRY,Field1,Barley_Pred,Barley_Error_Ratio
0.112778813,52744,Colombia,52744,0.388270195,-0.275491382
0.155375177,57425,China,57425,0.430906379,-0.275531202
0.188393948,61975,Canada,61975,0.464555826,-0.276161878
0.135979961,59988,United States,59988,0.412163753,-0.276183792
0.12357143,73179,Russian Federation,73179,0.399870053,-0.276298623
0.138961468,42821,Ecuador,42821,0.41550533,-0.276543862
0.144056702,55095,Algeria,55095,0.420807001,-0.276750299
0.151273093,52381,Argentina,52381,0.428061464,-0.276788371
0.118512402,47360,Argentina,47360,0.39538134,-0.276868938
0.144166668,57972,Russian Federation,57972,0.421046622,-0.276879954
0.134583334,40191,Mongolia,40191,0.411852188,-0.277268854
0.165558318,52055,Canada,52055,0.442872043,-0.277313725
0.104351854,57763,Turkmenistan,57763,0.381724572,-0.277372718
0.115333335,63563,Russian Federation,63563,0.392749709,-0.277416374
0.136363636,72122,Mongolia,72122,0.413838902,-0.277475266
0.133290284,50333,India,50333,0.411052324,-0.27776204
0.154999995,49269,Finland,49269,0.432839323,-0.277839328
0.138496179,46153,Australia,46153,0.416442225,-0.277946046
0.106659681,54960,Saudi Arabia,54960,0.384852206,-0.278192525
0.110000004,44192,Kazakhstan,44192,0.38822319,-0.278223186
0.110000004,60858,Kazakhstan,60858,0.388361719,-0.278361715
0.224816776,78402,Canada,78402,0.503208424,-0.278391648
0.146666666,59688,Mali,59688,0.425101369,-0.278434703
0.107967247,47274,Saudi Arabia,47274,0.386611334,-0.278644087
0.104999999,55381,Congo DRC,55381,0.383662671,-0.278662672
0.180000007,68238,Kazakhstan,68238,0.458942795,-0.278942788
0.12013889,50534,Russian Federation,50534,0.399121829,-0.278982939
0.150791274,44779,Canada,44779,0.429781221,-0.278989947
0.128206207,51445,Australia,51445,0.4077621,-0.279555893
0.120115428,75333,Canada,75333,0.39969223,-0.279576802
0.130277276,64160,Canada,64160,0.410326758,-0.280049482
0.12515151,40503,Peru,40503,0.40546173,-0.28031022
0.124864957,60828,Saudi Arabia,60828,0.40526916,-0.280404203
0.171936798,44123,Finland,44123,0.452376104,-0.280439306
0.139113824,50808,Australia,50808,0.41973799,-0.280624166
0.186222323,45723,India,45723,0.467042599,-0.280820276
0.186110394,59838,Canada,59838,0.467007845,-0.280897451
0.102976192,72559,Russian Federation,72559,0.384016391,-0.281040199
0.124848481,34294,Djibouti,34294,0.405906239,-0.281057758
0.202500008,73277,Kazakhstan,73277,0.483868674,-0.281368666
0.131035012,71276,Canada,71276,0.412553336,-0.281518324
0.175433709,49614,Colombia,49614,0.456961607,-0.281527898
0.102976192,78266,Russian Federation,78266,0.384608024,-0.281631832
0.104848486,71177,Russian Federation,71177,0.38652941,-0.281680924
0.230568805,10290,Mexico,10290,0.512286392,-0.281717587
0.263720171,42653,Australia,42653,0.545801118,-0.282080947
0.112337664,60412,Russian Federation,60412,0.394546328,-0.282208664
0.111075235,62609,India,62609,0.393639063,-0.282563828
0.102976192,19788,Russian Federation,19788,0.385867766,-0.282891574
0.102333535,61390,Yemen,61390,0.385806469,-0.283472934
0.102976192,68942,Russian Federation,68942,0.386522081,-0.283545889
0.112500004,63438,Kazakhstan,63438,0.396414359,-0.283914355
0.129105989,40340,Argentina,40340,0.413436513,-0.284330524
0.111111111,73362,Mongolia,73362,0.395531305,-0.284420194
0.106472893,60535,Saudi Arabia,60535,0.390994563,-0.28452167
0.131944444,18356,Mongolia,18356,0.416619612,-0.284675168
0.225,62549,China,62549,0.510014454,-0.285014454
0.11674867,44012,Argentina,44012,0.401901091,-0.285152421
0.116578848,37358,Morocco,37358,0.40181187,-0.285233022
0.159545461,46762,Kazakhstan,46762,0.444870311,-0.28532485
0.226072737,72925,Canada,72925,0.511420762,-0.285348025
0.188393948,58078,Canada,58078,0.473756907,-0.285362959
0.11045455,65723,Kazakhstan,65723,0.396119331,-0.285664781
0.152777778,66246,Mongolia,66246,0.438444994,-0.285667216
0.126759262,66866,Turkmenistan,66866,0.412541907,-0.285782645
0.122727278,67978,Kazakhstan,67978,0.408604515,-0.285877237
0.130277276,66569,Canada,66569,0.416566236,-0.28628896
0.102976192,75480,Russian Federation,75480,0.389405079,-0.286428887
0.121969692,56803,Bolivia,56803,0.408467578,-0.286497886
0.147187501,52333,Mongolia,52333,0.433868809,-0.286681308
0.100000004,71430,Kazakhstan,71430,0.386846431,-0.286846427
0.168194446,68674,Russian Federation,68674,0.455479579,-0.287285133
0.12013889,71017,Russian Federation,71017,0.407425681,-0.287286791
0.133284638,59697,United States,59697,0.420683417,-0.287398779
0.102976192,39415,Russian Federation,39415,0.390586148,-0.287609956
0.115946032,25524,Saudi Arabia,25524,0.40366223,-0.287716198
0.145006251,77105,Canada,77105,0.432829723,-0.287823472
0.14797636,66573,China,66573,0.435978869,-0.288002509
0.137940645,64930,Canada,64930,0.426132593,-0.288191948
0.102976192,64059,Russian Federation,64059,0.391177388,-0.288201196
0.09503173,61861,Saudi Arabia,61861,0.383254479,-0.288222749
0.139297343,60056,Canada,60056,0.427821197,-0.288523854
0.100624999,44282,Congo DRC,44282,0.389285301,-0.288660302
0.102976192,73520,Russian Federation,73520,0.391875896,-0.288899704
0.112337664,67088,Russian Federation,67088,0.401761696,-0.289424032
0.220480168,66225,India,66225,0.509933286,-0.289453118
0.150791274,72448,Canada,72448,0.440656174,-0.2898649
0.096111112,32991,Russian Federation,32991,0.386243415,-0.290132303
0.122727278,64378,Kazakhstan,64378,0.412864501,-0.290137223
0.096111112,57007,Russian Federation,57007,0.386484032,-0.29037292
0.121023022,55322,Australia,55322,0.411659843,-0.290636821
0.187259102,48913,South Africa,48913,0.477966149,-0.290707047
0.157020704,55639,India,55639,0.447767009,-0.290746305
0.107878786,51453,Angola,51453,0.398669804,-0.290791018
0.096111112,76057,Russian Federation,76057,0.386984879,-0.290873767
0.096111112,66780,Russian Federation,66780,0.386992348,-0.290881236
0.106590499,63923,Canada,63923,0.397629826,-0.291039327
0.127272725,54568,Bolivia,54568,0.418408551,-0.291135826
0.317853118,54207,United States,54207,0.60917513,-0.291322012
0.179740262,69412,Russian Federation,69412,0.471149443,-0.291409181
0.089090906,59116,Guatemala,59116,0.380518335,-0.291427429
0.096111112,74261,Russian Federation,74261,0.387600596,-0.291489484
0.174381176,72912,Canada,72912,0.46605672,-0.291675544
0.110741179,51035,India,51035,0.40273798,-0.291996801
0.163636364,40173,China,40173,0.455720668,-0.292084304
0.120115428,56745,Canada,56745,0.412220114,-0.292104686
0.109234476,32123,South Africa,32123,0.401365929,-0.292131453
0.111112046,45121,Australia,45121,0.403358614,-0.292246568
0.205952383,57199,Russian Federation,57199,0.498211525,-0.292259142
0.113749999,50259,Congo DRC,50259,0.406304737,-0.292554738
0.16434518,58332,Canada,58332,0.456939673,-0.292594493
0.101941806,39309,Brazil,39309,0.394542262,-0.292600456
0.093629551,47201,Namibia,47201,0.386321304,-0.292691753
0.100078507,50290,Peru,50290,0.392770619,-0.292692112
0.096111112,61941,Russian Federation,61941,0.388844999,-0.292733887
0.164844704,55594,Canada,55594,0.457788045,-0.292943341
0.248235282,48064,Tanzania,48064,0.541761387,-0.293526105
0.144166668,52491,Russian Federation,52491,0.437962306,-0.293795638
0.090000004,46311,Kazakhstan,46311,0.384007497,-0.294007493
0.103419673,46596,Australia,46596,0.397579459,-0.294159786
0.166666667,66007,China,66007,0.460935904,-0.294269237
0.125,49003,Mongolia,49003,0.419360112,-0.294360112
0.125,53944,Mongolia,53944,0.419493082,-0.294493082
0.102272727,69472,China,69472,0.396862375,-0.294589648
0.100624999,46482,Congo DRC,46482,0.395251388,-0.294626389
0.102976192,75620,Russian Federation,75620,0.397960129,-0.294983937
0.092677456,56349,Pakistan,56349,0.387758924,-0.295081468
0.095767249,73579,Norway,73579,0.39131214,-0.295544891
0.096111112,51403,Russian Federation,51403,0.391932296,-0.295821184
0.102976192,58683,Russian Federation,58683,0.398837172,-0.29586098
0.122727278,69008,Kazakhstan,69008,0.41864916,-0.295921882
0.096111112,35967,Russian Federation,35967,0.392093169,-0.295982057
0.202116333,44317,Ethiopia,44317,0.498179176,-0.296062843
0.168194446,79084,Russian Federation,79084,0.46428129,-0.296086844
0.106005163,42847,Australia,42847,0.402144605,-0.296139442
0.101250004,68331,Kazakhstan,68331,0.397460942,-0.296210938
0.140909087,42307,Finland,42307,0.437151987,-0.2962429
0.104999999,45712,Angola,45712,0.401292169,-0.29629217
0.089972706,61303,Saudi Arabia,61303,0.38636473,-0.296392024
0.083305784,53594,Congo DRC,53594,0.379974083,-0.296668299
0.098181822,34438,Kazakhstan,34438,0.394851171,-0.296669349
0.090000004,66527,Kazakhstan,66527,0.386693085,-0.296693081
0.122916661,51331,Peru,51331,0.420079172,-0.297162511
0.091062333,46468,Saudi Arabia,46468,0.388504422,-0.297442089
0.090769227,51865,Peru,51865,0.388224998,-0.297455771
0.092348484,50987,Argentina,50987,0.390816436,-0.298467952
0.142120665,66677,Canada,66677,0.440649217,-0.298528552
0.127446464,32948,Australia,32948,0.426060851,-0.298614387
0.089870131,45950,Russian Federation,45950,0.388575411,-0.29870528
0.17391047,45122,India,45122,0.473162546,-0.299252076
0.081136363,53032,Congo DRC,53032,0.380552216,-0.299415853
0.135000005,65762,Kazakhstan,65762,0.434522979,-0.299522974
0.103086056,52464,Australia,52464,0.402683348,-0.299597292
0.081666668,61830,Turkmenistan,61830,0.381655275,-0.299988607
0.08590909,53927,Congo DRC,53927,0.385945562,-0.300036472
0.082380953,52003,Russian Federation,52003,0.382485927,-0.300104974
0.130985911,36805,Finland,36805,0.431520109,-0.300534198
0.09375,53508,Mongolia,53508,0.394350255,-0.300600255
0.08590909,56327,Congo DRC,56327,0.38656043,-0.30065134
0.102976192,62233,Russian Federation,62233,0.403652635,-0.300676443
0.089870131,76345,Russian Federation,76345,0.390743867,-0.300873736
0.083124999,49657,Congo DRC,49657,0.384309541,-0.301184542
0.081162222,60809,Saudi Arabia,60809,0.382450297,-0.301288075
0.102569439,50317,Mozambique,50317,0.403915992,-0.301346553
0.092105791,26685,Argentina,26685,0.393732652,-0.301626861
0.130619798,57801,Canada,57801,0.432351778,-0.30173198
0.078749999,58827,Congo DRC,58827,0.380534302,-0.301784303
0.106255374,55546,Australia,55546,0.408400094,-0.30214472
0.082380953,72227,Russian Federation,72227,0.384827373,-0.30244642
0.166666667,47777,China,47777,0.469127773,-0.302461106
0.138888889,39588,China,39588,0.441353512,-0.302464623
0.082380953,42845,Russian Federation,42845,0.384930971,-0.302550018
0.081666668,469,Turkmenistan,469,0.384339508,-0.30267284
0.112016678,65235,Egypt,65235,0.414875657,-0.302858979
0.090909091,57412,China,57412,0.393981058,-0.303071967
0.083333333,43554,Mongolia,43554,0.386589693,-0.30325636
0.112500004,50426,Kazakhstan,50426,0.41592831,-0.303428306
0.226547622,58098,Russian Federation,58098,0.530075066,-0.303527444
0.088528556,59095,Libya,59095,0.392058345,-0.303529789
0.090086571,46185,Canada,46185,0.393744641,-0.30365807
0.102557844,32762,Australia,32762,0.406231954,-0.30367411
0.164416536,77621,Canada,77621,0.468206007,-0.303789471
0.076363636,57351,Congo DRC,57351,0.380187202,-0.303823566
0.074182347,48300,Yemen,48300,0.378083311,-0.303900964
0.098969976,54026,Saudi Arabia,54026,0.403005745,-0.304035769
0.140909087,69566,Finland,69566,0.445186252,-0.304277165
0.086552131,43665,India,43665,0.391041177,-0.304489046
0.090104168,64946,Russian Federation,64946,0.394691823,-0.304587655
0.131060608,78417,Russian Federation,78417,0.43578361,-0.304723002
0.205952383,66536,Russian Federation,66536,0.510755029,-0.304802646
0.0859375,40465,Mongolia,40465,0.390825339,-0.304887839
0.071590909,49583,Congo DRC,49583,0.376679464,-0.305088555
0.082380953,62765,Russian Federation,62765,0.387853318,-0.305472365
0.10649662,21461,Australia,21461,0.412120831,-0.305624211
0.090909091,56224,China,56224,0.396698428,-0.305789337
0.082380953,78694,Russian Federation,78694,0.388696243,-0.30631529
0.110000004,56035,Kazakhstan,56035,0.416579813,-0.306579809
0.124696971,29745,Chile,29745,0.431303317,-0.306606346
0.069999999,43941,Congo DRC,43941,0.376925494,-0.306925495
0.073719009,47593,Laos,47593,0.380879621,-0.307160612
0.072083334,63946,Russian Federation,63946,0.379303681,-0.307220347
0.12013889,73975,Russian Federation,73975,0.427385684,-0.307246794
0.1015625,66488,Mongolia,66488,0.408812982,-0.307250482
0.150144285,70421,Canada,70421,0.457397161,-0.307252876
0.110465407,47616,Ecuador,47616,0.417852088,-0.307386681
0.078636365,55200,Russian Federation,55200,0.386093755,-0.30745739
0.090086571,75108,Canada,75108,0.397566689,-0.307480118
0.078749999,52237,Congo DRC,52237,0.386706029,-0.30795603
0.075044592,57569,Yemen,57569,0.383213433,-0.308168841
0.112337664,38163,Russian Federation,38163,0.420960473,-0.308622809
0.069999999,39868,Congo,39868,0.378706362,-0.308706363
0.072083334,74989,Russian Federation,74989,0.380998236,-0.308914902
0.108889036,58002,Afghanistan,58002,0.418341437,-0.309452401
0.072083334,70239,Russian Federation,70239,0.381616898,-0.309533564
0.086500001,71070,Russian Federation,71070,0.39615435,-0.309654349
0.096111112,76130,Russian Federation,76130,0.406017801,-0.309906689
0.087226008,45248,Argentina,45248,0.397205372,-0.309979364
0.065625,49622,Congo DRC,49622,0.376067082,-0.310442082
0.109772726,38781,Congo DRC,38781,0.420397256,-0.31062453
0.072083334,66588,Russian Federation,66588,0.382713173,-0.310629839
0.192222224,79862,Russian Federation,79862,0.502971479,-0.310749255
0.144166668,35425,Russian Federation,35425,0.454929486,-0.310762818
0.065625,47033,Congo DRC,47033,0.376476024,-0.310851024
0.078636365,36166,Russian Federation,36166,0.389616406,-0.310980041
0.085017881,54649,Colombia,54649,0.396181061,-0.31116318
0.072083334,71286,Russian Federation,71286,0.383254852,-0.311171518
0.083333333,30311,Mongolia,30311,0.394591715,-0.311258382
0.1,58008,China,58008,0.411298844,-0.311298844
0.092148761,22906,Myanmar,22906,0.403563565,-0.311414804
0.162846595,44371,Canada,44371,0.474289038,-0.311442443
0.102976192,68164,Russian Federation,68164,0.414482695,-0.311506503
0.240685793,35728,Australia,35728,0.55224336,-0.311557567
0.089870131,53990,Russian Federation,53990,0.401689657,-0.311819526
0.080681817,64992,Norway,64992,0.392565055,-0.311883238
0.073500001,59696,Turkmenistan,59696,0.385974878,-0.312474877
0.080376597,62824,Saudi Arabia,62824,0.393054809,-0.312678212
0.122466129,30315,Australia,30315,0.435486388,-0.313020259
0.109215639,51397,United States,51397,0.422514311,-0.313298672
0.12767666,47187,Botswana,47187,0.441030917,-0.313354257
0.079811321,63591,Libya,63591,0.393561742,-0.313750421
0.072083334,43303,Russian Federation,43303,0.385843492,-0.313760158
0.144902911,56843,Mexico,56843,0.459018983,-0.314116072
0.106472893,60725,Saudi Arabia,60725,0.420597271,-0.314124378
0.066970175,61683,Yemen,61683,0.381161009,-0.314190834
0.078750003,44421,Kazakhstan,44421,0.39296739,-0.314217387
0.072083334,68385,Russian Federation,68385,0.386308447,-0.314225113
0.129990362,66243,United States,66243,0.444280951,-0.314290589
0.120000005,57576,Kazakhstan,57576,0.434292473,-0.314292468
0.086500001,53192,Russian Federation,53192,0.40087925,-0.314379249
0.133057104,54775,United States,54775,0.447473462,-0.314416358
0.072083334,71862,Russian Federation,71862,0.386596038,-0.314512704
0.072083334,55931,Russian Federation,55931,0.386723944,-0.31464061
0.091062333,27295,Saudi Arabia,27295,0.405721504,-0.314659171
0.117954547,47374,Russian Federation,47374,0.432947227,-0.31499268
0.078750003,61602,Kazakhstan,61602,0.393779849,-0.315029846
0.090277778,70312,Mongolia,70312,0.405371238,-0.31509346
0.072083334,76681,Russian Federation,76681,0.387323851,-0.315240517
0.082380953,44763,Russian Federation,44763,0.397673007,-0.315292054
0.25,55600,China,55600,0.565311345,-0.315311345
0.078750003,14361,Kazakhstan,14361,0.394095365,-0.315345362
0.147725774,29490,Canada,29490,0.463164484,-0.31543871
0.108590651,49748,Australia,49748,0.424359017,-0.315768366
0.082380953,60237,Russian Federation,60237,0.398183831,-0.315802878
0.081647111,39768,Australia,39768,0.39745011,-0.315802999
0.078749999,48339,Congo DRC,48339,0.394607573,-0.315857574
0.082380953,67481,Russian Federation,67481,0.398294257,-0.315913304
0.062045454,56619,Congo DRC,56619,0.378186757,-0.316141303
0.195415914,49769,Canada,49769,0.511645605,-0.316229691
0.089200001,49726,Myanmar,49726,0.405897689,-0.316697688
0.107197533,51528,United States,51528,0.42402648,-0.316828947
0.07714286,63110,Kazakhstan,63110,0.394232721,-0.317089861
0.062045454,59344,Congo DRC,59344,0.37933441,-0.317288956
0.158148152,43551,Uzbekistan,43551,0.475499362,-0.31735121
0.109090909,56412,China,56412,0.426554578,-0.317463669
0.160185187,70839,Russian Federation,70839,0.477797516,-0.317612329
0.09375,40228,Mongolia,40228,0.411633555,-0.317883555
0.146250006,49489,Kazakhstan,49489,0.464142581,-0.317892575
0.096697396,45394,Australia,45394,0.414697764,-0.318000368
0.072083334,44153,Russian Federation,44153,0.390136398,-0.318053064
0.104166667,48116,Mongolia,48116,0.422232008,-0.318065341
0.216250002,44573,Russian Federation,44573,0.534324698,-0.318074696
0.096680529,48232,Afghanistan,48232,0.414763178,-0.318082649
0.09375,61578,Mongolia,61578,0.411949989,-0.318199989
0.106449471,36800,Argentina,36800,0.425019276,-0.318569805
0.065625,55218,Congo DRC,55218,0.384227026,-0.318602026
0.067402598,67366,Russian Federation,67366,0.386026419,-0.318623821
0.096246167,68020,Canada,68020,0.415064385,-0.318818218
0.09861111,64859,Norway,64859,0.417440281,-0.318829171
0.109587558,57352,Yemen,57352,0.428450794,-0.318863236
0.130277276,52168,Canada,52168,0.449284405,-0.319007129
0.132174051,68297,Pakistan,68297,0.451261734,-0.319087683
0.090000004,44277,Kazakhstan,44277,0.409224949,-0.319224945
0.084012508,40649,Egypt,40649,0.403333378,-0.31932087
0.078125,66498,Mongolia,66498,0.397480211,-0.319355211
0.123750005,49083,Kazakhstan,49083,0.443148459,-0.319398454
0.056875,26437,Congo,26437,0.37634577,-0.31947077
0.15625,66825,China,66825,0.475731475,-0.319481475
0.175,66833,China,66833,0.494642174,-0.319642174
0.112429711,42672,Australia,42672,0.432077198,-0.319647487
0.096111112,78289,Russian Federation,78289,0.415775315,-0.319664203
0.056875,43747,Congo,43747,0.376668234,-0.319793234
0.064343436,45584,Turkmenistan,45584,0.384217705,-0.319874269
0.061511821,81937,Norway,81937,0.381459172,-0.319947351
0.09375,54541,Mongolia,54541,0.413878077,-0.320128077
0.068350796,47529,Colombia,47529,0.388492713,-0.320141917
0.1015625,43790,Mongolia,43790,0.421712441,-0.320149941
0.123498633,43396,Argentina,43396,0.443725734,-0.320227101
0.065625,46435,Congo DRC,46435,0.386083728,-0.320458728
0.078750003,66690,Kazakhstan,66690,0.399253456,-0.320503453
0.087847365,64485,United States,64485,0.408503382,-0.320656017
0.070931478,36365,Namibia,36365,0.391841151,-0.320909673
0.06125,49344,Congo DRC,49344,0.382300157,-0.321050157
0.067402598,65038,Russian Federation,65038,0.388566188,-0.32116359
0.056875,44202,Congo DRC,44202,0.378103909,-0.321228909
0.09003025,44038,Sweden,44038,0.411621408,-0.321591158
0.060881977,31529,Yemen,31529,0.382569282,-0.321687305
0.069999999,58142,Congo DRC,58142,0.391957549,-0.32195755
0.072083334,68531,Russian Federation,68531,0.394080602,-0.321997268
0.072083334,59883,Russian Federation,59883,0.394239872,-0.322156538
0.06679245,55182,Peru,55182,0.388998824,-0.322206374
0.072083334,52353,Russian Federation,52353,0.394290182,-0.322206848
0.072083334,77436,Russian Federation,77436,0.394663359,-0.322580025
0.100151516,53826,Argentina,53826,0.422752441,-0.322600925
0.127235435,62122,India,62122,0.449866926,-0.322631491
0.14442454,66727,Kuwait,66727,0.467231403,-0.322806863
0.084848483,29447,Bolivia,29447,0.407737211,-0.322888728
0.066486155,59160,Yemen,59160,0.3894154,-0.322929245
0.144166668,73028,Russian Federation,73028,0.467098165,-0.322931497
0.059393941,67277,Turkmenistan,67277,0.382441603,-0.323047662
0.099304069,49669,Botswana,49669,0.422408621,-0.323104552
0.09375,74066,Mongolia,74066,0.416918186,-0.323168186
0.108331712,51576,Namibia,51576,0.431590679,-0.323258967
0.079074076,55156,Uzbekistan,55156,0.402423562,-0.323349486
0.144166668,70744,Russian Federation,70744,0.467636311,-0.323469643
0.121212121,28568,China,28568,0.444712224,-0.323500103
0.106472893,15857,Saudi Arabia,15857,0.430056254,-0.323583361
0.195415914,53732,Canada,53732,0.519117234,-0.32370132
0.058144587,51503,Brazil,51503,0.381971214,-0.323826627
0.111666237,49400,Canada,49400,0.435498261,-0.323832024
0.138888889,56467,China,56467,0.462836659,-0.32394777
0.077777775,49550,Bolivia,49550,0.401958187,-0.324180412
0.069607842,78752,Norway,78752,0.393809564,-0.324201722
0.074166665,43633,Angola,43633,0.398380041,-0.324213376
0.162846595,58956,Canada,58956,0.487074916,-0.324228321
0.0525,59180,Congo DRC,59180,0.37674346,-0.32424346
0.0525,58778,Congo DRC,58778,0.376811245,-0.324311245
0.06351852,69983,Turkmenistan,69983,0.387972633,-0.324454113
0.084878137,45658,Botswana,45658,0.409390939,-0.324512802
0.077011466,61924,Egypt,61924,0.401550547,-0.324539081
0.112500004,50537,Kazakhstan,50537,0.437190907,-0.324690903
0.164761907,67072,Russian Federation,67072,0.489488687,-0.32472678
0.077129631,42857,Turkmenistan,42857,0.401879752,-0.324750121
0.056875,50629,Congo DRC,50629,0.381823081,-0.324948081
0.068181818,62931,Mongolia,62931,0.393421602,-0.325239784
0.061785715,60552,Russian Federation,60552,0.38706198,-0.325276265
0.062419701,3335,South Africa,3335,0.3877115,-0.325291799
0.084424223,46290,Australia,46290,0.409782859,-0.325358636
0.072083334,50200,Russian Federation,50200,0.397818757,-0.325735423
0.054062501,62636,Russian Federation,62636,0.379889808,-0.325827307
0.079074076,58983,Uzbekistan,58983,0.405000102,-0.325926026
0.056780143,83632,Norway,83632,0.382714209,-0.325934066
0.072083334,41401,Russian Federation,41401,0.398071382,-0.325988048
0.197214216,60323,Canada,60323,0.523401559,-0.326187343
0.077011466,54160,Egypt,54160,0.403333378,-0.326321912
0.072083334,79395,Russian Federation,79395,0.39853098,-0.326447646
0.050681819,36349,Cambodia,36349,0.377291753,-0.326609934
0.069411762,54122,Peru,54122,0.396224412,-0.32681265
0.112500004,45888,Kazakhstan,45888,0.439330711,-0.326830707
0.086378303,68548,Norway,68548,0.41331713,-0.326938827
0.082089802,67181,United States,67181,0.40905596,-0.326966158
0.080581163,43926,Australia,43926,0.407616551,-0.327035388
0.056780143,76437,Norway,76437,0.384021336,-0.327241193
0.128244269,46710,Bolivia,46710,0.455494613,-0.327250344
0.054062501,72833,Russian Federation,72833,0.381360231,-0.32729773
0.095909647,72188,Canada,72188,0.423214253,-0.327304606
0.105084743,77906,Finland,77906,0.432445819,-0.327361076
0.061785715,78221,Russian Federation,78221,0.389153551,-0.327367836
0.07892186,53084,India,53084,0.406419866,-0.327498006
0.04859504,44396,Guatemala,44396,0.376103748,-0.327508708
0.071212121,18154,Libya,18154,0.398764239,-0.327552118
0.16434518,64265,Canada,64265,0.491990805,-0.327645625
0.087500002,3933,Turkmenistan,3933,0.415198254,-0.327698252
0.095909647,70485,Canada,70485,0.423623086,-0.327713439
0.214285714,49337,China,49337,0.542092447,-0.327806733
0.055360639,68250,Norway,68250,0.383348528,-0.327987889
0.050909089,61329,Guatemala,61329,0.378968454,-0.328059365
0.056250002,46411,Kazakhstan,46411,0.384371622,-0.32812162
0.074444158,52697,Canada,52697,0.40266957,-0.328225412
0.083706293,56617,Angola,56617,0.412000127,-0.328293834
0.131476144,29547,Canada,29547,0.45987285,-0.328396706
0.0625,58755,Mongolia,58755,0.391004842,-0.328504842
0.057455374,47614,Australia,47614,0.386063017,-0.328607643
0.083333333,58319,Mongolia,58319,0.412244693,-0.32891136
0.079083812,61067,Ethiopia,61067,0.408126394,-0.329042582
0.138266068,53102,Sweden,53102,0.467326715,-0.329060647
0.07893665,51793,Australia,51793,0.408067254,-0.329130604
0.061785715,2666,Russian Federation,2666,0.39136116,-0.329575445
0.061785715,76339,Russian Federation,76339,0.391398521,-0.329612806
0.144166668,71830,Russian Federation,71830,0.473807408,-0.32964074
0.046666665,55469,Guatemala,55469,0.376318213,-0.329651548
0.055104386,57068,Saudi Arabia,57068,0.384810569,-0.329706183
0.050681819,60939,Laos,60939,0.380402511,-0.329720692
0.082380953,64427,Russian Federation,64427,0.412185541,-0.329804588
0.051498269,72216,Norway,72216,0.381703007,-0.330204738
0.091881761,44591,Bahrain,44591,0.422107243,-0.330225482
0.157143725,63606,Sweden,63606,0.487525566,-0.330381841
0.148888315,70875,Canada,70875,0.479364496,-0.330476181
0.072083334,47528,Russian Federation,47528,0.402660793,-0.330577459
0.055808479,57028,Yemen,57028,0.38645337,-0.330644891
0.069752063,38612,Peru,38612,0.400461153,-0.33070909
0.145046094,43647,Australia,43647,0.475906626,-0.330860532
0.074374999,14389,Congo DRC,14389,0.405276723,-0.330901724
0.090277778,68151,Mongolia,68151,0.421275953,-0.330998175
0.053766655,55271,Morocco,55271,0.384816016,-0.331049361
0.048125,57830,Congo DRC,57830,0.37931376,-0.33118876
0.108470601,59236,Kenya,59236,0.439712168,-0.331241567
0.0525,59994,Congo DRC,59994,0.383886376,-0.331386376
0.128479697,50070,Mexico,50070,0.459932043,-0.331452346
0.057091841,49724,Algeria,49724,0.388561951,-0.33147011
0.072083334,77100,Russian Federation,77100,0.403924575,-0.331841241
0.053636361,50556,Peru,50556,0.38550251,-0.331866149
0.075862444,57299,Ethiopia,57299,0.407794138,-0.331931694
0.071060332,65252,Canada,65252,0.403214912,-0.33215458
0.061785715,67384,Russian Federation,67384,0.394019023,-0.332233308
0.072083334,79297,Russian Federation,79297,0.404360628,-0.332277294
0.061363639,61364,Kazakhstan,61364,0.393764472,-0.332400833
0.085117774,38805,South Africa,38805,0.417753043,-0.332635269
0.055255655,35216,Australia,35216,0.387957636,-0.332701981
0.061400121,45130,Yemen,45130,0.394284438,-0.332884317
0.111111111,66371,China,66371,0.444127771,-0.33301666
0.065138638,55763,Canada,55763,0.398349345,-0.333210707
0.041652892,49731,Congo DRC,49731,0.374872993,-0.333220101
0.078636365,73907,Russian Federation,73907,0.411991312,-0.333354947
0.04375,51697,Congo DRC,51697,0.377206885,-0.333456885
0.056250002,68160,Kazakhstan,68160,0.389785274,-0.333535272
0.050227631,55684,Yemen,55684,0.383870345,-0.333642714
0.042954545,55240,Congo DRC,55240,0.376737136,-0.333782591
0.173160861,44492,United Kingdom,44492,0.506965439,-0.333804578
0.127879529,44483,Canada,44483,0.46176409,-0.333884561
0.055979914,70879,Canada,70879,0.389874761,-0.333894847
0.061785715,76930,Russian Federation,76930,0.395819818,-0.334034103
0.1,42027,China,42027,0.434054638,-0.334054638
0.061785715,78565,Russian Federation,78565,0.396146008,-0.334360293
0.043922929,48946,Algeria,48946,0.378394126,-0.334471197
0.048055556,77677,Russian Federation,77677,0.382543035,-0.334487479
0.062627989,65641,Morocco,65641,0.397138431,-0.334510442
0.048481673,60722,Saudi Arabia,60722,0.383021215,-0.334539542
0.067500003,67733,Kazakhstan,67733,0.402156781,-0.334656778
0.043358928,54121,Algeria,54121,0.378104101,-0.334745173
0.065189256,41194,Australia,41194,0.400218669,-0.335029413
0.077777776,54306,Bolivia,54306,0.412868334,-0.335090558
0.097771374,54560,Saudi Arabia,54560,0.432878171,-0.335106797
0.048055556,78911,Russian Federation,78911,0.383305707,-0.335250151
0.047727272,56273,Congo DRC,56273,0.382999724,-0.335272452
0.072083334,58938,Russian Federation,58938,0.407384776,-0.335301442
