Crop,response,predictor,quantile,model,predictor.name,response.name
Sunflower,0.217772174,1.063293245,0.1,1,Fertilizer,Yield
Sunflower,0.218452558,1.079206818,0.1,1,Fertilizer,Yield
Sunflower,0.218675052,1.09512039,0.1,1,Fertilizer,Yield
Sunflower,0.218675052,1.111033963,0.1,1,Fertilizer,Yield
Sunflower,0.218580128,1.126947535,0.1,1,Fertilizer,Yield
Sunflower,0.218580128,1.142861108,0.1,1,Fertilizer,Yield
Sunflower,0.218580128,1.15877468,0.1,1,Fertilizer,Yield
Sunflower,0.218565551,1.174688253,0.1,1,Fertilizer,Yield
Sunflower,0.218489446,1.190601825,0.1,1,Fertilizer,Yield
Sunflower,0.218497465,1.206515398,0.1,1,Fertilizer,Yield
Sunflower,0.218497465,1.22242897,0.1,1,Fertilizer,Yield
Sunflower,0.21842605,1.238342543,0.1,1,Fertilizer,Yield
Sunflower,0.218498712,1.254256115,0.1,1,Fertilizer,Yield
Sunflower,0.218498712,1.270169688,0.1,1,Fertilizer,Yield
Sunflower,0.21938307,1.28608326,0.1,1,Fertilizer,Yield
Sunflower,0.220185956,1.301996833,0.1,1,Fertilizer,Yield
Sunflower,0.221026075,1.317910405,0.1,1,Fertilizer,Yield
Sunflower,0.221226214,1.333823978,0.1,1,Fertilizer,Yield
Sunflower,0.221552513,1.34973755,0.1,1,Fertilizer,Yield
Sunflower,0.230568775,1.365651123,0.1,1,Fertilizer,Yield
Sunflower,0.235144774,1.381564695,0.1,1,Fertilizer,Yield
Sunflower,0.235309821,1.397478268,0.1,1,Fertilizer,Yield
Sunflower,0.23585372,1.41339184,0.1,1,Fertilizer,Yield
Sunflower,0.237626597,1.429305413,0.1,1,Fertilizer,Yield
Sunflower,0.2379244,1.445218985,0.1,1,Fertilizer,Yield
Sunflower,0.2379244,1.461132558,0.1,1,Fertilizer,Yield
Sunflower,0.238437748,1.477046131,0.1,1,Fertilizer,Yield
Sunflower,0.238437748,1.492959703,0.1,1,Fertilizer,Yield
Sunflower,0.238644481,1.508873276,0.1,1,Fertilizer,Yield
Sunflower,0.238853739,1.524786848,0.1,1,Fertilizer,Yield
Sunflower,0.239529054,1.540700421,0.1,1,Fertilizer,Yield
Sunflower,0.240147048,1.556613993,0.1,1,Fertilizer,Yield
Sunflower,0.240147048,1.572527566,0.1,1,Fertilizer,Yield
Sunflower,0.241111653,1.588441138,0.1,1,Fertilizer,Yield
Sunflower,0.24356826,1.604354711,0.1,1,Fertilizer,Yield
Sunflower,0.244244243,1.620268283,0.1,1,Fertilizer,Yield
Sunflower,0.244036437,1.636181856,0.1,1,Fertilizer,Yield
Sunflower,0.244359388,1.652095428,0.1,1,Fertilizer,Yield
Sunflower,0.244359388,1.668009001,0.1,1,Fertilizer,Yield
Sunflower,0.244359388,1.683922573,0.1,1,Fertilizer,Yield
Sunflower,0.24484558,1.699836146,0.1,1,Fertilizer,Yield
Sunflower,0.24484558,1.715749718,0.1,1,Fertilizer,Yield
Sunflower,0.245378435,1.731663291,0.1,1,Fertilizer,Yield
Sunflower,0.245350205,1.747576863,0.1,1,Fertilizer,Yield
Sunflower,0.245713326,1.763490436,0.1,1,Fertilizer,Yield
Sunflower,0.245713326,1.779404008,0.1,1,Fertilizer,Yield
Sunflower,0.245748163,1.795317581,0.1,1,Fertilizer,Yield
Sunflower,0.246276696,1.811231153,0.1,1,Fertilizer,Yield
Sunflower,0.246585176,1.827144726,0.1,1,Fertilizer,Yield
Sunflower,0.246227205,1.843058298,0.1,1,Fertilizer,Yield
Sunflower,0.246667279,1.858971871,0.1,1,Fertilizer,Yield
Sunflower,0.247856076,1.874885443,0.1,1,Fertilizer,Yield
Sunflower,0.249524094,1.890799016,0.1,1,Fertilizer,Yield
Sunflower,0.250798847,1.906712588,0.1,1,Fertilizer,Yield
Sunflower,0.249984843,1.922626161,0.1,1,Fertilizer,Yield
Sunflower,0.25034154,1.938539733,0.1,1,Fertilizer,Yield
Sunflower,0.25034154,1.954453306,0.1,1,Fertilizer,Yield
Sunflower,0.25034154,1.970366878,0.1,1,Fertilizer,Yield
Sunflower,0.250664775,1.986280451,0.1,1,Fertilizer,Yield
Sunflower,0.251194931,2.002194023,0.1,1,Fertilizer,Yield
Sunflower,0.251846701,2.018107596,0.1,1,Fertilizer,Yield
Sunflower,0.252763293,2.034021168,0.1,1,Fertilizer,Yield
Sunflower,0.255478519,2.049934741,0.1,1,Fertilizer,Yield
Sunflower,0.255538636,2.065848313,0.1,1,Fertilizer,Yield
Sunflower,0.255692283,2.081761886,0.1,1,Fertilizer,Yield
Sunflower,0.255692283,2.097675458,0.1,1,Fertilizer,Yield
Sunflower,0.256007683,2.113589031,0.1,1,Fertilizer,Yield
Sunflower,0.256007683,2.129502603,0.1,1,Fertilizer,Yield
Sunflower,0.256315705,2.145416176,0.1,1,Fertilizer,Yield
Sunflower,0.2568452,2.161329748,0.1,1,Fertilizer,Yield
Sunflower,0.257335008,2.177243321,0.1,1,Fertilizer,Yield
Sunflower,0.257335008,2.193156894,0.1,1,Fertilizer,Yield
Sunflower,0.257335008,2.209070466,0.1,1,Fertilizer,Yield
Sunflower,0.257335008,2.224984039,0.1,1,Fertilizer,Yield
Sunflower,0.257335008,2.240897611,0.1,1,Fertilizer,Yield
Sunflower,0.25761853,2.256811184,0.1,1,Fertilizer,Yield
Sunflower,0.25761853,2.272724756,0.1,1,Fertilizer,Yield
Sunflower,0.25761853,2.288638329,0.1,1,Fertilizer,Yield
Sunflower,0.257859033,2.304551901,0.1,1,Fertilizer,Yield
Sunflower,0.258026647,2.320465474,0.1,1,Fertilizer,Yield
Sunflower,0.258165456,2.336379046,0.1,1,Fertilizer,Yield
Sunflower,0.258322888,2.352292619,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.368206191,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.384119764,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.400033336,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.415946909,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.431860481,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.447774054,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.463687626,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.479601199,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.495514771,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.511428344,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.527341916,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.543255489,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.559169061,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.575082634,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.590996206,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.606909779,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.622823351,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.638736924,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.654650496,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.670564069,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.686477641,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.702391214,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.718304786,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.734218359,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.750131931,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.766045504,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.781959076,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.797872649,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.813786221,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.829699794,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.845613366,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.861526939,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.877440511,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.893354084,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.909267657,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.925181229,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.941094802,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.957008374,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.972921947,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,2.988835519,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,3.004749092,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,3.020662664,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,3.036576237,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,3.052489809,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,3.068403382,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,3.084316954,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,3.100230527,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,3.116144099,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,3.132057672,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,3.147971244,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,3.163884817,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,3.179798389,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,3.195711962,0.1,1,Fertilizer,Yield
Sunflower,0.258705412,3.211625534,0.1,1,Fertilizer,Yield
Sunflower,0.07626992,0.044824605,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.060738177,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.07665175,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.092565322,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.108478895,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.124392467,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.14030604,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.156219612,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.172133185,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.188046757,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.20396033,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.219873902,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.235787475,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.251701047,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.26761462,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.283528192,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.299441765,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.315355337,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.33126891,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.347182482,0.5,1,Fertilizer,Yield
Sunflower,0.07626992,0.363096055,0.5,1,Fertilizer,Yield
Sunflower,0.076516607,0.379009627,0.5,1,Fertilizer,Yield
Sunflower,0.076516607,0.3949232,0.5,1,Fertilizer,Yield
Sunflower,0.076516607,0.410836772,0.5,1,Fertilizer,Yield
Sunflower,0.076516607,0.426750345,0.5,1,Fertilizer,Yield
Sunflower,0.076516607,0.442663917,0.5,1,Fertilizer,Yield
Sunflower,0.076516607,0.45857749,0.5,1,Fertilizer,Yield
Sunflower,0.076516607,0.474491062,0.5,1,Fertilizer,Yield
Sunflower,0.076516607,0.490404635,0.5,1,Fertilizer,Yield
Sunflower,0.076516607,0.506318207,0.5,1,Fertilizer,Yield
Sunflower,0.076516607,0.52223178,0.5,1,Fertilizer,Yield
Sunflower,0.076516607,0.538145352,0.5,1,Fertilizer,Yield
Sunflower,0.076516607,0.554058925,0.5,1,Fertilizer,Yield
Sunflower,0.076457444,0.569972497,0.5,1,Fertilizer,Yield
Sunflower,0.076457444,0.58588607,0.5,1,Fertilizer,Yield
Sunflower,0.076457676,0.601799642,0.5,1,Fertilizer,Yield
Sunflower,0.076742589,0.617713215,0.5,1,Fertilizer,Yield
Sunflower,0.076854482,0.633626787,0.5,1,Fertilizer,Yield
Sunflower,0.076860314,0.64954036,0.5,1,Fertilizer,Yield
Sunflower,0.077226146,0.665453932,0.5,1,Fertilizer,Yield
Sunflower,0.077493042,0.681367505,0.5,1,Fertilizer,Yield
Sunflower,0.077394249,0.697281077,0.5,1,Fertilizer,Yield
Sunflower,0.077398843,0.71319465,0.5,1,Fertilizer,Yield
Sunflower,0.077642701,0.729108222,0.5,1,Fertilizer,Yield
Sunflower,0.078008406,0.745021795,0.5,1,Fertilizer,Yield
Sunflower,0.078103917,0.760935368,0.5,1,Fertilizer,Yield
Sunflower,0.078103917,0.77684894,0.5,1,Fertilizer,Yield
Sunflower,0.078103917,0.792762513,0.5,1,Fertilizer,Yield
Sunflower,0.078103917,0.808676085,0.5,1,Fertilizer,Yield
Sunflower,0.078103917,0.824589658,0.5,1,Fertilizer,Yield
Sunflower,0.078174254,0.84050323,0.5,1,Fertilizer,Yield
Sunflower,0.078107,0.856416803,0.5,1,Fertilizer,Yield
Sunflower,0.078107,0.872330375,0.5,1,Fertilizer,Yield
Sunflower,0.078107,0.888243948,0.5,1,Fertilizer,Yield
Sunflower,0.077970863,0.90415752,0.5,1,Fertilizer,Yield
Sunflower,0.077970863,0.920071093,0.5,1,Fertilizer,Yield
Sunflower,0.077925322,0.935984665,0.5,1,Fertilizer,Yield
Sunflower,0.077932485,0.951898238,0.5,1,Fertilizer,Yield
Sunflower,0.079621855,0.96781181,0.5,1,Fertilizer,Yield
Sunflower,0.080350508,0.983725383,0.5,1,Fertilizer,Yield
Sunflower,0.081587101,0.999638955,0.5,1,Fertilizer,Yield
Sunflower,0.081734234,1.015552528,0.5,1,Fertilizer,Yield
Sunflower,0.081734234,1.0314661,0.5,1,Fertilizer,Yield
Sunflower,0.081734234,1.047379673,0.5,1,Fertilizer,Yield
Sunflower,0.081734234,1.063293245,0.5,1,Fertilizer,Yield
Sunflower,0.081732567,1.079206818,0.5,1,Fertilizer,Yield
Sunflower,0.081572771,1.09512039,0.5,1,Fertilizer,Yield
Sunflower,0.081589591,1.111033963,0.5,1,Fertilizer,Yield
Sunflower,0.081589591,1.126947535,0.5,1,Fertilizer,Yield
Sunflower,0.081588287,1.142861108,0.5,1,Fertilizer,Yield
Sunflower,0.081601381,1.15877468,0.5,1,Fertilizer,Yield
Sunflower,0.081689242,1.174688253,0.5,1,Fertilizer,Yield
Sunflower,0.081966817,1.190601825,0.5,1,Fertilizer,Yield
Sunflower,0.082247454,1.206515398,0.5,1,Fertilizer,Yield
Sunflower,0.082368193,1.22242897,0.5,1,Fertilizer,Yield
Sunflower,0.082967084,1.238342543,0.5,1,Fertilizer,Yield
Sunflower,0.0841421,1.254256115,0.5,1,Fertilizer,Yield
Sunflower,0.084638152,1.270169688,0.5,1,Fertilizer,Yield
Sunflower,0.085126852,1.28608326,0.5,1,Fertilizer,Yield
Sunflower,0.088479372,1.301996833,0.5,1,Fertilizer,Yield
Sunflower,0.08940869,1.317910405,0.5,1,Fertilizer,Yield
Sunflower,0.089958629,1.333823978,0.5,1,Fertilizer,Yield
Sunflower,0.092810034,1.34973755,0.5,1,Fertilizer,Yield
Sunflower,0.107536948,1.365651123,0.5,1,Fertilizer,Yield
Sunflower,0.116654844,1.381564695,0.5,1,Fertilizer,Yield
Sunflower,0.118382919,1.397478268,0.5,1,Fertilizer,Yield
Sunflower,0.121610542,1.41339184,0.5,1,Fertilizer,Yield
Sunflower,0.125966876,1.429305413,0.5,1,Fertilizer,Yield
Sunflower,0.134026221,1.445218985,0.5,1,Fertilizer,Yield
Sunflower,0.13522425,1.461132558,0.5,1,Fertilizer,Yield
Sunflower,0.136505479,1.477046131,0.5,1,Fertilizer,Yield
Sunflower,0.13738651,1.492959703,0.5,1,Fertilizer,Yield
Sunflower,0.140801734,1.508873276,0.5,1,Fertilizer,Yield
Sunflower,0.141597643,1.524786848,0.5,1,Fertilizer,Yield
Sunflower,0.143772543,1.540700421,0.5,1,Fertilizer,Yield
Sunflower,0.145534586,1.556613993,0.5,1,Fertilizer,Yield
Sunflower,0.146350831,1.572527566,0.5,1,Fertilizer,Yield
Sunflower,0.15006336,1.588441138,0.5,1,Fertilizer,Yield
Sunflower,0.155880283,1.604354711,0.5,1,Fertilizer,Yield
Sunflower,0.156633796,1.620268283,0.5,1,Fertilizer,Yield
Sunflower,0.156677335,1.636181856,0.5,1,Fertilizer,Yield
Sunflower,0.156735267,1.652095428,0.5,1,Fertilizer,Yield
Sunflower,0.156950293,1.668009001,0.5,1,Fertilizer,Yield
Sunflower,0.157469816,1.683922573,0.5,1,Fertilizer,Yield
Sunflower,0.158045711,1.699836146,0.5,1,Fertilizer,Yield
Sunflower,0.15829084,1.715749718,0.5,1,Fertilizer,Yield
Sunflower,0.158319236,1.731663291,0.5,1,Fertilizer,Yield
Sunflower,0.158865547,1.747576863,0.5,1,Fertilizer,Yield
Sunflower,0.159454757,1.763490436,0.5,1,Fertilizer,Yield
Sunflower,0.159886532,1.779404008,0.5,1,Fertilizer,Yield
Sunflower,0.159918609,1.795317581,0.5,1,Fertilizer,Yield
Sunflower,0.161285244,1.811231153,0.5,1,Fertilizer,Yield
Sunflower,0.161479528,1.827144726,0.5,1,Fertilizer,Yield
Sunflower,0.162670258,1.843058298,0.5,1,Fertilizer,Yield
Sunflower,0.162670258,1.858971871,0.5,1,Fertilizer,Yield
Sunflower,0.163348801,1.874885443,0.5,1,Fertilizer,Yield
Sunflower,0.163348801,1.890799016,0.5,1,Fertilizer,Yield
Sunflower,0.163655981,1.906712588,0.5,1,Fertilizer,Yield
Sunflower,0.163576827,1.922626161,0.5,1,Fertilizer,Yield
Sunflower,0.163897651,1.938539733,0.5,1,Fertilizer,Yield
Sunflower,0.164074595,1.954453306,0.5,1,Fertilizer,Yield
Sunflower,0.164074595,1.970366878,0.5,1,Fertilizer,Yield
Sunflower,0.165205656,1.986280451,0.5,1,Fertilizer,Yield
Sunflower,0.165654912,2.002194023,0.5,1,Fertilizer,Yield
Sunflower,0.166465356,2.018107596,0.5,1,Fertilizer,Yield
Sunflower,0.166656712,2.034021168,0.5,1,Fertilizer,Yield
Sunflower,0.167258389,2.049934741,0.5,1,Fertilizer,Yield
Sunflower,0.167258389,2.065848313,0.5,1,Fertilizer,Yield
Sunflower,0.167653926,2.081761886,0.5,1,Fertilizer,Yield
Sunflower,0.168009351,2.097675458,0.5,1,Fertilizer,Yield
Sunflower,0.168009351,2.113589031,0.5,1,Fertilizer,Yield
Sunflower,0.168009351,2.129502603,0.5,1,Fertilizer,Yield
Sunflower,0.168009351,2.145416176,0.5,1,Fertilizer,Yield
Sunflower,0.169712448,2.161329748,0.5,1,Fertilizer,Yield
Sunflower,0.169712448,2.177243321,0.5,1,Fertilizer,Yield
Sunflower,0.169712448,2.193156894,0.5,1,Fertilizer,Yield
Sunflower,0.169888305,2.209070466,0.5,1,Fertilizer,Yield
Sunflower,0.169888305,2.224984039,0.5,1,Fertilizer,Yield
Sunflower,0.170047377,2.240897611,0.5,1,Fertilizer,Yield
Sunflower,0.170047377,2.256811184,0.5,1,Fertilizer,Yield
Sunflower,0.170047377,2.272724756,0.5,1,Fertilizer,Yield
Sunflower,0.170047377,2.288638329,0.5,1,Fertilizer,Yield
Sunflower,0.170901235,2.304551901,0.5,1,Fertilizer,Yield
Sunflower,0.171304076,2.320465474,0.5,1,Fertilizer,Yield
Sunflower,0.171874329,2.336379046,0.5,1,Fertilizer,Yield
Sunflower,0.172238179,2.352292619,0.5,1,Fertilizer,Yield
Sunflower,0.172238179,2.368206191,0.5,1,Fertilizer,Yield
Sunflower,0.172238179,2.384119764,0.5,1,Fertilizer,Yield
Sunflower,0.172238179,2.400033336,0.5,1,Fertilizer,Yield
Sunflower,0.172238179,2.415946909,0.5,1,Fertilizer,Yield
Sunflower,0.172238179,2.431860481,0.5,1,Fertilizer,Yield
Sunflower,0.172238179,2.447774054,0.5,1,Fertilizer,Yield
Sunflower,0.172238179,2.463687626,0.5,1,Fertilizer,Yield
Sunflower,0.172238179,2.479601199,0.5,1,Fertilizer,Yield
Sunflower,0.172238179,2.495514771,0.5,1,Fertilizer,Yield
Sunflower,0.172238179,2.511428344,0.5,1,Fertilizer,Yield
Sunflower,0.172238179,2.527341916,0.5,1,Fertilizer,Yield
Sunflower,0.172238179,2.543255489,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.559169061,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.575082634,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.590996206,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.606909779,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.622823351,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.638736924,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.654650496,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.670564069,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.686477641,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.702391214,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.718304786,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.734218359,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.750131931,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.766045504,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.781959076,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.797872649,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.813786221,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.829699794,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.845613366,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.861526939,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.877440511,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.893354084,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.909267657,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.925181229,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.941094802,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.957008374,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.972921947,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,2.988835519,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,3.004749092,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,3.020662664,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,3.036576237,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,3.052489809,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,3.068403382,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,3.084316954,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,3.100230527,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,3.116144099,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,3.132057672,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,3.147971244,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,3.163884817,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,3.179798389,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,3.195711962,0.5,1,Fertilizer,Yield
Sunflower,0.172791457,3.211625534,0.5,1,Fertilizer,Yield
Sunflower,0.201505811,0.044824605,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.060738177,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.07665175,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.092565322,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.108478895,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.124392467,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.14030604,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.156219612,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.172133185,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.188046757,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.20396033,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.219873902,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.235787475,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.251701047,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.26761462,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.283528192,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.299441765,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.315355337,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.33126891,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.347182482,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.363096055,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.379009627,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.3949232,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.410836772,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.426750345,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.442663917,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.45857749,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.474491062,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.490404635,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.506318207,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.52223178,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.538145352,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.554058925,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.569972497,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.58588607,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.601799642,0.9,1,Fertilizer,Yield
Sunflower,0.201505811,0.617713215,0.9,1,Fertilizer,Yield
Sunflower,0.201641918,0.633626787,0.9,1,Fertilizer,Yield
Sunflower,0.201948739,0.64954036,0.9,1,Fertilizer,Yield
Sunflower,0.202734813,0.665453932,0.9,1,Fertilizer,Yield
Sunflower,0.202734813,0.681367505,0.9,1,Fertilizer,Yield
Sunflower,0.20279813,0.697281077,0.9,1,Fertilizer,Yield
Sunflower,0.20279813,0.71319465,0.9,1,Fertilizer,Yield
Sunflower,0.20279813,0.729108222,0.9,1,Fertilizer,Yield
Sunflower,0.203356275,0.745021795,0.9,1,Fertilizer,Yield
Sunflower,0.203356275,0.760935368,0.9,1,Fertilizer,Yield
Sunflower,0.203356275,0.77684894,0.9,1,Fertilizer,Yield
Sunflower,0.203356275,0.792762513,0.9,1,Fertilizer,Yield
Sunflower,0.203356275,0.808676085,0.9,1,Fertilizer,Yield
Sunflower,0.203356275,0.824589658,0.9,1,Fertilizer,Yield
Sunflower,0.203356275,0.84050323,0.9,1,Fertilizer,Yield
Sunflower,0.203865115,0.856416803,0.9,1,Fertilizer,Yield
Sunflower,0.203876925,0.872330375,0.9,1,Fertilizer,Yield
Sunflower,0.203959595,0.888243948,0.9,1,Fertilizer,Yield
Sunflower,0.203959595,0.90415752,0.9,1,Fertilizer,Yield
Sunflower,0.203959595,0.920071093,0.9,1,Fertilizer,Yield
Sunflower,0.204199804,0.935984665,0.9,1,Fertilizer,Yield
Sunflower,0.204671485,0.951898238,0.9,1,Fertilizer,Yield
Sunflower,0.204590123,0.96781181,0.9,1,Fertilizer,Yield
Sunflower,0.205818695,0.983725383,0.9,1,Fertilizer,Yield
Sunflower,0.206271252,0.999638955,0.9,1,Fertilizer,Yield
Sunflower,0.206893783,1.015552528,0.9,1,Fertilizer,Yield
Sunflower,0.206893783,1.0314661,0.9,1,Fertilizer,Yield
