FISHNET_ID,Achatina.fulica_MEAN,Paspalum.urvillei_mean,Spodoptera.frugiperda_mean,Verbesina.encelioides_mean,Xanthium.spinosum_mean,MeanProbability,Stdev
88301,4.21E-06,2.70E-10,5.06E-07,2.00E-06,5.59E-06,2.46E-06,2.13989E-06
74623,5.61E-06,7.00E-11,8.78E-08,5.06E-07,2.51E-06,1.74E-06,2.13766E-06
51778,5.03E-06,6.80E-10,1.27E-07,2.46E-06,4.63E-06,2.45E-06,2.13407E-06
43870,3.42E-06,1.80E-09,4.46E-07,3.88E-06,5.59E-06,2.67E-06,2.12681E-06
85569,4.83E-06,5.40E-10,1.26E-07,2.34E-06,4.80E-06,2.42E-06,2.12599E-06
85331,5.51E-06,1.40E-10,4.59E-08,5.76E-07,2.78E-06,1.78E-06,2.12308E-06
85376,4.04E-06,1.43E-09,0.000000312,3.71E-06,5.30E-06,2.67E-06,2.12241E-06
43430,2.53E-06,9.20E-10,2.61E-07,2.95E-06,5.84E-06,2.32E-06,2.11985E-06
52355,2.13E-06,2.27E-09,1.06E-06,5.30E-06,5.01E-06,2.70E-06,2.1155E-06
41574,5.56E-06,7.00E-11,4.12E-08,3.58E-07,1.98E-06,1.59E-06,2.11471E-06
69956,5.54E-06,6.00E-11,3.36E-08,2.99E-07,1.95E-06,1.57E-06,2.11403E-06
73780,4.97E-06,4.20E-10,1.18E-07,2.04E-06,4.55E-06,2.33E-06,2.11234E-06
67215,4.90E-06,4.00E-10,1.28E-07,1.98E-06,4.63E-06,2.33E-06,2.11158E-06
95595,5.52E-06,9.00E-11,1.08E-07,5.27E-07,2.64E-06,1.76E-06,2.10871E-06
66742,2.55E-06,1.70E-09,4.52E-07,4.24E-06,5.46E-06,2.54E-06,2.10685E-06
85983,7.72E-07,1.95E-09,3.46E-06,5.53E-06,4.34E-06,2.82E-06,2.1067E-06
83866,1.64E-07,9.10E-10,4.05E-06,3.81E-06,5.03E-06,2.61E-06,2.10552E-06
21442,3.96E-06,7.80E-10,1.38E-07,2.32E-06,5.37E-06,2.36E-06,2.10467E-06
54722,4.67E-06,5.20E-10,1.40E-07,2.23E-06,4.86E-06,2.38E-06,2.10245E-06
74943,3.64E-06,8.50E-10,1.83E-07,2.68E-06,5.53E-06,2.41E-06,2.10136E-06
49206,2.72E-06,1.21E-09,2.05E-07,2.71E-06,5.75E-06,2.28E-06,2.09533E-06
63362,1.86E-07,8.00E-10,3.72E-06,2.86E-06,5.46E-06,2.44E-06,2.09484E-06
88367,5.26E-06,3.50E-10,7.89E-08,1.24E-06,3.74E-06,2.06E-06,2.09238E-06
64029,4.78E-06,4.20E-10,9.58E-08,1.80E-06,4.61E-06,2.26E-06,2.09086E-06
68051,4.57E-06,8.90E-10,1.64E-07,2.88E-06,4.88E-06,2.50E-06,2.088E-06
77779,2.58E-06,1.39E-09,2.71E-07,2.94E-06,5.75E-06,2.31E-06,2.08688E-06
59414,4.82E-06,3.80E-10,1.07E-07,1.46E-06,4.45E-06,2.17E-06,2.0841E-06
89961,5.42E-06,2.30E-10,7.76E-08,1.20E-06,3.30E-06,2.00E-06,2.08295E-06
72034,4.56E-06,5.60E-10,1.41E-07,2.33E-06,4.88E-06,2.38E-06,2.08204E-06
79135,2.69E-06,1.33E-09,2.38E-07,2.85E-06,0.000005714,2.30E-06,2.08052E-06
86812,4.98E-06,4.10E-10,1.11E-07,1.92E-06,4.35E-06,2.27E-06,2.08E-06
75354,4.54E-06,5.70E-10,1.39E-07,2.28E-06,4.88E-06,2.37E-06,2.07953E-06
49987,3.46E-06,1.59E-09,3.62E-07,3.61E-06,5.45E-06,2.57E-06,2.07855E-06
46273,3.24E-06,1.08E-09,1.81E-07,2.73E-06,5.56E-06,2.34E-06,2.07098E-06
59458,4.84E-06,3.80E-10,5.77E-08,1.36E-06,4.29E-06,2.11E-06,2.06999E-06
61272,4.12E-06,7.20E-10,0.000000125,2.32E-06,5.14E-06,2.34E-06,2.06915E-06
78828,5.19E-06,3.80E-10,7.42E-08,1.26E-06,3.74E-06,2.05E-06,2.06905E-06
32000,4.51E-06,1.70E-10,3.15E-07,1.42E-06,4.85E-06,2.22E-06,2.06626E-06
99800,5.39E-06,8.00E-11,1.11E-07,6.91E-07,2.83E-06,1.81E-06,2.06421E-06
84152,5.08E-06,3.80E-10,7.77E-08,1.20E-06,3.86E-06,2.04E-06,2.0635E-06
77081,4.23E-06,8.30E-10,1.40E-07,2.60E-06,5.05E-06,2.40E-06,2.06243E-06
83262,0.000002329,1.90E-09,5.88E-07,4.72E-06,5.02E-06,2.53E-06,2.05879E-06
44417,4.70E-06,6.50E-10,1.18E-07,2.33E-06,4.59E-06,2.35E-06,2.05206E-06
83865,3.55E-06,1.41E-09,2.89E-07,3.37E-06,5.34E-06,2.51E-06,2.05067E-06
47902,3.79E-06,1.37E-09,2.91E-07,3.43E-06,5.21E-06,2.55E-06,2.04984E-06
44083,2.62E-06,1.99E-09,7.44E-07,4.69E-06,5.13E-06,2.64E-06,2.04621E-06
74693,3.72E-06,1.51E-09,3.52E-07,3.58E-06,5.23E-06,2.58E-06,2.046E-06
63717,5.25E-06,9.00E-11,1.33E-07,9.36E-07,3.30E-06,1.92E-06,2.04239E-06
68992,2.06E-06,1.93E-09,8.74E-07,5.17E-06,4.62E-06,2.55E-06,2.03451E-06
69174,3.97E-06,1.27E-09,2.61E-07,3.38E-06,5.05E-06,2.53E-06,2.03409E-06
20891,5.35E-06,7.00E-11,8.15E-08,5.84E-07,2.45E-06,1.69E-06,2.0322E-06
55464,4.00E-06,5.60E-10,1.67E-07,1.82E-06,5.08E-06,2.21E-06,2.03136E-06
85680,4.66E-06,3.70E-10,1.27E-07,1.37E-06,4.38E-06,2.11E-06,2.03001E-06
82184,7.50E-07,1.86E-09,3.31E-06,5.30E-06,4.24E-06,2.72E-06,2.02743E-06
82461,4.36E-06,2.50E-10,4.37E-07,1.84E-06,5.01E-06,2.33E-06,2.02705E-06
68436,5.26E-06,2.30E-10,7.30E-08,8.06E-07,2.97E-06,1.82E-06,2.02574E-06
88883,5.10E-06,2.60E-10,8.59E-08,1.32E-06,3.66E-06,2.03E-06,2.02532E-06
81387,5.21E-06,2.10E-10,1.04E-07,7.43E-07,3.07E-06,1.83E-06,2.02345E-06
78444,4.65E-06,4.10E-10,1.22E-07,2.04E-06,4.49E-06,2.26E-06,2.02067E-06
57927,2.63E-06,1.45E-09,2.89E-07,2.96E-06,5.53E-06,2.28E-06,2.01596E-06
76375,2.82E-06,6.00E-10,1.20E-07,2.29E-06,5.48E-06,2.14E-06,2.01469E-06
93991,4.86E-06,8.00E-11,1.37E-07,9.67E-07,3.88E-06,1.97E-06,2.01348E-06
44213,4.97E-06,5.30E-10,1.11E-07,1.79E-06,4.00E-06,2.17E-06,2.01282E-06
71947,5.13E-06,2.10E-10,6.86E-08,8.18E-07,3.21E-06,1.84E-06,2.01262E-06
85650,5.07E-06,2.60E-10,6.46E-08,9.42E-07,3.41E-06,1.90E-06,2.01114E-06
90585,4.54E-06,3.90E-10,2.87E-07,1.80E-06,4.66E-06,2.26E-06,2.00955E-06
79043,5.13E-06,1.40E-10,2.27E-07,9.67E-07,3.48E-06,1.96E-06,2.00805E-06
86918,4.87E-06,2.90E-10,7.91E-08,1.16E-06,3.87E-06,2.00E-06,2.00463E-06
91773,4.87E-06,3.20E-10,1.15E-07,1.38E-06,3.90E-06,2.05E-06,1.98759E-06
82460,5.17E-06,1.50E-10,4.72E-08,5.74E-07,2.58E-06,1.67E-06,1.98585E-06
52098,5.10E-06,2.10E-10,1.61E-07,7.47E-07,3.15E-06,1.83E-06,1.9857E-06
76129,3.71E-06,9.40E-10,1.93E-07,3.03E-06,5.03E-06,2.39E-06,1.98381E-06
72056,4.14E-06,4.30E-10,1.10E-07,1.46E-06,4.68E-06,2.08E-06,1.97879E-06
19189,4.83E-06,3.20E-10,1.40E-07,1.39E-06,3.92E-06,2.06E-06,1.97766E-06
70764,5.14E-06,1.50E-10,4.59E-08,5.36E-07,2.56E-06,1.66E-06,1.97751E-06
31281,4.86E-06,3.60E-10,1.05E-07,1.72E-06,3.93E-06,2.12E-06,1.97612E-06
8675,3.48E-06,1.20E-10,3.42E-07,1.30E-06,5.17E-06,2.06E-06,1.97481E-06
85217,3.29E-06,5.30E-10,1.07E-07,2.05E-06,5.21E-06,2.13E-06,1.97374E-06
82276,2.55E-06,1.24E-09,2.37E-07,2.75E-06,5.41E-06,2.19E-06,1.97162E-06
86519,5.14E-06,9.00E-11,2.75E-08,3.78E-07,2.19E-06,1.55E-06,1.9673E-06
72911,3.87E-06,5.40E-10,1.49E-07,1.70E-06,4.90E-06,2.12E-06,1.96603E-06
84330,4.48E-06,3.60E-10,6.36E-08,1.43E-06,4.24E-06,2.04E-06,1.96069E-06
78799,4.71E-06,3.30E-10,9.37E-08,1.30E-06,3.93E-06,2.01E-06,1.95803E-06
85439,5.09E-06,1.80E-10,5.04E-08,7.61E-07,2.77E-06,1.73E-06,1.9549E-06
59170,4.91E-06,2.70E-10,6.09E-08,9.52E-07,3.37E-06,1.86E-06,1.95415E-06
85188,5.12E-06,1.50E-10,9.56E-08,4.26E-07,2.24E-06,1.58E-06,1.94999E-06
80885,5.11E-06,5.00E-11,6.61E-08,3.32E-07,2.02E-06,1.51E-06,1.94746E-06
65318,4.69E-06,4.50E-10,9.71E-08,1.56E-06,3.99E-06,2.07E-06,1.94732E-06
73444,4.66E-06,3.80E-10,1.17E-07,1.83E-06,4.10E-06,2.14E-06,1.94698E-06
91462,4.97E-06,2.00E-10,5.07E-08,7.81E-07,3.06E-06,1.77E-06,1.9465E-06
74276,2.54E-06,1.57E-09,4.04E-07,3.43E-06,5.25E-06,2.33E-06,1.946E-06
72712,4.49E-06,4.90E-10,9.99E-08,1.69E-06,4.25E-06,2.11E-06,1.94541E-06
16649,3.87E-06,6.00E-10,1.02E-07,2.01E-06,4.82E-06,2.16E-06,1.94453E-06
91561,4.59E-06,3.70E-10,1.15E-07,1.83E-06,4.17E-06,2.14E-06,1.94431E-06
90511,5.04E-06,1.40E-10,3.59E-08,5.77E-07,2.60E-06,1.65E-06,1.94232E-06
88791,5.05E-06,1.50E-10,8.13E-08,5.47E-07,2.60E-06,1.66E-06,1.94156E-06
88063,4.91E-06,2.50E-10,8.45E-08,1.28E-06,3.49E-06,1.95E-06,1.94149E-06
54847,3.63E-06,1.23E-09,2.60E-07,3.10E-06,4.94E-06,2.39E-06,1.93907E-06
81570,4.54E-06,3.70E-10,1.17E-07,1.89E-06,4.21E-06,2.15E-06,1.93876E-06
76959,2.02E-06,1.95E-09,9.90E-07,4.90E-06,4.56E-06,2.49E-06,1.93471E-06
87001,2.75E-06,7.50E-10,1.53E-07,2.59E-06,5.24E-06,2.15E-06,1.93374E-06
67080,4.86E-06,2.70E-10,1.15E-07,1.02E-06,3.41E-06,1.88E-06,1.92931E-06
91455,4.70E-06,3.50E-10,0.000000242,1.32E-06,3.91E-06,2.04E-06,1.92345E-06
73924,2.60E-06,9.70E-10,2.59E-07,2.89E-06,5.24E-06,2.20E-06,1.92177E-06
81443,4.99E-06,1.60E-10,9.68E-08,5.86E-07,2.69E-06,1.67E-06,1.92147E-06
87928,4.86E-06,2.70E-10,8.62E-08,1.39E-06,3.49E-06,1.96E-06,1.9191E-06
90879,4.66E-06,3.30E-10,9.80E-08,1.64E-06,3.89E-06,2.06E-06,1.91765E-06
74147,3.81E-06,6.30E-10,1.20E-07,2.03E-06,4.77E-06,2.15E-06,1.91757E-06
83899,5.05E-06,7.00E-11,9.15E-08,6.54E-07,2.49E-06,1.66E-06,1.91731E-06
88839,4.44E-06,5.10E-10,3.66E-07,1.87E-06,4.44E-06,2.22E-06,1.91536E-06
89748,4.77E-06,9.00E-11,1.28E-07,0.00000094,3.45E-06,1.86E-06,1.91423E-06
31869,2.22E-06,1.81E-09,9.19E-07,4.83E-06,4.51E-06,2.50E-06,1.91343E-06
93781,5.01E-06,6.00E-11,4.69E-08,3.06E-07,1.93E-06,1.46E-06,1.91072E-06
82088,4.69E-06,3.40E-10,7.66E-08,1.22E-06,3.63E-06,1.92E-06,1.9057E-06
57762,3.44E-06,9.80E-10,1.73E-07,2.68E-06,4.92E-06,2.24E-06,1.90367E-06
87837,4.71E-06,3.40E-10,9.85E-08,1.61E-06,3.73E-06,2.03E-06,1.90281E-06
83505,4.96E-06,1.30E-10,4.02E-08,5.20E-07,2.39E-06,1.58E-06,1.90072E-06
79321,0.000002802,1.25E-09,2.31E-07,2.90E-06,5.11E-06,2.21E-06,1.89798E-06
79676,4.63E-06,5.70E-10,1.21E-07,1.97E-06,3.91E-06,2.13E-06,1.89668E-06
80745,4.90E-06,1.10E-10,3.34E-08,4.69E-07,2.48E-06,1.58E-06,1.8948E-06
78844,4.29E-06,3.80E-10,1.12E-07,1.49E-06,4.21E-06,2.02E-06,1.89438E-06
78353,4.92E-06,1.90E-10,6.18E-08,7.29E-07,2.72E-06,1.69E-06,1.8935E-06
62128,3.52E-06,1.23E-09,3.31E-07,3.61E-06,4.67E-06,2.43E-06,1.89166E-06
88757,4.87E-06,1.20E-10,3.50E-08,5.06E-07,2.58E-06,1.60E-06,1.88948E-06
94719,4.76E-06,1.70E-10,2.20E-07,9.96E-07,3.46E-06,1.89E-06,1.88927E-06
33662,3.07E-06,1.30E-09,2.56E-07,3.11E-06,4.97E-06,2.28E-06,1.8891E-06
78421,2.52E-06,1.49E-09,3.80E-07,3.37E-06,5.06E-06,2.27E-06,1.88484E-06
53220,3.24E-06,1.05E-09,1.87E-07,2.70E-06,4.94E-06,2.22E-06,1.88365E-06
46127,2.87E-06,1.22E-09,2.48E-07,2.91E-06,5.05E-06,2.22E-06,1.88274E-06
59219,4.29E-06,3.80E-10,6.63E-08,1.46E-06,4.10E-06,1.98E-06,1.88175E-06
76198,4.94E-06,7.00E-11,1.06E-07,5.56E-07,2.38E-06,1.60E-06,1.87914E-06
87206,4.28E-06,1.70E-10,3.10E-07,1.35E-06,4.28E-06,2.04E-06,1.87907E-06
70083,3.56E-06,5.70E-10,1.74E-07,1.84E-06,4.78E-06,2.07E-06,1.87044E-06
89267,4.68E-06,2.60E-10,7.32E-08,1.04E-06,3.32E-06,1.82E-06,1.8656E-06
40779,4.62E-06,3.10E-10,1.66E-07,1.20E-06,3.61E-06,1.92E-06,1.86523E-06
84398,2.67E-06,1.13E-09,1.96E-07,2.65E-06,5.06E-06,2.12E-06,1.86511E-06
82246,4.88E-06,7.00E-11,9.98E-08,7.62E-07,2.66E-06,1.68E-06,1.86432E-06
84610,4.68E-06,2.50E-10,1.34E-07,9.92E-07,3.33E-06,1.83E-06,1.8602E-06
83479,3.13E-06,9.10E-10,1.57E-07,2.48E-06,4.90E-06,2.13E-06,1.85615E-06
65100,2.97E-06,9.20E-10,1.55E-07,2.34E-06,4.96E-06,2.08E-06,1.85329E-06
94024,4.84E-06,5.00E-11,4.67E-08,2.66E-07,1.91E-06,1.41E-06,1.85314E-06
57879,2.66E-06,1.36E-09,2.80E-07,3.06E-06,4.97E-06,2.19E-06,1.8525E-06
66008,4.14E-06,3.50E-10,9.53E-08,1.23E-06,4.09E-06,1.91E-06,1.85157E-06
83399,3.10E-06,8.00E-10,1.81E-07,2.54E-06,4.90E-06,2.14E-06,1.8505E-06
84541,4.87E-06,5.00E-11,7.73E-08,4.31E-07,2.10E-06,1.49E-06,1.8499E-06
75401,4.79E-06,2.00E-10,6.37E-08,7.39E-07,2.74E-06,1.67E-06,1.8488E-06
98403,4.67E-06,7.00E-11,1.29E-07,8.88E-07,3.20E-06,1.78E-06,1.84669E-06
65459,2.61E-06,1.08E-09,2.00E-07,2.56E-06,5.02E-06,2.08E-06,1.84592E-06
65250,4.49E-06,6.10E-10,1.35E-07,2.03E-06,3.84E-06,2.10E-06,1.84438E-06
90008,4.06E-06,3.20E-10,4.30E-07,1.59E-06,4.46E-06,2.11E-06,1.83626E-06
70757,3.72E-06,6.70E-10,1.75E-07,2.37E-06,4.56E-06,2.17E-06,1.836E-06
67948,4.76E-06,2.10E-10,1.00E-07,7.43E-07,2.75E-06,1.67E-06,1.83542E-06
90885,4.74E-06,1.30E-10,3.57E-08,5.12E-07,2.46E-06,1.55E-06,1.83059E-06
69974,3.27E-06,8.80E-10,1.79E-07,2.57E-06,4.76E-06,2.16E-06,1.83031E-06
78577,2.72E-06,6.20E-10,1.17E-07,2.29E-06,4.93E-06,2.01E-06,1.83031E-06
80241,2.49E-06,7.50E-10,1.59E-07,2.63E-06,4.95E-06,2.05E-06,1.82992E-06
75130,4.45E-06,3.10E-10,1.03E-07,1.60E-06,3.72E-06,1.97E-06,1.82925E-06
76918,4.45E-06,3.20E-10,1.76E-07,1.28E-06,3.70E-06,1.92E-06,1.82835E-06
76127,4.49E-06,2.40E-10,5.51E-08,9.08E-07,3.32E-06,1.75E-06,1.82216E-06
45909,4.71E-06,2.20E-10,7.27E-08,8.22E-07,2.81E-06,1.68E-06,1.82096E-06
54603,4.37E-06,3.30E-10,6.63E-08,1.29E-06,3.64E-06,1.87E-06,1.81595E-06
76746,2.74E-06,1.42E-09,4.33E-07,3.99E-06,4.46E-06,2.32E-06,1.81386E-06
92071,4.76E-06,6.00E-11,9.28E-08,4.14E-07,2.13E-06,1.48E-06,1.81151E-06
78877,4.01E-06,5.50E-10,9.91E-08,1.78E-06,4.17E-06,2.01E-06,1.81098E-06
70131,4.13E-06,4.00E-10,7.15E-08,1.45E-06,3.96E-06,1.92E-06,1.80953E-06
89218,4.48E-06,3.10E-10,9.57E-08,1.52E-06,3.53E-06,1.93E-06,1.80592E-06
73706,4.61E-06,9.00E-11,1.28E-07,8.57E-07,3.02E-06,1.72E-06,1.8049E-06
61127,0.000004589,3.10E-10,9.28E-08,9.73E-07,3.10E-06,1.75E-06,1.80476E-06
76483,4.72E-06,6.00E-11,0.000000094,7.20E-07,2.55E-06,1.62E-06,1.80372E-06
92694,4.38E-06,2.70E-10,9.97E-08,1.45E-06,3.64E-06,1.92E-06,1.80205E-06
86637,4.05E-06,3.60E-10,5.68E-08,1.36E-06,3.97E-06,1.89E-06,1.80015E-06
93776,4.69E-06,1.30E-10,9.46E-08,5.55E-07,2.46E-06,1.56E-06,1.7981E-06
77772,4.72E-06,5.00E-11,7.34E-08,3.82E-07,1.93E-06,1.42E-06,1.7939E-06
85740,2.93E-06,1.16E-09,2.25E-07,2.81E-06,4.74E-06,2.14E-06,1.79386E-06
63907,3.96E-06,3.80E-10,6.27E-08,1.47E-06,4.06E-06,1.91E-06,1.79333E-06
75675,3.82E-06,8.70E-10,1.89E-07,2.67E-06,4.28E-06,2.19E-06,1.79289E-06
83495,4.22E-06,4.20E-10,2.72E-07,1.56E-06,3.99E-06,2.01E-06,1.79229E-06
83868,2.48E-06,1.34E-09,3.16E-07,3.13E-06,4.80E-06,2.14E-06,1.79179E-06
72752,3.75E-06,7.90E-10,1.54E-07,2.45E-06,4.33E-06,2.14E-06,1.7889E-06
88200,4.19E-06,1.50E-10,2.78E-07,1.26E-06,3.92E-06,1.93E-06,1.78877E-06
80704,3.82E-06,9.60E-10,2.28E-07,2.67E-06,4.29E-06,2.20E-06,1.78574E-06
67184,3.69E-06,7.00E-10,1.89E-07,2.48E-06,4.38E-06,2.15E-06,1.78507E-06
50784,4.23E-06,4.50E-10,4.10E-07,1.74E-06,4.08E-06,2.09E-06,1.78147E-06
78879,3.44E-06,9.30E-10,1.86E-07,2.70E-06,4.48E-06,2.16E-06,1.78057E-06
75141,4.49E-06,3.60E-10,8.93E-08,1.20E-06,3.23E-06,1.80E-06,1.77856E-06
20621,4.10E-06,3.30E-10,9.56E-08,1.23E-06,3.81E-06,1.85E-06,1.7772E-06
80184,2.26E-06,1.80E-09,8.82E-07,4.26E-06,4.46E-06,2.37E-06,1.77488E-06
46661,4.61E-06,1.30E-10,3.99E-08,5.07E-07,2.32E-06,1.50E-06,1.77426E-06
1279,4.22E-06,3.20E-10,6.01E-08,1.15E-06,3.59E-06,1.80E-06,1.77282E-06
90939,4.58E-06,1.00E-10,1.72E-07,8.50E-07,2.90E-06,1.70E-06,1.77144E-06
87963,4.57E-06,1.60E-10,5.66E-08,6.05E-07,2.52E-06,1.55E-06,1.7648E-06
77370,4.41E-06,2.40E-10,6.67E-08,1.23E-06,3.28E-06,1.80E-06,1.76394E-06
80298,3.90E-06,4.00E-10,6.69E-08,1.50E-06,3.99E-06,1.89E-06,1.76049E-06
98556,4.64E-06,6.00E-11,9.34E-08,6.18E-07,2.29E-06,1.53E-06,1.75926E-06
54349,4.53E-06,1.80E-10,1.38E-07,7.65E-07,2.81E-06,1.65E-06,1.75712E-06
87833,4.34E-06,3.00E-10,1.33E-07,1.13E-06,3.38E-06,1.80E-06,1.75589E-06
62934,4.08E-06,6.60E-10,1.45E-07,2.18E-06,3.89E-06,2.06E-06,1.75355E-06
98624,4.59E-06,5.00E-11,4.62E-08,1.97E-07,1.51E-06,1.27E-06,1.75288E-06
57747,4.03E-06,3.80E-10,6.78E-08,1.35E-06,3.79E-06,1.85E-06,1.75286E-06
87487,4.54E-06,1.40E-10,4.87E-08,5.67E-07,2.44E-06,1.52E-06,1.75234E-06
92393,4.54E-06,2.00E-10,8.92E-08,9.79E-07,2.84E-06,1.69E-06,1.75208E-06
77535,3.83E-06,3.50E-10,5.45E-08,1.26E-06,3.95E-06,1.82E-06,1.7499E-06
85632,3.92E-06,4.40E-10,8.09E-08,1.54E-06,3.95E-06,1.90E-06,1.74931E-06
79927,2.64E-06,1.34E-09,3.69E-07,3.33E-06,4.57E-06,2.18E-06,1.74722E-06
70981,3.58E-06,9.50E-10,2.21E-07,2.78E-06,4.26E-06,2.17E-06,1.74402E-06
43223,2.16E-06,1.56E-09,6.19E-07,4.19E-06,4.17E-06,2.23E-06,1.7437E-06
79586,2.52E-06,1.12E-09,2.25E-07,2.74E-06,4.69E-06,2.03E-06,1.7421E-06
80821,4.52E-06,1.30E-10,3.71E-08,5.03E-07,2.31E-06,1.47E-06,1.742E-06
65407,4.19E-06,3.40E-10,9.38E-08,1.60E-06,3.62E-06,1.90E-06,1.7406E-06
91638,4.36E-06,2.50E-10,7.35E-08,1.26E-06,3.22E-06,1.78E-06,1.73744E-06
52690,4.47E-06,1.20E-10,3.57E-08,4.98E-07,2.42E-06,1.48E-06,1.73595E-06
76842,4.27E-06,3.30E-10,8.53E-08,1.50E-06,3.45E-06,1.86E-06,1.73591E-06
79014,3.62E-06,3.60E-10,5.35E-08,1.39E-06,4.07E-06,1.83E-06,1.7284E-06
75270,3.66E-06,4.60E-10,7.42E-08,1.64E-06,4.08E-06,1.89E-06,1.72415E-06
50762,2.41E-06,7.30E-10,1.56E-07,2.56E-06,4.64E-06,1.95E-06,1.72199E-06
87276,3.97E-06,2.90E-10,8.87E-08,1.14E-06,3.67E-06,1.77E-06,1.72067E-06
72263,4.16E-06,3.50E-10,9.12E-08,1.59E-06,3.54E-06,1.88E-06,1.72025E-06
77770,3.36E-06,1.20E-10,3.34E-07,1.27E-06,4.38E-06,1.87E-06,1.71599E-06
84433,2.57E-06,1.29E-09,3.43E-07,3.21E-06,4.51E-06,2.12E-06,1.71596E-06
84435,2.69E-06,7.00E-10,1.41E-07,2.49E-06,0.000004559,1.98E-06,1.71585E-06
86197,4.26E-06,4.00E-10,9.30E-08,1.31E-06,3.30E-06,1.79E-06,1.71373E-06
92757,4.45E-06,8.00E-11,1.53E-07,7.85E-07,2.71E-06,1.62E-06,1.71318E-06
83137,4.16E-06,2.60E-10,3.03E-07,1.17E-06,3.61E-06,1.85E-06,1.71274E-06
79134,4.01E-06,3.60E-10,6.61E-08,1.23E-06,3.58E-06,1.78E-06,1.71157E-06
77811,4.02E-06,4.20E-10,4.02E-07,1.59E-06,3.95E-06,1.99E-06,1.70986E-06
64169,3.64E-06,3.70E-10,1.06E-07,1.29E-06,4.01E-06,1.81E-06,1.70977E-06
76923,3.54E-06,9.10E-10,2.29E-07,2.68E-06,4.17E-06,2.12E-06,1.70961E-06
61728,3.75E-06,7.90E-10,1.90E-07,2.40E-06,4.01E-06,2.07E-06,1.70312E-06
68345,2.89E-06,8.30E-10,1.55E-07,2.23E-06,4.49E-06,1.95E-06,1.699E-06
85965,4.03E-06,2.70E-10,5.81E-08,9.74E-07,3.40E-06,1.69E-06,1.69898E-06
61934,4.41E-06,1.00E-10,3.73E-08,3.98E-07,2.15E-06,1.40E-06,1.69804E-06
75090,4.28E-06,2.30E-10,9.46E-08,8.14E-07,2.90E-06,1.62E-06,1.69073E-06
81391,3.37E-06,9.40E-10,2.14E-07,2.54E-06,4.23E-06,2.07E-06,1.68978E-06
93675,4.42E-06,7.00E-11,1.06E-07,5.88E-07,2.36E-06,1.49E-06,1.68902E-06
98413,4.43E-06,7.00E-11,1.15E-07,5.57E-07,2.27E-06,1.47E-06,1.68803E-06
88403,4.13E-06,2.40E-10,6.15E-08,1.14E-06,3.27E-06,1.72E-06,1.68758E-06
75166,4.36E-06,1.80E-10,6.24E-08,6.53E-07,2.50E-06,1.52E-06,1.68588E-06
82997,4.36E-06,1.20E-10,3.53E-08,4.89E-07,2.30E-06,1.44E-06,1.68498E-06
86533,3.48E-06,6.30E-10,1.20E-07,1.89E-06,4.12E-06,1.92E-06,1.68461E-06
72905,3.94E-06,2.70E-10,5.30E-08,9.62E-07,3.43E-06,0.000001677,1.68231E-06
73488,4.24E-06,1.00E-10,1.85E-07,9.58E-07,3.08E-06,1.69E-06,1.67994E-06
75233,4.34E-06,9.00E-11,1.63E-07,7.30E-07,2.70E-06,1.59E-06,1.67895E-06
88452,4.36E-06,1.30E-10,4.34E-08,5.20E-07,2.21E-06,1.43E-06,1.67431E-06
96027,4.41E-06,6.00E-11,1.04E-07,5.73E-07,2.22E-06,1.46E-06,1.6743E-06
81792,3.36E-06,8.50E-10,1.99E-07,2.99E-06,4.00E-06,2.11E-06,1.67402E-06
59524,3.96E-06,3.40E-10,7.09E-08,1.24E-06,3.47E-06,1.75E-06,1.6727E-06
89318,4.32E-06,1.00E-10,3.32E-08,4.14E-07,2.21E-06,1.40E-06,1.67214E-06
53701,4.32E-06,1.10E-10,3.44E-08,4.30E-07,2.19E-06,1.39E-06,1.6696E-06
84553,4.26E-06,1.50E-10,4.32E-08,5.41E-07,2.51E-06,1.47E-06,1.66858E-06
85619,3.91E-06,3.50E-10,6.61E-08,1.24E-06,3.50E-06,1.74E-06,1.66743E-06
90659,4.02E-06,3.30E-10,2.02E-07,1.33E-06,3.52E-06,1.81E-06,1.66621E-06
56285,4.32E-06,1.30E-10,3.68E-08,0.000000535,2.29E-06,1.44E-06,1.66487E-06
80629,3.63E-06,7.40E-10,1.67E-07,2.39E-06,3.92E-06,2.02E-06,1.66358E-06
44551,4.12E-06,1.90E-10,2.37E-07,1.02E-06,3.28E-06,1.73E-06,1.663E-06
93392,4.32E-06,1.30E-10,1.40E-07,6.40E-07,2.50E-06,1.52E-06,1.66249E-06
55874,4.30E-06,1.50E-10,0.000000054,5.86E-07,2.39E-06,1.47E-06,1.66213E-06
61108,4.32E-06,4.00E-11,5.25E-08,2.37E-07,1.74E-06,1.27E-06,1.65624E-06
62444,3.96E-06,3.30E-10,2.77E-07,1.32E-06,3.60E-06,1.83E-06,1.65599E-06
74889,3.87E-06,3.00E-10,1.02E-07,1.08E-06,3.47E-06,1.70E-06,1.65391E-06
87600,3.56E-06,3.80E-10,6.05E-08,1.41E-06,3.84E-06,1.77E-06,1.65325E-06
82824,2.39E-06,9.10E-10,2.31E-07,2.79E-06,4.40E-06,1.96E-06,1.65126E-06
87542,4.30E-06,1.40E-10,4.92E-08,5.51E-07,2.26E-06,1.43E-06,1.65056E-06
