"","Pesticide","AET_mean"
"57104",5.98977763964001,2.9594445921773
"57108",5.98977763964001,2.95156204132362
"57118",5.98977763964001,2.93690551744155
"57160",4.0484418035504,3.00898522958244
"57185",0,2.94113859430968
"57194",3.20709554041922,2.96922448502782
"57215",5.98977763964001,2.91526003585291
"57250",5.98977763964001,2.93945387769296
"57257",5.98977763964001,2.93916997698166
"57262",5.98977763964001,2.98786568567462
"57278",0,3.07512097351527
"57283",5.98977763964001,2.9663973714385
"57292",5.98977763964001,2.59040125805779
"57309",5.50520154772776,2.73289851564113
"57314",2.20951501454263,2.82897812138245
"57341",5.50520154772776,2.74636541505984
"57342",6.95136909386879,2.55901196223687
"57343",3.59228781595213,2.9228366302588
"57351",0,2.94827175285557
"57360",6.95136909386879,1.40846206438899
"57365",0,2.88861402574433
"57366",2.8668778143375,3.00471535682375
"57367",1.85125834871908,2.9535641128188
"57378",6.95136909386879,2.74884303681457
"57388",0,2.92811377900245
"57396",4.0484418035504,3.00247359107017
"57401",2.8668778143375,2.98761839030178
"57412",6.95136909386879,2.41451574560974
"57417",6.95136909386879,2.8564717438287
"57426",0,2.91232013317834
"57438",0,2.89833005817342
"57441",5.6784582838221,2.95805025940425
"57448",4.27630092457077,2.98076604632913
"57450",6.95136909386879,1.32110998507971
"57465",4.28046454662692,2.71459417647973
"57470",5.50520154772776,2.56119014818731
"57475",4.28046454662692,2.58143355304559
"57480",4.0484418035504,3.02279032869651
"57481",4.0484418035504,2.99736557839699
"57487",6.95136909386879,2.83017990290523
"57510",3.72320931040511,2.74092164826052
"57511",4.0484418035504,2.91109099404824
"57524",0,2.91758052369068
"57525",3.72320931040511,2.49913863277124
"57538",4.0484418035504,3.02844900070301
"57546",6.95136909386879,2.82036177562001
"57550",3.65791593682995,2.8715121261504
"57551",4.0484418035504,3.00906118732217
"57557",2.68484536164441,2.70664921377061
"57572",6.95136909386879,2.70712896679995
"57575",6.95136909386879,2.64417472506189
"57577",2.8668778143375,3.09278328346223
"57581",4.28046454662692,2.67238102502878
"57585",2.8668778143375,2.98805172908388
"57593",0,3.02098244291842
"57596",6.95136909386879,2.73701269098478
"57601",3.59228781595213,2.87052408468074
"57608",6.95136909386879,2.49740688576921
"57609",0,2.89607818917821
"57624",6.95136909386879,2.70111034308411
"57626",4.0484418035504,2.99936360275307
"57627",4.21937492462626,2.90872750249548
"57631",5.6784582838221,2.96639318184003
"57638",6.95136909386879,2.38223151954719
"57671",4.21937492462626,1.93671715069292
"57675",4.21937492462626,2.92421003714608
"57676",3.65791593682995,2.79443825079193
"57679",3.72320931040511,2.56732400443633
"57685",0,3.0194525925537
"57694",0,2.99799841551084
"57698",2.8668778143375,2.98570574466913
"57703",5.6784582838221,3.00736416243354
"57708",4.21937492462626,2.90742095873783
"57710",6.95136909386879,2.72780259161903
"57714",0,2.91392260151739
"57716",6.95136909386879,2.89373204742277
"57724",5.50520154772776,2.704709577666
"57725",4.0484418035504,3.00988700503151
"57731",4.0484418035504,3.02582501079624
"57735",6.95136909386879,2.627317078691
"57745",4.0484418035504,3.0185073169642
"57759",3.59228781595213,2.9192431327873
"57761",4.21937492462626,2.49721769903054
"57767",3.72320931040511,2.68560313455059
"57786",4.28046454662692,2.49408001786126
"57790",3.65791593682995,2.94414030706685
"57793",6.95136909386879,2.58715618667496
"57795",6.95136909386879,2.47921871845872
"57803",4.28046454662692,2.43634725676724
"57812",4.0484418035504,2.98447373313123
"57814",6.95136909386879,2.83728774272836
"57821",6.95136909386879,2.43808536275165
"57830",0,2.94676359196461
"57850",6.95136909386879,2.78115105549774
"57851",4.0484418035504,3.01551942234031
"57859",6.95136909386879,2.95360150969068
"57869",6.95136909386879,2.78737612421372
"57876",6.95136909386879,2.5861986982141
"57890",2.89376176205794,2.7874520401968
"57891",4.0484418035504,3.02304658407551
"57898",4.0484418035504,2.99026483781788
"57903",3.59228781595213,2.9275399189024
"57918",3.72320931040511,2.584018073729
"57308",5.98977763964001,2.94641132282043
"57331",0,2.94143452394948
"57358",5.98977763964001,2.95139631056515
"57376",6.95136909386879,2.34040870134154
"57383",5.98977763964001,2.97753716695346
"57390",5.98977763964001,2.625091866286
"57425",6.95136909386879,2.4118751335164
"57430",5.6784582838221,2.9539609310291
"57456",5.98977763964001,2.96074816804509
"57485",5.98977763964001,2.89310922289406
"57486",5.98977763964001,2.78699212325316
"57493",5.98977763964001,2.79599581379024
"57531",6.95136909386879,1.64097805735833
"57537",4.0484418035504,3.03075749681409
"57560",5.6784582838221,2.99352282882467
"57567",3.30770992340481,3.02208945257308
"57583",6.95136909386879,2.42099639859027
"57592",0,2.91008418615151
"57615",5.98977763964001,2.99756969439347
"57616",5.6784582838221,3.0118623317736
"57635",6.95136909386879,1.82138093961299
"57647",5.07753141635459,3.0008496615268
"57657",5.98977763964001,2.98618369561166
"57660",3.1078880251828,2.96254549174261
"57664",5.6784582838221,2.80796163956718
"57670",2.56348108539441,2.31663795823884
"57709",5.98977763964001,2.94136795734579
"57728",5.98977763964001,2.88792860454571
"57783",6.95136909386879,2.46879114042722
"57839",5.50520154772776,2.90518209096
"57844",5.98977763964001,2.93687761638903
"57853",5.98977763964001,2.96958091602987
"57882",3.07077646284343,3.00170281407982
"57896",5.98977763964001,2.98482857899952
"57913",6.95136909386879,2.63638639147661
"57931",3.65791593682995,2.94285660895169
"57932",5.15992795289598,2.9621381104934
"57934",3.99607365448528,3.03828418371696
"57936",0,2.87392751709785
"57946",5.50520154772776,2.70376973942681
"57949",5.50520154772776,2.57342075849012
"57951",6.95136909386879,2.53494729367706
"57953",5.50520154772776,2.79965433936025
"57976",0,2.91251938202566
"57978",4.0484418035504,2.90575734319622
"57984",4.948994569896,2.98657714295797
"57987",6.95136909386879,2.89841335787785
"57990",6.95136909386879,2.58358332926854
"57995",2.44870631990508,2.88986838382171
"57996",4.0484418035504,3.02010220342872
"57997",2.79028516403324,2.97122889483697
"58008",6.95136909386879,2.34983235923119
"58020",6.95136909386879,2.63152228093777
"58021",5.00241662707248,2.81691566122694
"58022",4.28046454662692,2.90269558229806
"58023",4.07044424997295,3.06723031778672
"58031",2.46982201597816,2.77696480002144
"58032",0,2.9940774356563
"58040",4.50851625226694,1.68325615464961
"58044",6.95136909386879,1.25028927610004
"58047",6.95136909386879,2.71073170724601
"58052",2.20951501454263,2.82409482730906
"58055",0,2.90827433115132
"58057",5.50520154772776,2.70841078223026
"58060",6.95136909386879,2.84423857219778
"58061",2.20951501454263,2.90553729476206
"58065",6.95136909386879,2.62841021843967
"58068",3.65791593682995,2.86377413038325
"58071",5.00241662707248,2.70233136173302
"58080",2.56348108539441,2.51007401386119
"58092",0,2.92931703093328
"58106",2.68484536164441,2.72474385941289
"58110",6.95136909386879,2.81922655899535
"58112",4.0484418035504,3.02837757028844
"58114",6.95136909386879,2.14225162270661
"58115",3.72320931040511,2.53985242462221
"58120",4.35326208591632,3.04637088604573
"58128",4.50851625226694,1.51172424963348
"58138",6.95136909386879,2.29585496355023
"58142",0,2.96141356005978
"58144",6.95136909386879,2.63797788145263
"58156",6.95136909386879,2.83876853347299
"58158",6.95136909386879,2.60942923718306
"58165",0,2.79995151293123
"58169",2.56348108539441,2.69828441561228
"58182",4.0484418035504,3.01486041714695
"58192",5.50520154772776,2.77137528574931
"58198",0,2.93916849009731
"58202",5.07753141635459,3.00126871479555
"58210",6.95136909386879,2.3529630867103
"58223",6.95136909386879,2.66455243952785
"58224",6.95136909386879,2.53452469597471
"58230",6.95136909386879,2.62601634683232
"58237",0,2.96033201578673
"58240",6.95136909386879,1.96795449126658
"58242",6.95136909386879,2.42890577684018
"58246",0,2.93080960204153
"58248",6.95136909386879,2.67679155977878
"58277",1.17609125905568,2.96070713674675
"58279",4.0484418035504,2.98838375144908
"58281",1.17609125905568,2.95995798792591
"58283",2.20951501454263,2.94928978670538
"58296",6.95136909386879,2.92652924322722
"58306",6.95136909386879,2.99462086610663
"58307",5.6784582838221,2.99901785005259
"58310",5.19781516944518,2.96004727384052
"58313",2.20951501454263,2.88979509022469
"58321",2.20951501454263,2.96680217397414
"58331",1.7481880270062,2.78716517667835
"58334",6.95136909386879,2.82409095131119
"58337",1.85125834871908,2.9965442451202
"58338",5.50520154772776,2.74787862974229
"58354",5.50520154772776,2.92451772555965
"58355",6.95136909386879,2.58628582995359
"58376",2.20951501454263,2.95728652672164
"58377",6.95136909386879,2.34491248849464
"58398",3.59228781595213,2.9006434336178
"58402",0,2.82464293078858
"58407",2.96425963019685,2.88411738739127
"58418",3.65791593682995,2.91555528950779
"58436",2.39269695325967,2.49787127735729
"58437",4.21937492462626,2.91659023172484
"58438",0,3.00545885668975
"58439",6.95136909386879,2.28825455023122
"58448",2.46982201597816,2.78629710487888
"58450",6.95136909386879,2.35841644902697
"58466",3.65791593682995,2.94186621941438
"58471",4.28046454662692,2.93522077257833
"58475",6.95136909386879,2.77976178510255
"58486",4.0484418035504,3.02553667322962
"58487",1.17609125905568,2.95752034878792
"58491",2.46982201597816,2.82547248457037
"58506",6.95136909386879,2.8452715754096
"58515",4.28046454662692,2.36866866760106
"58528",6.95136909386879,2.88058903993474
"58532",0,2.94613047220541
"58533",6.95136909386879,1.73215433404239
"57944",5.98977763964001,2.95408162985295
"57948",2.56348108539441,2.88911153196344
"57954",2.56348108539441,2.59490203301839
"57962",5.98977763964001,2.95869752497823
"57964",5.6784582838221,2.67911140569364
"57965",0,3.07915970305937
"57980",5.07753141635459,2.97353467657659
"57992",5.50520154772776,2.3517859573121
"58014",5.98977763964001,2.94981096827085
"58033",5.98977763964001,2.94290525842054
"58075",5.07753141635459,2.97687377760816
"58109",5.98977763964001,2.62352310015259
"58119",5.98977763964001,2.92951167477547
"58155",5.98977763964001,2.98674908087526
"58164",0,2.9553655685826
"58186",5.98977763964001,2.89210620226279
"58197",2.39269695325967,2.17855731020094
"58203",2.56348108539441,2.68095570692392
"58214",5.98977763964001,2.94367260887807
"58215",5.98977763964001,2.9864304754304
"58262",5.6784582838221,2.99006519352403
"58267",5.98977763964001,2.97984092739482
"58271",5.98977763964001,2.93761041988297
"58292",5.98977763964001,2.94061578596941
"58303",5.98977763964001,2.92921663364603
"58317",3.30770992340481,2.98191563814175
"58320",2.68484536164441,2.93508420931693
"58373",5.6784582838221,2.49032642645616
"58393",5.6784582838221,2.97264081438847
"58397",4.0484418035504,3.01063978928231
"58429",5.98977763964001,2.97816012932415
"58446",0,2.94113859430968
"58452",5.98977763964001,2.97098161266357
"58470",5.98977763964001,2.94147988198189
"58472",5.6784582838221,2.98133042818228
"58485",6.95136909386879,2.04754140888932
"58530",5.98977763964001,2.98412932242356
"58534",5.6784582838221,2.96739752487362
"58535",4.50851625226694,2.02227122466515
"58547",0,3.0061067830769
"58548",6.95136909386879,2.7808464393027
"58550",0,2.89564613460616
"58568",5.15992795289598,2.9083014708941
"58572",1.7481880270062,2.70045904346138
"58575",4.0484418035504,3.01565409598311
"58576",6.95136909386879,2.87508883674161
"58589",3.63648789635337,2.95431143958019
"58590",1.85125834871908,2.88615990962313
"58593",2.26245108973043,2.64048735247813
"58600",6.95136909386879,2.90693439368111
"58616",4.27630092457077,2.9452003215632
"58631",3.65791593682995,2.83311674276151
"58651",5.6784582838221,2.92140465609056
"58655",0,2.98506141452481
"58656",3.72320931040511,2.36970167024317
"58674",4.28046454662692,2.46756846874356
"58680",6.95136909386879,2.77633358308068
"58708",6.95136909386879,2.31742902878042
"58711",5.00241662707248,2.76029680130143
"58719",2.68484536164441,2.65156066583469
"58745",6.95136909386879,2.25493487641774
"58760",6.95136909386879,2.92927900440622
"58774",4.28046454662692,2.91322708293969
"58778",0,2.9686788705865
"58784",2.46982201597816,2.44285756851227
"58786",6.95136909386879,2.8203109501124
"58789",5.50520154772776,2.85043106186462
"58796",6.95136909386879,2.89585810863324
"58802",6.95136909386879,2.87206778092538
"58804",6.95136909386879,2.50458007769688
"58810",6.95136909386879,1.44748104691118
"58811",6.95136909386879,2.74843953847534
"58812",6.95136909386879,2.58187383876784
"58813",5.50520154772776,2.72367063547898
"58823",6.95136909386879,2.96324377565562
"58825",3.59228781595213,2.91832995356366
"58827",0,2.96072694546505
"58836",6.95136909386879,2.71384041382634
"58838",4.28046454662692,2.70809194854142
"58848",5.50520154772776,2.78957231891944
"58851",4.0484418035504,3.03031534165369
"58860",2.20951501454263,2.90964993537661
"58863",6.95136909386879,2.31686857629
"58872",6.95136909386879,2.6284467104668
"58877",3.72320931040511,2.71684020418925
"58884",1.7481880270062,2.95322739574081
"58889",6.95136909386879,2.06208930743669
"58905",5.07753141635459,2.99765287335941
"58917",5.50520154772776,2.72883429380971
"58919",4.0484418035504,2.97266972179037
"58921",6.95136909386879,1.26197053460407
"58924",3.59228781595213,2.900066244003
"58928",1.17609125905568,2.92179017616086
"58942",6.95136909386879,2.60885063978271
"58949",6.95136909386879,2.74048487637549
"58955",5.50520154772776,2.73011386751069
"58962",4.0484418035504,2.99440619415059
"58979",0,2.72556892456435
"58986",4.48797221209359,2.88205221215254
"58991",6.95136909386879,2.86352820198162
"58993",6.95136909386879,2.97444589554735
"58994",5.50520154772776,2.78514332970833
"58997",3.65791593682995,2.9912181621102
"58998",6.95136909386879,2.62008645821157
"59023",6.95136909386879,2.77413229100891
"59040",4.27630092457077,2.96062930808488
"59042",5.50520154772776,2.74880155144024
"59043",5.50520154772776,2.8777346145157
"59046",1.85125834871908,3.00011889767803
"59049",2.56348108539441,2.81498839164023
"59050",2.20951501454263,2.91207015219242
"59074",6.95136909386879,2.23503218756968
"59087",5.07753141635459,2.97947114039939
"59093",2.26007138798507,2.99484589595485
"59100",2.39269695325967,2.48580167498414
"59109",5.50520154772776,2.81823178664648
"59112",6.95136909386879,2.90619229333937
"59116",4.86585578464168,2.98920077281141
"59118",5.07753141635459,2.98392951947352
"59119",6.95136909386879,2.77101409697089
"59130",2.39269695325967,2.61471207942606
"59136",2.20951501454263,2.91713650132639
"59139",4.35326208591632,2.9836423932884
"59140",6.95136909386879,2.49436582370568
"59153",4.28046454662692,2.4435796033755
"59165",5.6784582838221,3.01765803332147
"59167",4.28046454662692,2.4688262744358
"58544",5.07753141635459,2.98426068635976
"58592",5.98977763964001,2.95084132686976
"58595",3.63648789635337,2.39786244908636
"58609",5.50520154772776,2.37336087484462
"58624",5.44066196744929,3.08501435119803
"58628",5.07753141635459,2.95682944995003
"58645",2.56348108539441,2.5965349182374
"58659",6.95136909386879,2.65006456117768
"58689",5.98977763964001,2.9487970654529
"58738",3.20709554041922,2.94233143765915
"58777",4.0484418035504,3.01133376939654
"58779",2.56348108539441,1.90669411127871
"58831",5.07753141635459,2.95916920742353
"58861",5.19781516944518,2.91238023370815
"58878",5.98977763964001,2.99691540413408
"58923",6.95136909386879,2.52272361238566
"59048",5.98977763964001,2.97097193956523
"59057",6.95136909386879,1.41547019553954
"59131",5.98977763964001,2.93633418546884
"59138",3.16790781000148,3.04591411863026
"59149",5.07753141635459,2.97187475580542
"59150",5.98977763964001,3.01266401461186
"59180",0,2.96412909320611
"59193",6.95136909386879,2.74382228901332
"59222",6.95136909386879,2.83709782147526
"59224",4.0484418035504,3.03874549563409
"59235",6.95136909386879,2.512344454586
"59236",4.28046454662692,2.66566194187385
"59242",5.50520154772776,2.85844409584701
"59246",4.0484418035504,3.03857758748082
"59250",4.0484418035504,3.04150077549877
"59261",3.59228781595213,2.87051537717482
"59268",3.59228781595213,2.8890547982922
"59275",6.95136909386879,2.22583982334013
"59278",5.50520154772776,2.8764292024339
"59296",2.39269695325967,2.63700699127075
"59297",1.85125834871908,2.96967794771454
"59309",5.15992795289598,2.91572010446931
"59327",1.17609125905568,2.92302802692311
"59331",6.95136909386879,2.396225301084
"59335",4.0484418035504,3.02488131359694
"59338",4.48797221209359,2.94049869727081
"59344",0,2.96156656907722
"59354",6.95136909386879,2.65958799073923
"59356",5.00241662707248,2.77686974388265
"59375",6.95136909386879,2.4553072081436
"59376",6.95136909386879,2.80641216573839
"59386",0,3.00878767666729
"59393",5.50520154772776,2.68603213059714
"59407",5.50520154772776,2.64455288093231
"59413",5.50520154772776,2.44466273098034
"59415",3.72320931040511,2.67739238105809
"59419",5.50520154772776,2.87555043079179
"59427",0,2.95810862399098
"59439",5.50520154772776,3.01158051217736
"59467",5.6784582838221,2.97853012845864
"59479",4.28046454662692,2.48879824343617
"59493",4.0484418035504,3.01234753933526
"59501",6.95136909386879,1.94597826893402
"59509",2.46982201597816,2.8139223557995
"59512",6.95136909386879,2.43710853425827
"59528",5.00241662707248,2.81435463366557
"59548",6.95136909386879,2.75023970153827
"59553",4.28046454662692,2.87884139421358
"59556",6.95136909386879,2.81761258319853
"59560",6.95136909386879,2.73294154821028
"59573",5.50520154772776,2.42073646974589
"59577",6.95136909386879,2.15707702455194
"59591",6.95136909386879,2.22858976809404
"59592",6.95136909386879,2.03801900316563
"59595",6.95136909386879,2.86941857428511
"59599",5.50520154772776,2.2637628389856
"59627",6.95136909386879,2.5850307881259
"59642",6.95136909386879,2.65377512349587
"59645",4.28046454662692,2.45823303829659
"59649",5.50520154772776,2.59995451331381
"59655",3.72320931040511,2.40991300539861
"59660",6.95136909386879,2.90135127199676
"59662",5.50520154772776,2.3947226133921
"59688",2.56348108539441,2.28672104626537
"59700",2.68484536164441,2.83819108142393
"59705",2.20951501454263,2.86855872682856
"59706",6.95136909386879,2.72931668517036
"59708",6.95136909386879,2.90874823489944
"59711",2.46982201597816,2.66469512881983
"59716",6.95136909386879,2.63353458066703
"59727",6.95136909386879,1.56271760242088
"59729",6.95136909386879,2.45653773562053
"59743",4.0484418035504,3.01695876328082
"59749",3.18497519069826,2.89203825739992
"59765",6.95136909386879,2.71441209543132
"59777",6.95136909386879,2.62683510202564
"59781",0,2.9248851275298
"59788",3.65791593682995,2.80200158443107
"59806",2.68484536164441,2.93948359477914
"59808",6.95136909386879,2.64655542035767
"59812",5.50520154772776,2.70027609205062
"59818",5.07753141635459,2.99689848100806
"59198",0,2.98209885974752
"59217",5.6784582838221,2.99661850228595
"59221",4.0484418035504,3.00554053840997
"59283",5.07753141635459,2.99596408100623
"59307",2.56348108539441,2.84604794285464
"59315",5.50520154772776,3.00600736100007
"59345",5.50520154772776,2.98976753987943
"59350",5.98977763964001,3.00074386753137
"59367",0,2.9193116217196
"59378",5.98977763964001,2.98180243322672
"59416",6.95136909386879,2.99369335074868
"59437",5.6784582838221,2.93784761904284
"59502",4.0484418035504,3.0325324227448
"59533",3.23172438332852,3.03238009034733
"59558",0,2.93129286602813
"59607",3.20709554041922,2.92656138864042
"59715",5.07753141635459,3.02701936787647
"59778",3.1078880251828,2.9257953748485
"59792",4.86585578464168,2.98685833935194
"59829",3.65791593682995,2.92680775781082
"59839",6.95136909386879,2.74453977708251
"59844",6.95136909386879,2.78619984041537
"59852",6.95136909386879,2.63164304071232
"59857",0,2.88802061415286
"59862",0,2.92418387359596
"59866",2.68484536164441,2.8240347455846
"59870",6.95136909386879,2.85798904264741
"59876",5.50520154772776,2.80191593281434
"59881",6.95136909386879,2.27739089357378
"59882",5.6784582838221,2.96878165955241
"59885",6.95136909386879,2.49437824582349
"59887",3.65791593682995,2.93629527169423
"59897",3.65791593682995,2.9452633710673
"59902",5.50520154772776,2.87718102265333
"59903",5.07753141635459,3.00680719052017
"59907",1.63346845557959,2.12625513335453
"59918",6.95136909386879,2.18532456868184
"59923",6.95136909386879,1.66980926230486
"59928",6.95136909386879,2.90289606221353
"59971",1.17609125905568,2.94900643125462
"59973",2.46982201597816,2.5769203799179
"59982",5.50520154772776,2.90653705490211
"60000",2.46982201597816,2.80896012199606
"60006",6.95136909386879,2.78331004969475
"60010",1.85125834871908,2.99842671386986
"60012",6.95136909386879,2.8645817060748
"60019",5.50520154772776,2.81834963011184
"60042",4.48482636908444,3.03025506789092
"60047",6.95136909386879,2.67481195029165
"60049",6.95136909386879,2.57085206735642
"60079",6.95136909386879,2.70158854189439
"60080",6.95136909386879,2.9019316174515
"60085",2.46982201597816,2.70610536078432
"60108",6.95136909386879,2.73205852667884
"60109",5.15992795289598,2.95635140688574
"60110",6.95136909386879,2.30775065151753
"60114",6.95136909386879,2.90875939814934
"60155",6.95136909386879,2.84524573408554
"60156",5.15992795289598,3.00270589337592
"60166",6.95136909386879,2.62989782094735
"60170",5.50520154772776,2.7641138367138
"60177",6.95136909386879,2.42731895437808
"60179",6.95136909386879,2.85823633542951
"60182",3.45255306322893,2.74400876357895
"60190",6.95136909386879,2.92838060973812
"60205",6.95136909386879,2.84373689246314
"60214",6.95136909386879,2.97181315525458
"60221",5.50520154772776,2.90853129263506
"60222",2.46982201597816,2.84411274394254
"60248",2.46982201597816,2.69560413814704
"60249",5.50520154772776,2.89540610116198
"60267",6.95136909386879,2.98257541265787
"60275",6.95136909386879,2.68170415188989
"60284",6.95136909386879,2.43987757006816
"60297",6.95136909386879,2.99223431905644
"60303",3.59228781595213,2.99288080365499
"60304",5.32023770690539,2.98996070724327
"60306",5.50520154772776,2.87231354706951
"60307",6.95136909386879,2.83350568725879
"60316",1.17609125905568,2.98581393044465
"60332",3.59228781595213,2.98448087753551
"60336",4.48797221209359,2.99061630607277
"60357",5.50520154772776,2.58581980730942
"60369",4.28046454662692,2.34947411149616
"60374",6.95136909386879,2.53454357077193
"60383",2.20951501454263,2.87983116961805
"60384",6.95136909386879,2.84984152465858
"60385",5.32023770690539,2.92188147413175
"60387",0,2.99058592718468
"60389",6.95136909386879,1.61910575878773
"60395",6.95136909386879,2.17365445444125
"60399",6.95136909386879,2.87553493746692
"60419",2.39269695325967,2.66213077677482
"60420",5.50520154772776,2.74598976584706
"60423",6.95136909386879,2.65377512349587
"60445",3.59228781595213,2.91426600703033
"59855",3.30770992340481,3.00383351659743
"59909",6.95136909386879,1.92323167915371
"59926",4.0484418035504,3.04304048536096
"59934",5.98977763964001,2.97946436483064
"59937",5.44066196744929,3.03691154703344
"59954",5.07753141635459,3.0124103501699
"59956",3.1078880251828,2.92323939134821
"59994",0,3.00209660624929
"60004",5.44066196744929,3.046454516293
"60113",0,3.00090125929942
"60147",0,2.95337420197785
"60163",3.20709554041922,2.9826615133348
"60169",5.19781516944518,2.8572445228029
"60282",6.95136909386879,2.22919257887884
"60310",5.07753141635459,2.99698048709677
"60322",5.50520154772776,2.81305451916
"60329",2.56348108539441,2.86172460595978
"60344",5.44066196744929,3.05444547034416
"60442",5.44066196744929,3.0352978827768
"60461",5.19781516944518,2.79336833681583
"60465",0,2.93753281719846
"60481",3.72320931040511,1.49637770269416
"60498",6.95136909386879,1.24289030437039
"60500",3.72320931040511,2.73394204836293
"60513",5.6784582838221,2.96743932213196
"60521",5.6784582838221,3.00691406246001
"60525",6.95136909386879,2.76470084143812
"60547",6.95136909386879,2.82308590452723
"60553",6.95136909386879,2.7987163978305
"60554",0,2.95240176662798
"60563",3.59228781595213,2.92091800990701
"60566",6.95136909386879,2.94651513303883
"60580",6.95136909386879,2.25042726374952
"60587",1.17609125905568,2.92886962780567
"60603",6.95136909386879,2.29845018774066
"60605",2.20951501454263,2.80447816157618
"60607",1.30102999566398,2.83413484970803
"60616",6.95136909386879,2.86120893073198
"60632",3.59228781595213,2.85166594565524
"60636",6.95136909386879,2.85569398336274
"60640",6.95136909386879,2.9035857173836
"60641",6.95136909386879,2.87626252731024
"60645",3.65791593682995,2.84695900223679
"60649",5.6784582838221,2.97952940613694
"60651",6.95136909386879,2.85812166642891
"60654",6.95136909386879,2.34282788017011
"60667",3.72320931040511,2.09983678678132
"60677",6.95136909386879,2.73024618820074
"60679",6.95136909386879,2.94902387385782
"60680",6.95136909386879,1.3976296875353
"60681",5.6784582838221,3.00839356919118
"60687",0,2.97359237059654
"60688",5.07753141635459,2.97481039633849
"60704",6.95136909386879,2.51895631256159
"60719",0,2.96915788184906
"60724",4.18610837981321,3.0134725740271
"60753",4.35326208591632,3.03552741263758
"60758",6.95136909386879,2.90994425533097
"60764",5.19781516944518,2.91058946988174
"60781",5.50520154772776,2.92245667414148
"60792",2.20951501454263,2.8929256744802
"60802",6.95136909386879,2.80411914076408
"60824",2.48287358360875,2.9318149138032
"60839",6.95136909386879,2.85675765253049
"60842",0,2.90900651010041
"60849",6.95136909386879,2.52940590844384
"60857",6.95136909386879,2.84538046113078
"60868",6.95136909386879,2.6453988742971
"60869",6.95136909386879,2.86006158183204
"60870",2.39269695325967,2.50393652555777
"60873",6.95136909386879,2.15961731676653
"60889",6.95136909386879,2.33100528267704
"60891",2.20951501454263,2.77798318723519
"60892",6.95136909386879,1.44424002832501
"60903",6.95136909386879,2.86684620209541
"60912",2.26007138798507,2.96261734289721
"60919",0,2.88556313297113
"60933",6.95136909386879,2.40038378195063
"60934",6.95136909386879,2.44749027242916
"60935",0,3.00027909959021
"60939",1.17609125905568,2.95464014341136
"60941",5.15992795289598,2.92655832731664
"60953",2.26245108973043,2.64282651691614
"60962",3.72320931040511,2.60183697043603
"60977",4.86585578464168,3.00849244655862
"60994",0,2.9755630946359
"61001",1.17609125905568,2.94471027632846
"61007",6.95136909386879,2.64308826151146
"61041",6.95136909386879,1.24730091592869
"61043",6.95136909386879,2.88778804317157
"61065",6.95136909386879,2.90427750162676
"61066",6.95136909386879,1.88306967256607
"61074",6.95136909386879,2.59645309224918
"61080",5.32023770690539,2.86210297087165
"61082",0,2.82546282520101
"60506",5.07753141635459,2.99161366561729
"60532",0,3.01041859189253
"60606",6.95136909386879,2.17767389127795
"60608",5.44066196744929,3.04919840336158
"60670",3.1078880251828,2.90128800315325
"60685",2.56348108539441,2.72890909956429
"60693",3.30770992340481,3.01410407543895
"60702",3.23172438332852,3.0488832174034
"60705",2.56348108539441,2.81083435382924
"60747",5.50520154772776,2.77846996071614
"60756",2.56348108539441,2.43953475357229
"60794",5.44066196744929,3.02980636662661
"60807",3.30770992340481,3.02781055200584
"60817",6.95136909386879,2.3405149333736
"60843",3.1078880251828,2.91190394596908
"60852",5.07753141635459,2.99579966893464
"60883",5.50520154772776,2.33715607644385
"60884",2.56348108539441,2.58100638811481
"60942",6.95136909386879,2.02814988273027
"60943",5.07753141635459,2.97166233489384
"60947",5.50520154772776,2.83606402187062
"60959",3.20709554041922,2.93956827735553
"61023",2.56348108539441,2.37795420774165
"61098",0,2.91558982729871
"61101",6.95136909386879,2.71632635928721
"61138",3.63648789635337,2.50954653067748
"61139",5.07753141635459,2.95569633853423
"61142",6.95136909386879,2.85034350325478
"61163",6.95136909386879,2.4326066550659
"61164",2.20951501454263,2.81728394864799
"61192",5.50520154772776,2.79979372884503
"61193",6.95136909386879,2.01585104302387
"61195",0,2.93385621394303
"61198",6.95136909386879,2.32812466097066
"61207",6.95136909386879,2.41670983367402
"61213",6.95136909386879,2.54473227261151
"61223",2.26007138798507,2.81068047523295
"61224",2.68484536164441,2.557381867969
"61235",0,2.90365187960189
"61245",3.63648789635337,2.94969778424112
"61248",3.72320931040511,2.66487412361402
"61252",5.19781516944518,2.9866584554036
"61258",6.95136909386879,2.78027872707058
"61275",6.95136909386879,1.60415531112334
"61289",6.95136909386879,2.63082423547455
"61296",3.65791593682995,2.8234121205533
"61307",3.72320931040511,2.4261141190642
"61308",5.50520154772776,2.72011990986903
"61314",0,2.96434663306475
"61318",5.15992795289598,2.93501065747031
"61320",3.59228781595213,3.00308337665211
"61322",5.07753141635459,3.00104312113993
"61329",4.86585578464168,3.03012725906406
"61331",2.68484536164441,2.8875737668828
"61350",1.63346845557959,2.34249317747939
"61359",6.95136909386879,2.50491160032822
"61375",2.56348108539441,2.5097384168427
"61384",6.95136909386879,2.86157707870361
"61389",6.95136909386879,2.85275947057946
"61391",6.95136909386879,2.83140885904309
"61413",6.95136909386879,2.53134203791448
"61417",6.95136909386879,2.90741296045881
"61432",2.68484536164441,2.81417622242836
